line_id,bus0_id,bus1_id,voltage_kv,length_pdf,in_csv,geometry,connection_type,length_km,r_pu,x_pu,b_pu,rating_mva,is_transformer
L0047,38,112,66,12.28,False,"[[317.16, 343.44], [319.68, 345.48], [328.56, 347.16]]",actual,1.7192,0.001184,0.015116,0.00020519,50.0,
592N,41,42,66,57.579,False,"[[311.4, 516.72], [319.56, 516.72], [319.579, 517.422], [319.599, 518.124], [319.621, 518.826], [319.644, 519.528], [319.669, 520.23], [319.694, 520.932], [319.72, 521.634], [319.746, 522.336], [319.773, 523.038], [319.8, 523.74], [319.827, 524.442], [319.854, 525.144], [319.88, 525.846], [319.906, 526.548], [319.931, 527.25], [319.956, 527.952], [319.979, 528.654], [320.001, 529.356], [320.021, 530.058], [320.04, 530.76], [306.24, 551.52], [295.8, 551.28]]",actual,8.0611,0.005552,0.070877,0.00096212,50.0,
510,41,84,66,38.909,False,"[[316.32, 480.36], [316.08, 487.2], [305.52, 507.84], [305.52, 508.29], [305.52, 508.74], [305.52, 509.19], [305.52, 509.639], [305.52, 510.088], [305.52, 510.537], [305.52, 510.985], [305.52, 511.432], [305.52, 511.879], [305.52, 512.325], [305.52, 512.77], [305.52, 513.214], [305.52, 513.657], [305.52, 514.099], [305.52, 514.539], [305.52, 514.979], [305.52, 515.416], [305.52, 515.853], [305.52, 516.287], [305.52, 516.72]]",actual,5.4473,0.003752,0.047895,0.00065015,50.0,
L0048,41,114,66,24.422,False,"[[311.04, 514.92], [311.28, 507.6], [314.64, 503.16], [326.16, 502.68]]",actual,3.4191,0.002355,0.030062,0.00040808,50.0,
L0049,42,43,66,28.507,False,"[[286.56, 549.96], [278.76, 551.64], [272.64, 556.68], [272.64, 569.28]]",actual,3.991,0.002749,0.035091,0.00047634,50.0,
L0050,43,44,66,19.92,False,"[[278.88, 572.64], [278.957, 572.658], [279.045, 572.677], [279.142, 572.696], [279.249, 572.717], [279.364, 572.739], [279.487, 572.764], [279.618, 572.792], [279.756, 572.822], [279.9, 572.857], [280.05, 572.895], [280.206, 572.938], [280.366, 572.986], [280.531, 573.039], [280.699, 573.098], [280.871, 573.163], [281.046, 573.235], [281.222, 573.314], [281.401, 573.401], [281.58, 573.496], [281.76, 573.6], [286.08, 577.32], [285.72, 588.48]]",actual,2.7888,0.001921,0.02452,0.00033286,50.0,
5908,45,46,66,34.915,False,"[[371.64, 489.36], [379.44, 489.72], [381.36, 498.84], [383.64, 516.48]]",actual,4.8881,0.003366,0.042978,0.00058342,50.0,
L0051,45,185,66,80.824,False,"[[371.76, 484.56], [383.64, 484.32], [379.56, 473.76], [350.28, 455.64], [343.2, 455.28], [330.79, 465.534]]",actual,11.3154,0.007793,0.09949,0.00135054,50.0,
L0052,47,48,66,44.624,False,"[[569.04, 382.2], [588.12, 378.6], [587.04, 363.48], [585.0, 353.64]]",actual,6.2474,0.004303,0.05493,0.00074565,50.0,
L0053,47,177,66,22.948,False,"[[570.84, 386.88], [589.92, 387.24], [591.6, 390.72]]",actual,3.2127,0.002213,0.028248,0.00038345,50.0,
511E,48,49,66,87.566,False,"[[555.84, 277.56], [565.56, 305.76], [565.631, 307.632], [565.701, 309.504], [565.769, 311.376], [565.836, 313.247], [565.901, 315.118], [565.966, 316.989], [566.03, 318.859], [566.094, 320.728], [566.157, 322.597], [566.22, 324.465], [566.283, 326.332], [566.346, 328.198], [566.41, 330.063], [566.474, 331.927], [566.539, 333.789], [566.604, 335.651], [566.671, 337.51], [566.739, 339.369], [566.809, 341.225], [566.88, 343.08], [585.0, 352.44]]",actual,12.2592,0.008443,0.107789,0.00146319,50.0,
L0054,50,51,66,44.763,False,"[[622.2, 447.72], [627.48, 441.36], [662.88, 432.48]]",actual,6.2668,0.004316,0.055101,0.00074797,50.0,
L0055,50,177,66,72.647,False,"[[591.6, 390.72], [591.6, 390.72], [591.672, 391.368], [591.744, 392.016], [591.816, 392.664], [591.887, 393.312], [591.958, 393.96], [592.029, 394.608], [592.099, 395.256], [592.168, 395.904], [592.237, 396.552], [592.305, 397.2], [592.372, 397.848], [592.438, 398.496], [592.503, 399.144], [592.567, 399.792], [592.629, 400.44], [592.691, 401.088], [592.75, 401.736], [592.809, 402.384], [592.865, 403.032], [592.92, 403.68], [612.72, 448.68], [623.04, 450.36]]",actual,10.1706,0.007005,0.089425,0.0012139,50.0,
L0056,51,91,66,122.35,False,"[[662.88, 432.48], [664.92, 417.48], [684.24, 403.56], [698.76, 384.96], [702.36, 368.64], [697.92, 363.48], [694.2, 337.8], [704.16, 335.04]]",actual,17.129,0.011797,0.150606,0.00204442,50.0,
L0057,52,53,66,35.495,False,"[[696.6, 668.88], [687.84, 661.8], [686.511, 661.63], [685.221, 661.477], [683.965, 661.34], [682.739, 661.217], [681.54, 661.106], [680.362, 661.005], [679.201, 660.912], [678.054, 660.825], [676.915, 660.741], [675.78, 660.66], [674.645, 660.579], [673.506, 660.495], [672.359, 660.408], [671.198, 660.315], [670.02, 660.214], [668.82, 660.103], [667.595, 659.98], [666.339, 659.843], [665.049, 659.69], [663.72, 659.52]]",actual,4.9693,0.003422,0.043692,0.00059311,50.0,
L0058,53,136,66,10.607,False,"[[658.2, 648.24], [662.16, 658.08]]",actual,1.485,0.001023,0.013057,0.00017724,50.0,
L0059,54,55,66,17.292,False,"[[492.36, 684.48], [487.8, 701.16]]",actual,2.4209,0.001667,0.021286,0.00028894,50.0,
L0060,57,58,66,30.546,False,"[[450.84, 916.68], [465.24, 917.64], [470.04, 915.36], [480.84, 915.36]]",actual,4.2764,0.002945,0.0376,0.00051041,50.0,
554A,57,75,66,90.699,False,"[[406.68, 895.2], [406.572, 895.777], [406.464, 896.355], [406.356, 896.935], [406.247, 897.517], [406.138, 898.099], [406.029, 898.682], [405.919, 899.266], [405.808, 899.85], [405.697, 900.435], [405.585, 901.02], [405.472, 901.605], [405.358, 902.19], [405.243, 902.774], [405.127, 903.358], [405.009, 903.941], [404.891, 904.524], [404.77, 905.105], [404.649, 905.685], [404.525, 906.263], [404.4, 906.84], [408.96, 920.76], [406.56, 931.92], [414.36, 931.56], [432.12, 927.0], [450.6, 925.2], [451.2, 917.16]]",actual,12.6979,0.008745,0.111646,0.00151555,50.0,
L0061,60,61,66,40.757,False,"[[353.04, 826.92], [346.44, 826.68], [338.4, 819.84], [330.0, 821.16], [322.68, 807.96]]",actual,5.706,0.00393,0.05017,0.00068103,50.0,
L0062,62,63,66,11.4,False,"[[501.6, 921.6], [513.0, 921.6]]",actual,1.596,0.001099,0.014033,0.00019049,50.0,
553D,64,65,66,31.569,False,"[[513.0, 905.64], [544.32, 909.6]]",actual,4.4197,0.003044,0.03886,0.00052751,50.0,
522N,66,69,66,66.949,False,"[[594.72, 631.68], [603.12, 628.44], [633.0, 593.04], [636.24, 581.88]]",actual,9.3729,0.006455,0.082411,0.00111869,50.0,
L0063,67,72,66,31.873,False,"[[642.96, 553.44], [658.56, 561.12], [659.196, 560.85], [659.844, 560.58], [660.501, 560.31], [661.167, 560.04], [661.841, 559.77], [662.521, 559.5], [663.207, 559.23], [663.896, 558.96], [664.587, 558.69], [665.28, 558.42], [665.973, 558.15], [666.664, 557.88], [667.353, 557.61], [668.039, 557.34], [668.719, 557.07], [669.393, 556.8], [670.059, 556.53], [670.716, 556.26], [671.364, 555.99], [672.0, 555.72]]",actual,4.4622,0.003073,0.039234,0.00053259,50.0,
521G,67,109,66,20.64,False,"[[700.44, 563.64], [709.8, 563.64], [709.8, 574.92]]",actual,2.8896,0.00199,0.025407,0.00034489,50.0,
L0064,70,71,66,12.819,False,"[[604.08, 761.76], [612.0, 751.68]]",actual,1.7947,0.001236,0.015779,0.0002142,50.0,
L0065,71,164,66,19.985,False,"[[618.48, 762.48], [620.4, 755.28], [631.2, 748.92]]",actual,2.7979,0.001927,0.0246,0.00033394,50.0,
L0066,73,74,66,12.621,False,"[[580.92, 772.08], [593.52, 772.8]]",actual,1.7669,0.001217,0.015536,0.00021089,50.0,
512B,76,77,66,12.029,False,"[[649.44, 436.2], [653.28, 447.6]]",actual,1.6841,0.00116,0.014807,0.000201,50.0,
511C,78,79,66,34.921,False,"[[565.68, 307.44], [581.16, 306.36], [587.4, 315.84], [594.72, 319.2]]",actual,4.8889,0.003367,0.042986,0.00058352,50.0,
571D,80,81,66,74.426,False,"[[418.08, 175.08], [418.079, 175.458], [418.077, 175.836], [418.073, 176.214], [418.068, 176.593], [418.061, 176.972], [418.054, 177.351], [418.046, 177.731], [418.038, 178.112], [418.029, 178.493], [418.02, 178.875], [418.011, 179.258], [418.002, 179.642], [417.994, 180.027], [417.986, 180.413], [417.979, 180.801], [417.972, 181.189], [417.967, 181.58], [417.963, 181.971], [417.961, 182.365], [417.96, 182.76], [431.52, 183.6], [436.32, 182.64], [439.92, 178.44], [455.52, 174.6], [459.96, 171.72], [467.16, 164.52], [467.213, 163.962], [467.265, 163.404], [467.314, 162.846], [467.363, 162.288], [467.409, 161.73], [467.455, 161.172], [467.499, 160.614], [467.542, 160.056], [467.584, 159.498], [467.625, 158.94], [467.665, 158.382], [467.704, 157.824], [467.743, 157.266], [467.781, 156.708], [467.818, 156.15], [467.855, 155.592], [467.892, 155.034], [467.928, 154.476], [467.964, 153.918], [468.0, 153.36]]",actual,10.4196,0.007176,0.091614,0.00124363,50.0,
L0067,82,113,66,13.2,False,"[[298.68, 351.0], [306.6, 361.56]]",actual,1.848,0.001273,0.016248,0.00022057,50.0,
5907,83,84,66,37.265,False,"[[340.8, 452.4], [312.6, 476.76]]",actual,5.2171,0.003593,0.045871,0.00062268,50.0,
L0068,84,185,66,20.639,False,"[[330.79, 465.534], [314.88, 478.68]]",actual,2.8895,0.00199,0.025405,0.00034487,50.0,
L0069,85,86,66,14.29,False,"[[361.92, 145.2], [376.08, 147.12]]",actual,2.0006,0.001378,0.01759,0.00023878,50.0,
L0070,85,87,66,35.032,False,"[[362.04, 145.56], [364.68, 129.48], [360.0, 123.96], [358.2, 118.2], [357.36, 112.8]]",actual,4.9045,0.003378,0.043122,0.00058537,50.0,
L0071,86,153,66,13.681,False,"[[374.28, 160.32], [360.6, 160.44]]",actual,1.9153,0.001319,0.016841,0.0002286,50.0,
L0072,86,159,66,10.2,False,"[[390.72, 160.2], [380.52, 160.2]]",actual,1.428,0.000983,0.012556,0.00017044,50.0,
L0073,88,89,66,32.403,False,"[[519.36, 1002.001], [539.16, 992.881], [539.106, 992.358], [539.052, 991.834], [538.998, 991.308], [538.945, 990.781], [538.892, 990.252], [538.839, 989.723], [538.787, 989.193], [538.736, 988.663], [538.685, 988.132], [538.635, 987.601], [538.586, 987.07], [538.538, 986.539], [538.491, 986.009], [538.445, 985.479], [538.401, 984.95], [538.357, 984.421], [538.316, 983.894], [538.275, 983.368], [538.237, 982.844], [538.2, 982.321]]",actual,4.5364,0.003124,0.039886,0.00054144,50.0,
561B,88,90,66,17.388,False,"[[552.84, 972.121], [548.88, 979.321], [539.76, 980.281]]",actual,2.4343,0.001677,0.021404,0.00029055,50.0,
L0074,88,122,66,120.293,False,"[[541.92, 979.801], [542.028, 980.439], [542.136, 981.091], [542.244, 981.756], [542.352, 982.432], [542.46, 983.118], [542.568, 983.811], [542.676, 984.51], [542.784, 985.213], [542.892, 985.919], [543.0, 986.626], [543.108, 987.332], [543.216, 988.035], [543.324, 988.734], [543.432, 989.427], [543.54, 990.112], [543.648, 990.787], [543.756, 991.452], [543.864, 992.103], [543.972, 992.74], [544.08, 993.361], [538.8, 1007.641], [543.24, 1015.801], [552.0, 1018.681], [560.4, 1028.641], [573.36, 1038.961], [587.16, 1053.841], [606.0, 1066.921]]",actual,16.841,0.011598,0.148074,0.00201005,50.0,
L0075,92,93,66,35.29,False,"[[217.56, 867.96], [218.166, 867.822], [218.696, 867.695], [219.158, 867.577], [219.563, 867.468], [219.919, 867.364], [220.236, 867.264], [220.525, 867.168], [220.793, 867.073], [221.052, 866.977], [221.31, 866.88], [221.577, 866.779], [221.863, 866.673], [222.176, 866.56], [222.528, 866.438], [222.926, 866.306], [223.381, 866.163], [223.903, 866.006], [224.5, 865.835], [225.183, 865.646], [225.96, 865.44], [226.833, 865.193], [227.822, 864.89], [228.915, 864.534], [230.099, 864.133], [231.36, 863.692], [232.686, 863.217], [234.064, 862.714], [235.481, 862.188], [236.924, 861.644], [238.38, 861.09], [239.836, 860.53], [241.279, 859.971], [242.696, 859.418], [244.074, 858.876], [245.4, 858.352], [246.661, 857.852], [247.845, 857.381], [248.938, 856.945], [249.927, 856.549], [250.8, 856.2]]",actual,4.9406,0.003403,0.04344,0.00058968,50.0,
L0076,92,94,66,38.856,False,"[[181.08, 859.92], [189.72, 864.36], [213.0, 868.68], [218.4, 867.84]]",actual,5.4398,0.003746,0.04783,0.00064927,50.0,
L0077,93,95,66,80.102,False,"[[299.88, 871.8], [296.64, 881.4], [289.56, 884.64], [276.6, 883.56], [269.76, 874.56], [261.6, 872.04], [251.76, 870.84], [244.44, 865.8], [252.24, 858.72]]",actual,11.2143,0.007723,0.098601,0.00133847,50.0,
L0078,96,97,66,33.72,False,"[[320.52, 305.28], [354.24, 305.4]]",actual,4.7208,0.003251,0.041507,0.00056345,50.0,
L0079,97,162,66,24.4,False,"[[354.6, 300.6], [363.84, 300.24], [368.4, 302.76], [377.04, 297.84]]",actual,3.416,0.002353,0.030035,0.00040771,50.0,
L0080,98,99,66,13.345,False,"[[588.96, 749.52], [597.12, 738.96]]",actual,1.8683,0.001287,0.016427,0.00022299,50.0,
592G,104,105,66,12.563,False,"[[295.32, 389.16], [299.04, 377.16]]",actual,1.7588,0.001211,0.015464,0.00020992,50.0,
531C,107,108,66,53.091,False,"[[590.88, 651.84], [597.12, 652.56], [627.72, 672.84], [627.654, 673.012], [627.534, 673.27], [627.364, 673.604], [627.152, 674.005], [626.902, 674.464], [626.623, 674.97], [626.318, 675.514], [625.996, 676.087], [625.661, 676.679], [625.32, 677.28], [624.979, 677.881], [624.644, 678.473], [624.322, 679.046], [624.017, 679.59], [623.737, 680.096], [623.488, 680.555], [623.276, 680.956], [623.106, 681.29], [622.986, 681.548], [622.92, 681.72]]",actual,7.4327,0.005119,0.065352,0.00088713,50.0,
5703,110,111,66,11.4,False,"[[451.2, 175.32], [451.2, 163.92]]",actual,1.596,0.001099,0.014033,0.00019049,50.0,
L0081,115,116,66,12.952,False,"[[408.36, 553.08], [411.72, 552.84], [414.0, 550.32], [419.88, 548.4]]",actual,1.8133,0.001249,0.015943,0.00021642,50.0,
L0082,117,118,66,12.841,False,"[[395.16, 526.32], [407.52, 522.84]]",actual,1.7977,0.001238,0.015807,0.00021457,50.0,
562A,120,121,66,10.637,False,"[[490.68, 1012.081], [480.24, 1014.121]]",actual,1.4892,0.001026,0.013094,0.00017774,50.0,
L0083,123,155,66,13.554,False,"[[582.48, 1049.881], [577.8, 1062.601]]",actual,1.8976,0.001307,0.016684,0.00022648,50.0,
561A,124,125,66,22.265,False,"[[564.72, 1060.201], [573.36, 1039.681]]",actual,3.1171,0.002147,0.027407,0.00037204,50.0,
522M,128,129,66,34.911,False,"[[571.08, 569.04], [583.8, 572.64], [593.88, 568.56], [604.68, 569.16]]",actual,4.8875,0.003366,0.042974,0.00058335,50.0,
5206,130,131,66,14.178,False,"[[486.48, 564.84], [485.76, 579.0]]",actual,1.9849,0.001367,0.017452,0.00023691,50.0,
L0084,137,138,66,15.777,False,"[[624.12, 602.64], [639.36, 606.72]]",actual,2.2088,0.001521,0.019421,0.00026363,50.0,
L0085,141,142,66,14.52,False,"[[372.72, 179.16], [358.2, 179.16]]",actual,2.0328,0.0014,0.017873,0.00024262,50.0,
L0086,143,147,66,34.09,False,"[[344.16, 235.08], [310.08, 235.92]]",actual,4.7726,0.003287,0.041963,0.00056963,50.0,
L0087,144,145,66,12.36,False,"[[333.12, 216.84], [345.48, 216.84]]",actual,1.7304,0.001192,0.015214,0.00020653,50.0,
L0088,148,149,66,14.642,False,"[[342.72, 246.72], [328.08, 246.96]]",actual,2.0499,0.001412,0.018024,0.00024466,50.0,
L0089,150,168,66,12.614,False,"[[414.96, 159.6], [407.88, 170.04]]",actual,1.766,0.001216,0.015527,0.00021078,50.0,
L0090,152,167,66,17.836,False,"[[466.08, 991.441], [483.72, 988.801]]",actual,2.497,0.00172,0.021955,0.00029803,50.0,
L0091,156,157,66,10.496,False,"[[411.84, 377.4], [410.76, 387.84]]",actual,1.4694,0.001012,0.01292,0.00017538,50.0,
592B,156,158,66,17.207,False,"[[411.12, 377.4], [394.32, 381.12]]",actual,2.409,0.001659,0.021181,0.00028752,50.0,
L0092,162,172,33,65.101,False,"[[376.8, 298.44], [376.818, 298.799], [376.836, 299.157], [376.854, 299.512], [376.872, 299.867], [376.89, 300.219], [376.908, 300.571], [376.926, 300.921], [376.944, 301.27], [376.962, 301.618], [376.98, 301.965], [376.998, 302.311], [377.016, 302.656], [377.034, 303.001], [377.052, 303.345], [377.07, 303.688], [377.088, 304.031], [377.106, 304.374], [377.124, 304.716], [377.142, 305.058], [377.16, 305.4], [396.0, 305.16], [416.04, 317.88], [425.16, 330.48]]",actual,9.1141,0.047454,0.326402,0.00029776,20.0,
511H,170,171,66,18.675,False,"[[580.8, 306.24], [590.88, 296.04], [595.2, 295.68]]",actual,2.6145,0.001801,0.022988,0.00031205,50.0,
L0093,172,173,33,12.891,False,"[[411.84, 333.48], [423.6, 328.2]]",actual,1.8047,0.009397,0.064633,5.896e-05,20.0,
522H,175,176,66,24.778,False,"[[509.16, 592.32], [519.0, 615.06]]",actual,3.4689,0.002389,0.0305,0.00041403,50.0,
512A,177,178,66,22.797,False,"[[591.6, 390.72], [612.84, 382.44]]",actual,3.1916,0.002198,0.028062,0.00038093,50.0,
592E,181,182,66,14.87,False,"[[488.497, 363.122], [480.9, 350.34]]",actual,2.0818,0.001434,0.018304,0.00024847,50.0,
L0094,185,186,66,21.178,False,"[[330.79, 465.534], [344.28, 481.86]]",actual,2.9649,0.002042,0.026069,0.00035388,50.0,
G0095,189,84,66,0.99,False,,provisional,0.1386,9.5e-05,0.001219,1.654e-05,50.0,
G0096,192,144,66,10.14,False,,provisional,1.4196,0.000978,0.012482,0.00016944,50.0,
G0097,193,160,66,8.58,False,,provisional,1.2012,0.000827,0.010562,0.00014337,50.0,
G0098,194,23,66,4.73,False,,provisional,0.6622,0.000456,0.005822,7.904e-05,50.0,
B0099,112,163,66,42.374,False,,provisional,5.9324,0.004086,0.05216,0.00070805,50.0,
B0100,32,178,66,51.882,False,,provisional,7.2635,0.005002,0.063864,0.00086693,50.0,
B0101,37,96,66,35.473,False,,provisional,4.9662,0.00342,0.043665,0.00059274,50.0,
B0102,169,194,66,45.673,False,,provisional,6.3942,0.004404,0.056221,0.00076318,50.0,
B0103,167,89,66,54.316,False,,provisional,7.6042,0.005237,0.06686,0.0009076,50.0,
B0104,101,136,66,25.849,False,,provisional,3.6189,0.002492,0.031819,0.00043193,50.0,
B0105,7,58,66,52.929,False,,provisional,7.4101,0.005103,0.065153,0.00088442,50.0,
B0106,15,72,66,18.362,False,,bridge,2.5707,0.00177,0.022603,0.00030682,50.0,
B0107,106,164,66,41.184,False,,provisional,5.7658,0.003971,0.050695,0.00068817,50.0,
B0108,146,192,66,25.37,False,,provisional,3.5518,0.002446,0.031229,0.00042392,50.0,
B0109,40,157,66,34.74,False,,provisional,4.8636,0.00335,0.042763,0.00058049,50.0,
B0110,70,74,66,15.277,False,,bridge,2.1388,0.001473,0.018805,0.00025527,50.0,
B0111,49,78,66,31.459,False,,provisional,4.4043,0.003033,0.038724,0.00052567,50.0,
B0112,73,98,66,23.95,False,,provisional,3.353,0.002309,0.029481,0.0004002,50.0,
B0113,113,105,66,17.335,False,,bridge,2.4269,0.001671,0.021338,0.00028966,50.0,
B0114,81,111,66,19.843,False,,bridge,2.778,0.001913,0.024426,0.00033157,50.0,
B0115,46,115,66,44.166,False,,provisional,6.1832,0.004258,0.054366,0.000738,50.0,
B0116,116,118,66,28.392,False,,provisional,3.9749,0.002738,0.034949,0.00047442,50.0,
B0117,122,123,66,23.962,False,,provisional,3.3547,0.00231,0.029496,0.0004004,50.0,
B0118,155,124,66,13.298,False,,bridge,1.8617,0.001282,0.016369,0.0002222,50.0,
B0119,100,128,66,40.987,False,,provisional,5.7382,0.003952,0.050453,0.00068488,50.0,
B0120,68,137,66,23.508,False,,provisional,3.2911,0.002267,0.028937,0.00039281,50.0,
B0121,153,142,66,18.873,False,,bridge,2.6422,0.00182,0.023232,0.00031536,50.0,
B0122,145,147,66,18.288,False,,bridge,2.5603,0.001763,0.022512,0.00030559,50.0,
B0123,143,149,66,20.143,False,,bridge,2.82,0.001942,0.024795,0.00033658,50.0,
B0124,159,150,66,20.121,False,,bridge,2.8169,0.00194,0.024768,0.00033621,50.0,
B0125,79,170,66,19.019,False,,bridge,2.6627,0.001834,0.023411,0.0003178,50.0,
B0126,129,102,66,31.636,False,,provisional,4.429,0.00305,0.038942,0.00052863,50.0,
B0127,90,119,66,55.106,False,,provisional,7.7148,0.005313,0.067833,0.0009208,50.0,
B0128,119,62,66,28.866,False,,provisional,4.0412,0.002783,0.035532,0.00048234,50.0,
B0129,63,64,66,16.687,False,,bridge,2.3362,0.001609,0.020541,0.00027883,50.0,
B0130,108,132,66,31.322,False,,provisional,4.3851,0.00302,0.038556,0.00052338,50.0,
B0131,99,133,66,50.155,False,,provisional,7.0217,0.004836,0.061738,0.00083807,50.0,
B0132,134,135,66,44.701,False,,provisional,6.2581,0.00431,0.055025,0.00074694,50.0,
B0133,56,139,66,57.496,False,,provisional,8.0494,0.005544,0.070774,0.00096074,50.0,
B0134,138,140,66,19.334,False,,bridge,2.7068,0.001864,0.023799,0.00032306,50.0,
B0135,75,154,66,47.448,False,,provisional,6.6427,0.004575,0.058406,0.00079284,50.0,
B0136,133,165,66,46.483,False,,provisional,6.5076,0.004482,0.057218,0.00077671,50.0,
I0137,61,95,66,67.789,False,,inset_provisional,9.4905,0.006536,0.083445,0.00113273,50.0,
I0138,34,55,66,73.228,False,,inset_provisional,10.2519,0.007061,0.09014,0.00122361,50.0,
I0139,91,76,66,115.011,False,,inset_provisional,16.1015,0.011089,0.141572,0.00192179,50.0,
I0140,125,120,66,89.105,False,,inset_provisional,12.4747,0.008591,0.109683,0.00148891,50.0,
I0141,117,130,66,99.112,False,,inset_provisional,13.8757,0.009556,0.122002,0.00165612,50.0,
I0142,131,175,66,25.603,False,,inset_provisional,3.5844,0.002469,0.031516,0.00042782,50.0,
I0143,65,126,66,69.492,False,,inset_provisional,9.7289,0.0067,0.085541,0.00116118,50.0,
I0144,166,127,66,63.985,False,,inset_provisional,8.9579,0.006169,0.078762,0.00106916,50.0,
I0145,171,151,66,66.899,False,,inset_provisional,9.3659,0.00645,0.082349,0.00111786,50.0,
I0146,176,179,66,16.12,False,,inset_provisional,2.2568,0.001554,0.019843,0.00026936,50.0,
I0147,18,180,66,65.072,False,,inset_provisional,9.1101,0.006274,0.0801,0.00108733,50.0,
I0148,77,183,66,59.437,False,,inset_provisional,8.3212,0.005731,0.073164,0.00099317,50.0,
I0149,110,184,66,70.183,False,,inset_provisional,9.8256,0.006767,0.086391,0.00117273,50.0,
I0150,154,187,66,77.722,False,,inset_provisional,10.8811,0.007494,0.095672,0.0012987,50.0,
I0151,182,190,66,114.814,False,,inset_provisional,16.074,0.01107,0.14133,0.0019185,50.0,
I0152,190,191,66,30.312,False,,inset_provisional,4.2437,0.002923,0.037312,0.0005065,50.0,
XFRM9000,195,162,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9001,196,18,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9002,197,50,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9003,198,29,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9004,199,57,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9005,200,49,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9006,201,48,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
