bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
130,486.48,564.84,1,generator,発電所,(350202),False,,PQ,0.0,0.0,5.0,2.4216,1.0
131,485.76,579.0,1,junction,,(350203),False,,PQ,0.0,0.0,0.0,0.0,1.0
132,591.24,620.52,0,substation_or_sw,開閉所,栄町通,False,,PQ,0.0,0.0,0.0,0.0,1.0
133,554.7,712.2,0,substation_or_sw,開閉所,古館,False,,PQ,0.0,0.0,0.0,0.0,1.0
134,615.16,708.36,1,substation_or_sw,変電所,あかねヶ丘,False,,PQ,4.0,1.9373,0.0,0.0,1.0
135,619.8,663.9,0,substation_or_sw,変電所,天童,False,,PQ,4.0,1.9373,0.0,0.0,1.0
136,658.2,648.24,1,substation_or_sw,変電所,天童,False,,PQ,4.0,1.9373,0.0,0.0,1.0
137,624.12,602.64,1,junction,,栄町通,False,,PQ,0.0,0.0,0.0,0.0,1.0
138,639.36,606.72,1,substation_or_sw,開閉所,久野本,False,,PQ,0.0,0.0,0.0,0.0,1.0
139,586.32,789.54,0,substation_or_sw,変電所,谷柏,False,,PQ,4.0,1.9373,0.0,0.0,1.0
140,633.3,625.08,0,substation_or_sw,変電所,天童,False,,PQ,4.0,1.9373,0.0,0.0,1.0
141,372.72,179.16,1,generator,発電所,(350705),False,,PQ,0.0,0.0,5.0,2.4216,1.0
142,358.2,179.16,1,substation_or_sw,開閉所,(350705),False,,PQ,0.0,0.0,0.0,0.0,1.0
143,315.576,231.168,1,substation_or_sw,変電所,北酒田,False,,PQ,4.0,1.9373,0.0,0.0,1.0
144,333.12,216.84,1,generator,発電所,(350804),False,,PQ,0.0,0.0,5.0,2.4216,1.0
145,345.48,216.84,1,junction,,東酒田,False,,PQ,0.0,0.0,0.0,0.0,1.0
146,322.2,203.28,1,generator,発電所,(350804),False,,PQ,0.0,0.0,5.0,2.4216,1.0
147,344.16,235.08,1,junction,,酒田,False,,PQ,0.0,0.0,0.0,0.0,1.0
148,342.72,246.72,1,junction,,南酒田,True,N,PQ,0.0,0.0,0.0,0.0,1.0
149,328.08,246.96,1,substation_or_sw,開閉所,南酒田,False,,PQ,0.0,0.0,0.0,0.0,1.0
150,406.96,172.08,1,junction,,(350711),False,,PQ,0.0,0.0,0.0,0.0,1.0
151,565.98,355.86,0,generator,発電所,(350107),False,,PQ,0.0,0.0,5.0,2.4216,1.0
152,481.44,984.841,2,substation_or_sw,開閉所,松岬,False,,PQ,0.0,0.0,0.0,0.0,1.0
153,360.6,160.44,1,junction,,(350706),False,,PQ,0.0,0.0,0.0,0.0,1.0
154,438.54,930.36,0,generator,発電所,(350502),False,,PQ,0.0,0.0,5.0,2.4216,1.0
155,577.8,1062.601,1,generator,発電所,大沢(開),False,,PQ,0.0,0.0,5.0,2.4216,1.0
156,411.48,377.4,2,junction,,(350911),False,,PQ,0.0,0.0,0.0,0.0,1.0
157,410.76,387.84,1,generator,発電所,(350911),False,,PQ,0.0,0.0,5.0,2.4216,1.0
158,394.32,381.12,1,generator,発電所,(350912),False,,PQ,0.0,0.0,5.0,2.4216,1.0
159,390.72,160.2,1,generator,発電所,(350707),False,,PQ,0.0,0.0,5.0,2.4216,1.0
160,289.44,283.32,1,generator,発電所,(350708),False,,PQ,0.0,0.0,5.0,2.4216,1.0
161,403.32,273.72,1,substation_or_sw,開閉所,楢橋,False,,PQ,0.0,0.0,0.0,0.0,1.0
