line_id,bus0_id,bus1_id,voltage_kv,length_pdf,in_csv,geometry,connection_type,length_km,r_pu,x_pu,b_pu,rating_mva,is_transformer
694K,83,405,66,95.083,False,"[[543.6, 605.671], [521.28, 622.231], [501.48, 681.631], [498.468, 685.21]]",actual,13.3116,0.009168,0.117042,0.0015888,50.0,
L0126,85,86,66,49.647,False,"[[577.08, 438.511], [583.44, 402.991], [583.68, 389.431]]",actual,6.9506,0.004787,0.061113,0.00082958,50.0,
L0127,85,87,66,32.713,False,"[[565.2, 468.991], [577.08, 438.511]]",actual,4.5798,0.003154,0.040268,0.00054662,50.0,
L0128,86,131,66,41.521,False,"[[583.44, 387.871], [581.016, 387.873], [578.704, 387.878], [576.491, 387.886], [574.364, 387.896], [572.312, 387.909], [570.321, 387.923], [568.38, 387.939], [566.475, 387.956], [564.594, 387.973], [562.725, 387.991], [560.855, 388.009], [558.972, 388.027], [557.062, 388.044], [555.114, 388.059], [553.116, 388.074], [551.053, 388.086], [548.915, 388.097], [546.689, 388.104], [544.361, 388.109], [541.92, 388.111]]",actual,5.8129,0.004003,0.05111,0.0006938,50.0,
L0129,87,95,66,27.268,False,"[[576.48, 511.351], [575.88, 499.351], [572.64, 492.631], [573.96, 484.951]]",actual,3.8175,0.002629,0.033565,0.00045564,50.0,
L0130,88,371,33,103.106,False,"[[431.64, 623.431], [410.28, 643.591], [409.384, 643.632], [408.262, 643.683], [406.937, 643.743], [405.437, 643.81], [403.785, 643.884], [402.007, 643.963], [400.129, 644.046], [398.174, 644.133], [396.17, 644.221], [394.14, 644.311], [392.11, 644.401], [390.106, 644.49], [388.151, 644.576], [386.273, 644.66], [384.495, 644.739], [382.843, 644.812], [381.343, 644.879], [380.018, 644.939], [378.896, 644.99], [378.0, 645.031], [356.04, 655.591], [351.96, 672.151]]",actual,14.4348,0.075157,0.51695,0.00047159,20.0,
L0131,90,91,66,33.301,False,"[[113.28, 330.751], [116.16, 333.991], [115.68, 346.471], [125.04, 360.031]]",actual,4.6621,0.003211,0.040992,0.00055645,50.0,
L0132,90,121,66,34.33,False,"[[119.88, 301.711], [110.16, 309.631], [110.4, 313.591], [114.12, 318.031], [114.84, 324.871], [113.76, 329.911]]",actual,4.8062,0.00331,0.042258,0.00057364,50.0,
L0133,92,372,33,43.544,False,"[[411.6, 726.031], [422.16, 724.711], [421.92, 728.911], [419.28, 742.471], [419.28, 752.671], [423.96, 752.671]]",actual,6.0962,0.03174,0.21832,0.00019916,20.0,
L0134,98,99,66,41.163,False,"[[479.04, 187.351], [516.0, 169.231]]",actual,5.7628,0.003969,0.050669,0.00068782,50.0,
L0135,98,100,66,108.204,False,"[[516.6, 290.071], [479.16, 188.551]]",actual,15.1486,0.010433,0.133193,0.00180805,50.0,
L0136,98,101,66,84.009,False,"[[476.88, 187.711], [425.4, 172.471], [396.6, 162.991]]",actual,11.7613,0.0081,0.103411,0.00140376,50.0,
L0137,100,114,66,39.35,False,"[[533.16, 251.431], [516.48, 287.071]]",actual,5.509,0.003794,0.048438,0.00065752,50.0,
L0138,100,154,66,13.217,False,"[[511.92, 299.551], [505.44, 288.031]]",actual,1.8504,0.001274,0.016269,0.00022085,50.0,
L0139,100,395,33,22.789,False,"[[499.56, 273.871], [510.48, 282.631], [515.16, 290.071]]",actual,3.1905,0.016611,0.114259,0.00010423,20.0,
L0140,102,103,66,20.769,False,"[[184.92, 387.991], [189.84, 384.511], [189.6, 378.871], [189.407, 378.633], [189.19, 378.355], [188.951, 378.041], [188.693, 377.695], [188.419, 377.322], [188.131, 376.927], [187.833, 376.514], [187.526, 376.087], [187.215, 375.651], [186.9, 375.211], [186.585, 374.771], [186.274, 374.335], [185.967, 373.908], [185.669, 373.495], [185.381, 373.1], [185.107, 372.727], [184.849, 372.381], [184.61, 372.067], [184.393, 371.789], [184.2, 371.551]]",actual,2.9077,0.002003,0.025566,0.00034704,50.0,
L0141,102,120,66,20.292,False,"[[184.44, 388.351], [179.04, 407.911]]",actual,2.8409,0.001957,0.024978,0.00033907,50.0,
L0142,104,105,66,19.431,False,"[[165.96, 431.791], [152.16, 418.111]]",actual,2.7203,0.001874,0.023919,0.00032468,50.0,
L0143,107,108,66,64.241,False,"[[363.36, 578.431], [347.04, 577.111], [346.8, 537.631], [347.133, 537.469], [347.482, 537.307], [347.845, 537.145], [348.221, 536.982], [348.607, 536.819], [349.003, 536.656], [349.406, 536.492], [349.814, 536.328], [350.226, 536.162], [350.64, 535.996], [351.054, 535.829], [351.466, 535.661], [351.874, 535.492], [352.277, 535.322], [352.672, 535.151], [353.059, 534.978], [353.435, 534.803], [353.798, 534.628], [354.147, 534.45], [354.48, 534.271]]",actual,8.9937,0.006194,0.079077,0.00107344,50.0,
L0144,108,147,66,19.359,False,"[[356.28, 528.511], [354.6, 532.351], [355.8, 547.471]]",actual,2.7103,0.001867,0.02383,0.00032348,50.0,
691C,109,396,33,62.741,False,"[[448.08, 477.631], [445.8, 482.551], [471.96, 533.551]]",actual,8.7837,0.045734,0.314569,0.00028696,20.0,
L0145,110,374,33,60.644,False,"[[680.76, 170.551], [680.454, 171.073], [680.148, 171.595], [679.842, 172.118], [679.536, 172.64], [679.23, 173.163], [678.924, 173.686], [678.618, 174.21], [678.312, 174.735], [678.006, 175.26], [677.7, 175.786], [677.394, 176.313], [677.088, 176.841], [676.782, 177.37], [676.476, 177.9], [676.17, 178.432], [675.864, 178.965], [675.558, 179.499], [675.252, 180.035], [674.946, 180.572], [674.64, 181.111], [675.0, 222.991], [678.72, 228.391]]",actual,8.4902,0.044205,0.304055,0.00027737,20.0,
L0146,111,112,66,29.69,False,"[[584.28, 166.111], [564.84, 188.551]]",actual,4.1566,0.002863,0.036547,0.00049611,50.0,
L0147,112,113,66,25.825,False,"[[564.12, 188.911], [558.48, 195.511], [551.64, 211.231]]",actual,3.6155,0.00249,0.031789,0.00043153,50.0,
L0148,113,114,66,44.244,False,"[[551.64, 211.231], [533.16, 251.431]]",actual,6.1942,0.004266,0.054462,0.0007393,50.0,
L0149,122,123,66,62.265,False,"[[116.16, 346.351], [97.68, 349.471], [87.72, 358.231], [86.91, 358.213], [86.1, 358.195], [85.29, 358.177], [84.481, 358.159], [83.672, 358.141], [82.863, 358.123], [82.055, 358.105], [81.248, 358.087], [80.441, 358.069], [79.635, 358.051], [78.83, 358.033], [78.026, 358.015], [77.223, 357.997], [76.421, 357.979], [75.621, 357.961], [74.821, 357.943], [74.024, 357.925], [73.227, 357.907], [72.433, 357.889], [71.64, 357.871], [57.84, 354.631]]",actual,8.7171,0.006004,0.076645,0.00104042,50.0,
L0150,123,190,66,13.922,False,"[[67.68, 370.591], [67.44, 356.671]]",actual,1.9491,0.001342,0.017137,0.00023263,50.0,
L0151,124,126,66,31.754,False,"[[340.32, 436.351], [336.24, 411.151], [339.12, 405.631]]",actual,4.4456,0.003062,0.039087,0.0005306,50.0,
685C,130,144,66,25.336,False,"[[319.68, 622.111], [312.24, 622.711], [307.68, 639.991]]",actual,3.547,0.002443,0.031187,0.00042335,50.0,
L0152,130,171,66,16.04,False,"[[340.08, 629.791], [330.72, 628.591], [324.48, 630.751]]",actual,2.2456,0.001547,0.019744,0.00026802,50.0,
L0153,131,132,66,40.414,False,"[[542.28, 388.111], [511.68, 414.511]]",actual,5.658,0.003897,0.049747,0.0006753,50.0,
