line_id,bus0_id,bus1_id,voltage_kv,length_pdf,in_csv,geometry,connection_type
L0060,57,58,66,30.546,False,"[[450.84, 916.68], [465.24, 917.64], [470.04, 915.36], [480.84, 915.36]]",actual
554A,57,75,66,90.699,False,"[[406.68, 895.2], [406.572, 895.777], [406.464, 896.355], [406.356, 896.935], [406.247, 897.517], [406.138, 898.099], [406.029, 898.682], [405.919, 899.266], [405.808, 899.85], [405.697, 900.435], [405.585, 901.02], [405.472, 901.605], [405.358, 902.19], [405.243, 902.774], [405.127, 903.358], [405.009, 903.941], [404.891, 904.524], [404.77, 905.105], [404.649, 905.685], [404.525, 906.263], [404.4, 906.84], [408.96, 920.76], [406.56, 931.92], [414.36, 931.56], [432.12, 927.0], [450.6, 925.2], [451.2, 917.16]]",actual
L0061,60,61,66,40.757,False,"[[353.04, 826.92], [346.44, 826.68], [338.4, 819.84], [330.0, 821.16], [322.68, 807.96]]",actual
L0062,62,63,66,11.4,False,"[[501.6, 921.6], [513.0, 921.6]]",actual
553D,64,65,66,31.569,False,"[[513.0, 905.64], [544.32, 909.6]]",actual
522N,66,69,66,66.949,False,"[[594.72, 631.68], [603.12, 628.44], [633.0, 593.04], [636.24, 581.88]]",actual
L0063,67,72,66,31.873,False,"[[642.96, 553.44], [658.56, 561.12], [659.196, 560.85], [659.844, 560.58], [660.501, 560.31], [661.167, 560.04], [661.841, 559.77], [662.521, 559.5], [663.207, 559.23], [663.896, 558.96], [664.587, 558.69], [665.28, 558.42], [665.973, 558.15], [666.664, 557.88], [667.353, 557.61], [668.039, 557.34], [668.719, 557.07], [669.393, 556.8], [670.059, 556.53], [670.716, 556.26], [671.364, 555.99], [672.0, 555.72]]",actual
521G,67,109,66,20.64,False,"[[700.44, 563.64], [709.8, 563.64], [709.8, 574.92]]",actual
L0064,70,71,66,12.819,False,"[[604.08, 761.76], [612.0, 751.68]]",actual
L0065,71,164,66,19.985,False,"[[618.48, 762.48], [620.4, 755.28], [631.2, 748.92]]",actual
L0066,73,74,66,12.621,False,"[[580.92, 772.08], [593.52, 772.8]]",actual
512B,76,77,66,12.029,False,"[[649.44, 436.2], [653.28, 447.6]]",actual
511C,78,79,66,34.921,False,"[[565.68, 307.44], [581.16, 306.36], [587.4, 315.84], [594.72, 319.2]]",actual
571D,80,81,66,74.426,False,"[[418.08, 175.08], [418.079, 175.458], [418.077, 175.836], [418.073, 176.214], [418.068, 176.593], [418.061, 176.972], [418.054, 177.351], [418.046, 177.731], [418.038, 178.112], [418.029, 178.493], [418.02, 178.875], [418.011, 179.258], [418.002, 179.642], [417.994, 180.027], [417.986, 180.413], [417.979, 180.801], [417.972, 181.189], [417.967, 181.58], [417.963, 181.971], [417.961, 182.365], [417.96, 182.76], [431.52, 183.6], [436.32, 182.64], [439.92, 178.44], [455.52, 174.6], [459.96, 171.72], [467.16, 164.52], [467.213, 163.962], [467.265, 163.404], [467.314, 162.846], [467.363, 162.288], [467.409, 161.73], [467.455, 161.172], [467.499, 160.614], [467.542, 160.056], [467.584, 159.498], [467.625, 158.94], [467.665, 158.382], [467.704, 157.824], [467.743, 157.266], [467.781, 156.708], [467.818, 156.15], [467.855, 155.592], [467.892, 155.034], [467.928, 154.476], [467.964, 153.918], [468.0, 153.36]]",actual
L0067,82,113,66,13.2,False,"[[298.68, 351.0], [306.6, 361.56]]",actual
5907,83,84,66,37.265,False,"[[340.8, 452.4], [312.6, 476.76]]",actual
L0068,84,185,66,20.639,False,"[[330.79, 465.534], [314.88, 478.68]]",actual
L0069,85,86,66,14.29,False,"[[361.92, 145.2], [376.08, 147.12]]",actual
L0070,85,87,66,35.032,False,"[[362.04, 145.56], [364.68, 129.48], [360.0, 123.96], [358.2, 118.2], [357.36, 112.8]]",actual
L0071,86,153,66,13.681,False,"[[374.28, 160.32], [360.6, 160.44]]",actual
L0072,86,159,66,10.2,False,"[[390.72, 160.2], [380.52, 160.2]]",actual
L0073,88,89,66,32.403,False,"[[519.36, 1002.001], [539.16, 992.881], [539.106, 992.358], [539.052, 991.834], [538.998, 991.308], [538.945, 990.781], [538.892, 990.252], [538.839, 989.723], [538.787, 989.193], [538.736, 988.663], [538.685, 988.132], [538.635, 987.601], [538.586, 987.07], [538.538, 986.539], [538.491, 986.009], [538.445, 985.479], [538.401, 984.95], [538.357, 984.421], [538.316, 983.894], [538.275, 983.368], [538.237, 982.844], [538.2, 982.321]]",actual
561B,88,90,66,17.388,False,"[[552.84, 972.121], [548.88, 979.321], [539.76, 980.281]]",actual
L0074,88,122,66,120.293,False,"[[541.92, 979.801], [542.028, 980.439], [542.136, 981.091], [542.244, 981.756], [542.352, 982.432], [542.46, 983.118], [542.568, 983.811], [542.676, 984.51], [542.784, 985.213], [542.892, 985.919], [543.0, 986.626], [543.108, 987.332], [543.216, 988.035], [543.324, 988.734], [543.432, 989.427], [543.54, 990.112], [543.648, 990.787], [543.756, 991.452], [543.864, 992.103], [543.972, 992.74], [544.08, 993.361], [538.8, 1007.641], [543.24, 1015.801], [552.0, 1018.681], [560.4, 1028.641], [573.36, 1038.961], [587.16, 1053.841], [606.0, 1066.921]]",actual
L0075,92,93,66,35.29,False,"[[217.56, 867.96], [218.166, 867.822], [218.696, 867.695], [219.158, 867.577], [219.563, 867.468], [219.919, 867.364], [220.236, 867.264], [220.525, 867.168], [220.793, 867.073], [221.052, 866.977], [221.31, 866.88], [221.577, 866.779], [221.863, 866.673], [222.176, 866.56], [222.528, 866.438], [222.926, 866.306], [223.381, 866.163], [223.903, 866.006], [224.5, 865.835], [225.183, 865.646], [225.96, 865.44], [226.833, 865.193], [227.822, 864.89], [228.915, 864.534], [230.099, 864.133], [231.36, 863.692], [232.686, 863.217], [234.064, 862.714], [235.481, 862.188], [236.924, 861.644], [238.38, 861.09], [239.836, 860.53], [241.279, 859.971], [242.696, 859.418], [244.074, 858.876], [245.4, 858.352], [246.661, 857.852], [247.845, 857.381], [248.938, 856.945], [249.927, 856.549], [250.8, 856.2]]",actual
L0076,92,94,66,38.856,False,"[[181.08, 859.92], [189.72, 864.36], [213.0, 868.68], [218.4, 867.84]]",actual
L0077,93,95,66,80.102,False,"[[299.88, 871.8], [296.64, 881.4], [289.56, 884.64], [276.6, 883.56], [269.76, 874.56], [261.6, 872.04], [251.76, 870.84], [244.44, 865.8], [252.24, 858.72]]",actual
L0078,96,97,66,33.72,False,"[[320.52, 305.28], [354.24, 305.4]]",actual
L0079,97,162,66,24.4,False,"[[354.6, 300.6], [363.84, 300.24], [368.4, 302.76], [377.04, 297.84]]",actual
L0080,98,99,66,13.345,False,"[[588.96, 749.52], [597.12, 738.96]]",actual
592G,104,105,66,12.563,False,"[[295.32, 389.16], [299.04, 377.16]]",actual
531C,107,108,66,53.091,False,"[[590.88, 651.84], [597.12, 652.56], [627.72, 672.84], [627.654, 673.012], [627.534, 673.27], [627.364, 673.604], [627.152, 674.005], [626.902, 674.464], [626.623, 674.97], [626.318, 675.514], [625.996, 676.087], [625.661, 676.679], [625.32, 677.28], [624.979, 677.881], [624.644, 678.473], [624.322, 679.046], [624.017, 679.59], [623.737, 680.096], [623.488, 680.555], [623.276, 680.956], [623.106, 681.29], [622.986, 681.548], [622.92, 681.72]]",actual
5703,110,111,66,11.4,False,"[[451.2, 175.32], [451.2, 163.92]]",actual
L0081,115,116,66,12.952,False,"[[408.36, 553.08], [411.72, 552.84], [414.0, 550.32], [419.88, 548.4]]",actual
L0082,117,118,66,12.841,False,"[[395.16, 526.32], [407.52, 522.84]]",actual
562A,120,121,66,10.637,False,"[[490.68, 1012.081], [480.24, 1014.121]]",actual
L0083,123,155,66,13.554,False,"[[582.48, 1049.881], [577.8, 1062.601]]",actual
561A,124,125,66,22.265,False,"[[564.72, 1060.201], [573.36, 1039.681]]",actual
522M,128,129,66,34.911,False,"[[571.08, 569.04], [583.8, 572.64], [593.88, 568.56], [604.68, 569.16]]",actual
5206,130,131,66,14.178,False,"[[486.48, 564.84], [485.76, 579.0]]",actual
L0084,137,138,66,15.777,False,"[[624.12, 602.64], [639.36, 606.72]]",actual
L0085,141,142,66,14.52,False,"[[372.72, 179.16], [358.2, 179.16]]",actual
L0086,143,147,66,34.09,False,"[[344.16, 235.08], [310.08, 235.92]]",actual
L0087,144,145,66,12.36,False,"[[333.12, 216.84], [345.48, 216.84]]",actual
L0088,148,149,66,14.642,False,"[[342.72, 246.72], [328.08, 246.96]]",actual
L0089,150,168,66,12.614,False,"[[414.96, 159.6], [407.88, 170.04]]",actual
L0090,152,167,66,17.836,False,"[[466.08, 991.441], [483.72, 988.801]]",actual
L0091,156,157,66,10.496,False,"[[411.84, 377.4], [410.76, 387.84]]",actual
592B,156,158,66,17.207,False,"[[411.12, 377.4], [394.32, 381.12]]",actual
L0092,162,172,33,65.101,False,"[[376.8, 298.44], [376.818, 298.799], [376.836, 299.157], [376.854, 299.512], [376.872, 299.867], [376.89, 300.219], [376.908, 300.571], [376.926, 300.921], [376.944, 301.27], [376.962, 301.618], [376.98, 301.965], [376.998, 302.311], [377.016, 302.656], [377.034, 303.001], [377.052, 303.345], [377.07, 303.688], [377.088, 304.031], [377.106, 304.374], [377.124, 304.716], [377.142, 305.058], [377.16, 305.4], [396.0, 305.16], [416.04, 317.88], [425.16, 330.48]]",actual
511H,170,171,66,18.675,False,"[[580.8, 306.24], [590.88, 296.04], [595.2, 295.68]]",actual
L0093,172,173,33,12.891,False,"[[411.84, 333.48], [423.6, 328.2]]",actual
522H,175,176,66,24.778,False,"[[509.16, 592.32], [519.0, 615.06]]",actual
512A,177,178,66,22.797,False,"[[591.6, 390.72], [612.84, 382.44]]",actual
592E,181,182,66,14.87,False,"[[488.497, 363.122], [480.9, 350.34]]",actual
L0094,185,186,66,21.178,False,"[[330.79, 465.534], [344.28, 481.86]]",actual
G0095,189,84,66,0.99,False,,provisional
G0096,192,144,66,10.14,False,,provisional
G0097,193,160,66,8.58,False,,provisional
G0098,194,23,66,4.73,False,,provisional
B0099,112,163,66,42.374,False,,provisional
B0100,32,178,66,51.882,False,,provisional
B0101,37,96,66,35.473,False,,provisional
B0102,169,194,66,45.673,False,,provisional
B0103,167,89,66,54.316,False,,provisional
B0104,101,136,66,25.849,False,,provisional
B0105,7,58,66,52.929,False,,provisional
B0106,15,72,66,18.362,False,,bridge
B0107,106,164,66,41.184,False,,provisional
B0108,146,192,66,25.37,False,,provisional
B0109,40,157,66,34.74,False,,provisional
B0110,70,74,66,15.277,False,,bridge
B0111,49,78,66,31.459,False,,provisional
B0112,73,98,66,23.95,False,,provisional
B0113,113,105,66,17.335,False,,bridge
B0114,81,111,66,19.843,False,,bridge
B0115,46,115,66,44.166,False,,provisional
B0116,116,118,66,28.392,False,,provisional
B0117,122,123,66,23.962,False,,provisional
B0118,155,124,66,13.298,False,,bridge
B0119,100,128,66,40.987,False,,provisional
B0120,68,137,66,23.508,False,,provisional
B0121,153,142,66,18.873,False,,bridge
B0122,145,147,66,18.288,False,,bridge
B0123,143,149,66,20.143,False,,bridge
B0124,159,150,66,20.121,False,,bridge
B0125,79,170,66,19.019,False,,bridge
B0126,129,102,66,31.636,False,,provisional
B0127,90,119,66,55.106,False,,provisional
B0128,119,62,66,28.866,False,,provisional
B0129,63,64,66,16.687,False,,bridge
B0130,108,132,66,31.322,False,,provisional
B0131,99,133,66,50.155,False,,provisional
B0132,134,135,66,44.701,False,,provisional
B0133,56,139,66,57.496,False,,provisional
B0134,138,140,66,19.334,False,,bridge
B0135,75,154,66,47.448,False,,provisional
B0136,133,165,66,46.483,False,,provisional
I0137,61,95,66,67.789,False,,inset_provisional
I0138,34,55,66,73.228,False,,inset_provisional
I0139,91,76,66,115.011,False,,inset_provisional
I0140,125,120,66,89.105,False,,inset_provisional
I0141,117,130,66,99.112,False,,inset_provisional
I0142,131,175,66,25.603,False,,inset_provisional
I0143,65,126,66,69.492,False,,inset_provisional
I0144,166,127,66,63.985,False,,inset_provisional
I0145,171,151,66,66.899,False,,inset_provisional
I0146,176,179,66,16.12,False,,inset_provisional
I0147,18,180,66,65.072,False,,inset_provisional
I0148,77,183,66,59.437,False,,inset_provisional
I0149,110,184,66,70.183,False,,inset_provisional
I0150,154,187,66,77.722,False,,inset_provisional
I0151,182,190,66,114.814,False,,inset_provisional
I0152,190,191,66,30.312,False,,inset_provisional
