line_id,bus0_id,bus1_id,voltage_kv,length_pdf,in_csv,geometry,connection_type,length_km,r_pu,x_pu,b_pu,rating_mva,region,is_transformer
622C,50279,50280,66,35.499,False,"[[531.72, 984.272], [529.08, 948.871]]",actual,4.9699,0.003423,0.043697,0.00059317,50.0,06,
614E,50283,50296,66,14.396,False,"[[530.88, 1006.952], [529.44, 1013.192], [535.44, 1018.472]]",actual,2.0154,0.001388,0.017721,0.00024055,50.0,06,
L0235,50284,50287,66,17.547,False,"[[438.96, 995.912], [445.2, 980.552], [445.68, 979.712]]",actual,2.4566,0.001692,0.021599,0.0002932,50.0,06,
L0236,50284,50287,66,10.723,False,"[[448.56, 993.632], [449.52, 982.952]]",actual,1.5012,0.001034,0.013199,0.00017918,50.0,06,
621J,50285,50286,66,10.27,False,"[[567.96, 1049.912], [559.08, 1055.072]]",actual,1.4378,0.00099,0.012642,0.00017161,50.0,06,
641M,50286,50403,33,47.455,False,"[[558.84, 1056.392], [556.08, 1062.872], [574.44, 1098.872]]",actual,6.6437,0.034591,0.237929,0.00021705,20.0,06,
L0237,50288,50289,66,28.648,False,"[[456.96, 1032.872], [432.48, 1017.992]]",actual,4.0107,0.002762,0.035264,0.0004787,50.0,06,
614C,50288,50290,66,21.584,False,"[[463.68, 1037.552], [457.32, 1032.752], [449.52, 1043.912]]",actual,3.0218,0.002081,0.026569,0.00036066,50.0,06,
6103,50288,50304,66,20.572,False,"[[456.72, 1032.272], [438.72, 1042.232]]",actual,2.8801,0.001984,0.025323,0.00034375,50.0,06,
L0238,50291,50295,66,15.194,False,"[[508.92, 1110.752], [503.4, 1111.472], [499.68, 1102.592]]",actual,2.1272,0.001465,0.018703,0.00025389,50.0,06,
L0239,50293,50294,66,10.443,False,"[[502.08, 1066.232], [502.32, 1055.792]]",actual,1.462,0.001007,0.012855,0.0001745,50.0,06,
L0240,50295,50305,66,13.587,False,"[[503.52, 1112.312], [507.6, 1125.272]]",actual,1.9022,0.00131,0.016725,0.00022703,50.0,06,
L0241,50299,50300,66,12.782,False,"[[499.08, 999.032], [496.32, 986.552]]",actual,1.7895,0.001232,0.015734,0.00021358,50.0,06,
6104,50302,50303,66,11.937,False,"[[460.68, 1101.032], [450.36, 1095.032]]",actual,1.6712,0.001151,0.014694,0.00019946,50.0,06,
L0242,50306,50307,66,19.573,False,"[[176.76, 689.551], [176.04, 709.111]]",actual,2.7402,0.001887,0.024093,0.00032706,50.0,06,
L0243,50306,50307,66,12.473,False,"[[172.2, 698.311], [174.6, 710.551]]",actual,1.7462,0.001203,0.015354,0.00020842,50.0,06,
L0244,50307,50308,66,31.063,False,"[[166.56, 680.311], [164.64, 693.631], [172.8, 709.231]]",actual,4.3488,0.002995,0.038237,0.00051905,50.0,06,
L0245,50309,50310,66,114.987,False,"[[149.76, 739.231], [157.56, 727.351], [162.96, 699.511], [185.28, 695.071], [185.751, 692.858], [186.227, 690.613], [186.707, 688.337], [187.193, 686.031], [187.684, 683.697], [188.179, 681.338], [188.678, 678.954], [189.181, 676.547], [189.689, 674.119], [190.2, 671.671], [190.715, 669.205], [191.233, 666.723], [191.754, 664.226], [192.279, 661.716], [192.806, 659.195], [193.336, 656.663], [193.869, 654.124], [194.404, 651.577], [194.941, 649.026], [195.48, 646.471]]",actual,16.0982,0.011087,0.141543,0.00192139,50.0,06,
L0246,50309,50311,66,111.829,False,"[[147.12, 740.911], [137.16, 724.351], [122.52, 717.271], [103.08, 717.511], [86.88, 713.071], [75.24, 706.831], [64.32, 692.551], [69.24, 685.231]]",actual,15.6561,0.010782,0.137655,0.00186862,50.0,06,
6815,50309,50314,66,59.978,False,"[[146.04, 738.871], [123.36, 768.391], [133.2, 778.951], [139.2, 773.191]]",actual,8.3969,0.005783,0.07383,0.00100221,50.0,06,
L0247,50309,50314,66,48.45,False,"[[138.12, 770.671], [133.44, 773.551], [127.32, 768.271], [148.32, 740.431]]",actual,6.783,0.004671,0.059639,0.00080958,50.0,06,
652E,50309,50321,66,46.523,False,"[[146.16, 740.071], [133.32, 738.391], [133.414, 738.426], [133.206, 738.457], [132.714, 738.487], [131.959, 738.515], [130.959, 738.543], [129.735, 738.572], [128.307, 738.601], [126.692, 738.633], [124.912, 738.668], [122.985, 738.706], [120.931, 738.749], [118.77, 738.797], [116.521, 738.852], [114.204, 738.913], [111.838, 738.982], [109.443, 739.059], [107.038, 739.146], [104.643, 739.243], [102.277, 739.351], [99.96, 739.471]]",actual,6.5132,0.004486,0.057267,0.00077738,50.0,06,
L0248,50310,50320,66,39.235,False,"[[207.24, 666.511], [214.44, 646.471], [207.96, 643.471], [207.421, 643.471], [206.883, 643.471], [206.347, 643.471], [205.812, 643.471], [205.277, 643.471], [204.743, 643.471], [204.209, 643.471], [203.675, 643.471], [203.14, 643.471], [202.605, 643.471], [202.069, 643.471], [201.532, 643.471], [200.993, 643.471], [200.453, 643.471], [199.911, 643.471], [199.366, 643.471], [198.819, 643.471], [198.269, 643.471], [197.716, 643.471], [197.16, 643.471]]",actual,5.4929,0.003783,0.048296,0.0006556,50.0,06,
L0249,50310,50325,66,26.003,False,"[[194.4, 645.751], [197.64, 619.951]]",actual,3.6404,0.002507,0.032008,0.0004345,50.0,06,
L0250,50310,50319,66,81.401,False,"[[128.28, 650.911], [141.96, 632.671], [143.173, 632.234], [144.634, 631.856], [146.314, 631.532], [148.187, 631.259], [150.223, 631.032], [152.396, 630.848], [154.677, 630.702], [157.04, 630.59], [159.455, 630.508], [161.895, 630.451], [164.333, 630.416], [166.74, 630.399], [169.088, 630.395], [171.351, 630.4], [173.499, 630.41], [175.506, 630.421], [177.344, 630.429], [178.983, 630.429], [180.398, 630.418], [181.56, 630.391], [195.72, 642.751]]",actual,11.3961,0.007849,0.1002,0.00136018,50.0,06,
L0251,50311,50322,66,12.577,False,"[[67.68, 685.711], [75.36, 675.751]]",actual,1.7608,0.001213,0.015482,0.00021016,50.0,06,
L0252,50311,50404,33,66.975,False,"[[56.64, 670.111], [66.84, 652.471], [73.68, 660.511], [79.32, 683.071], [67.2, 687.151]]",actual,9.3765,0.04882,0.335798,0.00030633,20.0,06,
652B,50312,50313,66,15.108,False,"[[123.12, 768.391], [115.56, 781.471]]",actual,2.1151,0.001457,0.018597,0.00025245,50.0,06,
L0253,50315,50316,66,30.176,False,"[[104.64, 627.631], [123.84, 604.351]]",actual,4.2246,0.00291,0.037145,0.00050423,50.0,06,
L0254,50316,50317,66,79.935,False,"[[202.92, 610.711], [148.08, 604.351], [123.36, 603.751]]",actual,11.1909,0.007707,0.098396,0.00133568,50.0,06,
L0255,50316,50338,66,18.768,False,"[[123.84, 603.871], [111.12, 590.071]]",actual,2.6275,0.00181,0.023102,0.00031361,50.0,06,
L0256,50317,50325,66,15.316,False,"[[197.64, 620.551], [205.2, 607.231]]",actual,2.1442,0.001477,0.018853,0.00025592,50.0,06,
L0257,50318,50319,66,29.7,False,"[[127.92, 677.311], [135.0, 672.271], [134.64, 664.231], [134.369, 663.895], [134.062, 663.501], [133.724, 663.058], [133.357, 662.569], [132.967, 662.043], [132.558, 661.485], [132.132, 660.901], [131.695, 660.297], [131.249, 659.68], [130.8, 659.056], [130.351, 658.431], [129.905, 657.812], [129.468, 657.204], [129.042, 656.613], [128.632, 656.047], [128.243, 655.511], [127.876, 655.011], [127.538, 654.553], [127.231, 654.145], [126.96, 653.791]]",actual,4.158,0.002864,0.036559,0.00049628,50.0,06,
L0258,50318,50330,66,28.764,False,"[[127.2, 677.791], [119.52, 705.511]]",actual,4.027,0.002773,0.035407,0.00048064,50.0,06,
L0259,50319,50336,66,11.851,False,"[[126.12, 652.351], [137.52, 655.591]]",actual,1.6591,0.001143,0.014588,0.00019803,50.0,06,
L0260,50320,50326,66,24.962,False,"[[209.52, 668.791], [218.28, 648.031], [220.56, 648.871]]",actual,3.4947,0.002407,0.030727,0.00041711,50.0,06,
L0261,50320,50328,66,15.038,False,"[[217.08, 679.351], [207.0, 668.191]]",actual,2.1053,0.00145,0.018511,0.00025128,50.0,06,
L0262,50321,50323,66,27.662,False,"[[101.04, 739.471], [81.36, 720.031]]",actual,3.8727,0.002667,0.03405,0.00046222,50.0,06,
L0263,50322,50323,66,42.123,False,"[[81.36, 720.631], [86.88, 678.871]]",actual,5.8972,0.004061,0.051851,0.00070386,50.0,06,
L0264,50322,50324,66,32.479,False,"[[74.88, 675.751], [70.08, 660.031], [59.04, 648.391]]",actual,4.5471,0.003132,0.03998,0.00054271,50.0,06,
6812,50327,50328,66,43.118,False,"[[215.28, 721.831], [217.08, 678.751]]",actual,6.0365,0.004157,0.053076,0.00072049,50.0,06,
L0265,50330,50331,66,12.379,False,"[[118.8, 705.871], [122.28, 717.751]]",actual,1.7331,0.001194,0.015238,0.00020685,50.0,06,
L0266,50330,50335,66,15.086,False,"[[103.92, 704.071], [118.68, 707.191]]",actual,2.112,0.001455,0.01857,0.00025208,50.0,06,
L0267,50333,50342,66,12.574,False,"[[137.04, 724.711], [139.92, 712.471]]",actual,1.7604,0.001212,0.015478,0.00021011,50.0,06,
L0268,50337,50338,66,11.646,False,"[[97.2, 590.671], [108.84, 591.031]]",actual,1.6304,0.001123,0.014336,0.0001946,50.0,06,
L0269,50339,50340,66,25.08,False,"[[69.72, 659.791], [73.92, 646.951], [72.84, 635.431]]",actual,3.5112,0.002418,0.030872,0.00041908,50.0,06,
L0270,50345,50346,66,10.195,False,"[[337.92, 109.831], [331.08, 117.391]]",actual,1.4273,0.000983,0.012549,0.00017035,50.0,06,
L0271,50345,50348,66,51.059,False,"[[370.56, 81.631], [370.2, 92.431], [368.886, 92.414], [367.572, 92.399], [366.258, 92.384], [364.944, 92.372], [363.63, 92.36], [362.316, 92.349], [361.002, 92.339], [359.688, 92.329], [358.374, 92.32], [357.06, 92.311], [355.746, 92.302], [354.432, 92.293], [353.118, 92.283], [351.804, 92.273], [350.49, 92.262], [349.176, 92.251], [347.862, 92.238], [346.548, 92.224], [345.234, 92.208], [343.92, 92.191], [342.72, 106.111]]",actual,7.1483,0.004923,0.062851,0.00085318,50.0,06,
L0272,50347,50356,66,27.354,False,"[[302.28, 98.191], [300.36, 91.831], [299.4, 80.671], [290.04, 78.991]]",actual,3.8296,0.002637,0.033671,0.00045707,50.0,06,
L0273,50351,50352,66,10.121,False,"[[275.64, 142.951], [265.68, 144.751]]",actual,1.4169,0.000976,0.012458,0.00016912,50.0,06,
L0274,50354,50355,66,23.844,False,"[[288.12, 111.871], [289.56, 101.191], [288.6, 95.071], [288.258, 94.999], [287.916, 94.927], [287.574, 94.855], [287.233, 94.783], [286.892, 94.711], [286.551, 94.639], [286.211, 94.567], [285.872, 94.495], [285.533, 94.423], [285.195, 94.351], [284.858, 94.279], [284.522, 94.207], [284.187, 94.135], [283.853, 94.063], [283.521, 93.991], [283.189, 93.919], [282.86, 93.847], [282.531, 93.775], [282.205, 93.703], [281.88, 93.631]]",actual,3.3382,0.002299,0.029351,0.00039842,50.0,06,
L0275,50357,50358,66,21.315,False,"[[417.0, 97.111], [416.04, 80.551], [417.96, 76.231]]",actual,2.9841,0.002055,0.026238,0.00035617,50.0,06,
L0276,50358,50366,66,26.016,False,"[[416.28, 81.391], [412.56, 79.951], [412.2, 71.071], [407.28, 69.031], [399.6, 67.591]]",actual,3.6422,0.002508,0.032024,0.00043472,50.0,06,
L0277,50361,50362,66,11.27,False,"[[351.48, 92.911], [355.08, 82.231]]",actual,1.5778,0.001087,0.013873,0.00018832,50.0,06,
L0278,50363,50364,66,22.365,False,"[[381.0, 88.951], [380.16, 71.311], [383.04, 67.591]]",actual,3.1311,0.002156,0.02753,0.00037371,50.0,06,
L0279,50367,50368,33,33.908,False,"[[49.08, 119.911], [50.429, 120.29], [51.877, 120.632], [53.412, 120.935], [55.024, 121.197], [56.702, 121.415], [58.434, 121.587], [60.209, 121.712], [62.017, 121.785], [63.846, 121.806], [65.685, 121.771], [67.523, 121.679], [69.349, 121.527], [71.153, 121.312], [72.922, 121.033], [74.646, 120.687], [76.313, 120.272], [77.914, 119.785], [79.436, 119.224], [80.868, 118.587], [82.2, 117.871]]",actual,4.7471,0.024716,0.170007,0.00015509,20.0,06,
L0280,50369,50379,33,27.0,False,"[[104.04, 402.751], [104.04, 399.151], [127.44, 399.151]]",actual,3.78,0.019681,0.135372,0.00012349,20.0,06,
L0281,50370,50389,33,10.92,False,"[[236.52, 481.951], [236.52, 471.031]]",actual,1.5288,0.00796,0.05475,4.995e-05,20.0,06,
L0282,50374,50392,33,15.824,False,"[[678.12, 233.671], [673.08, 248.671]]",actual,2.2154,0.011535,0.079338,7.238e-05,20.0,06,
6805,50377,50378,33,25.304,False,"[[292.44, 829.591], [314.52, 841.951]]",actual,3.5426,0.018445,0.126869,0.00011574,20.0,06,
6304,50377,50383,33,50.796,False,"[[270.0, 871.111], [279.12, 866.671], [290.28, 857.791], [293.76, 831.631]]",actual,7.1114,0.037027,0.25468,0.00023233,20.0,06,
686D,50377,50384,33,42.317,False,"[[296.88, 832.471], [298.32, 820.111], [282.12, 810.151], [277.8, 800.191]]",actual,5.9244,0.030846,0.212168,0.00019355,20.0,06,
631R,50378,50397,33,60.301,False,"[[314.64, 841.591], [319.44, 837.151], [330.6, 836.071], [340.32, 839.671], [349.56, 837.391], [360.12, 837.391], [371.88, 834.511]]",actual,8.4421,0.043955,0.302336,0.0002758,20.0,06,
641D,50380,50381,33,12.431,False,"[[662.76, 1077.632], [666.6, 1076.792], [671.52, 1076.792], [675.0, 1077.632]]",actual,1.7403,0.009061,0.062326,5.686e-05,20.0,06,
631J,50385,50386,33,73.399,False,"[[414.48, 897.151], [424.8, 909.271], [427.663, 909.272], [430.527, 909.275], [433.394, 909.279], [436.261, 909.284], [439.131, 909.29], [442.001, 909.297], [444.873, 909.305], [447.746, 909.313], [450.62, 909.322], [453.495, 909.331], [456.371, 909.34], [459.248, 909.349], [462.125, 909.357], [465.003, 909.365], [467.882, 909.372], [470.761, 909.379], [473.64, 909.384], [476.52, 909.388], [479.4, 909.39], [482.28, 909.391]]",actual,10.2759,0.053502,0.368006,0.00033571,20.0,06,
685E,50390,50391,33,69.929,False,"[[257.28, 599.431], [263.28, 601.471], [266.16, 592.471], [277.56, 588.991], [285.96, 580.951], [315.48, 588.991]]",actual,9.7901,0.050973,0.350608,0.00031984,20.0,06,
L0283,50392,50393,33,25.223,False,"[[673.08, 248.671], [661.8, 271.231]]",actual,3.5312,0.018386,0.126462,0.00011536,20.0,06,
L0284,50394,50395,33,25.071,False,"[[476.88, 264.631], [500.04, 274.231]]",actual,3.5099,0.018275,0.1257,0.00011467,20.0,06,
631C,50397,50398,33,49.724,False,"[[371.88, 834.871], [394.92, 833.071], [403.68, 831.631], [410.52, 835.471], [413.16, 832.351], [413.88, 826.591]]",actual,6.9614,0.036245,0.249305,0.00022743,20.0,06,
694J,50405,50406,66,32.966,False,"[[498.468, 685.21], [477.24, 710.431]]",actual,4.6152,0.003179,0.040579,0.00055085,50.0,06,
694G,50405,50407,66,13.944,False,"[[498.468, 685.21], [487.8, 676.231]]",actual,1.9522,0.001344,0.017164,0.000233,50.0,06,
G0287,50418,50131,66,13.25,False,,provisional,1.855,0.001278,0.01631,0.0002214,50.0,06,
G0288,50419,50039,66,1.39,False,,provisional,0.1946,0.000134,0.001711,2.323e-05,50.0,06,
G0289,50420,50148,66,8.2,False,,provisional,1.148,0.000791,0.010094,0.00013702,50.0,06,
G0290,50421,50356,66,11.7,False,,provisional,1.638,0.001128,0.014402,0.0001955,50.0,06,
B0291,50063,50337,66,58.468,False,,provisional,8.1855,0.005637,0.071971,0.00097698,50.0,06,
B0292,50406,50136,66,21.841,False,,bridge,3.0577,0.002106,0.026885,0.00036495,50.0,06,
B0293,50026,50278,66,55.306,False,,provisional,7.7428,0.005333,0.068079,0.00092414,50.0,06,
B0294,50388,50202,66,44.888,False,,provisional,6.2843,0.004328,0.055255,0.00075006,50.0,06,
B0295,50191,50389,66,43.535,False,,provisional,6.0949,0.004198,0.053589,0.00072745,50.0,06,
B0296,50353,50062,66,41.23,False,,provisional,5.7722,0.003975,0.050752,0.00068894,50.0,06,
B0297,50287,50289,66,25.815,False,,provisional,3.6141,0.002489,0.031777,0.00043136,50.0,06,
B0298,50079,50066,66,17.638,False,,bridge,2.4693,0.001701,0.021711,0.00029472,50.0,06,
B0299,50009,50147,66,19.322,False,,bridge,2.7051,0.001863,0.023784,0.00032286,50.0,06,
B0300,50121,50122,66,40.047,False,,provisional,5.6066,0.003861,0.049296,0.00066917,50.0,06,
B0301,50107,50171,66,57.232,False,,provisional,8.0125,0.005518,0.070449,0.00095632,50.0,06,
B0302,50126,50141,66,13.872,False,,bridge,1.9421,0.001338,0.017076,0.0002318,50.0,06,
B0303,50210,50215,66,16.747,False,,bridge,2.3446,0.001615,0.020615,0.00027984,50.0,06,
B0304,50206,50216,66,24.742,False,,provisional,3.4639,0.002386,0.030456,0.00041343,50.0,06,
B0305,50270,50285,66,26.308,False,,provisional,3.6831,0.002537,0.032384,0.0004396,50.0,06,
B0306,50265,50291,66,18.968,False,,bridge,2.6555,0.001829,0.023349,0.00031695,50.0,06,
B0307,50336,50308,66,38.137,False,,provisional,5.3392,0.003677,0.046945,0.00063725,50.0,06,
B0308,50164,50020,66,24.398,False,,provisional,3.4157,0.002352,0.030033,0.00040768,50.0,06,
B0309,50002,50048,66,17.366,False,,bridge,2.4312,0.001674,0.021377,0.00029018,50.0,06,
B0310,50096,50109,66,33.538,False,,provisional,4.6953,0.003234,0.041283,0.00056041,50.0,06,
B0311,50372,50137,66,35.851,False,,provisional,5.0191,0.003457,0.044131,0.00059906,50.0,06,
B0312,50373,50382,66,39.721,False,,provisional,5.5609,0.00383,0.048894,0.00066372,50.0,06,
B0313,50084,50163,66,29.605,False,,provisional,4.1447,0.002854,0.036442,0.00049469,50.0,06,
B0314,50419,50168,66,13.306,False,,bridge,1.8628,0.001283,0.016379,0.00022234,50.0,06,
B0315,50418,50173,66,21.024,False,,bridge,2.9434,0.002027,0.025879,0.0003513,50.0,06,
B0316,50061,50178,66,35.583,False,,provisional,4.9816,0.003431,0.043801,0.00059458,50.0,06,
B0317,50207,50200,66,23.365,False,,provisional,3.2711,0.002253,0.028761,0.00039042,50.0,06,
B0318,50195,50219,66,12.842,False,,bridge,1.7979,0.001238,0.015808,0.00021458,50.0,06,
B0319,50220,50401,66,38.365,False,,provisional,5.3711,0.003699,0.047225,0.00064106,50.0,06,
B0320,50205,50214,66,29.56,False,,provisional,4.1384,0.00285,0.036387,0.00049394,50.0,06,
B0321,50275,50292,66,26.54,False,,provisional,3.7156,0.002559,0.032669,0.00044347,50.0,06,
B0322,50269,50293,66,18.011,False,,bridge,2.5215,0.001737,0.022171,0.00030096,50.0,06,
B0323,50281,50299,66,26.572,False,,provisional,3.7201,0.002562,0.032709,0.00044401,50.0,06,
B0324,50268,50303,66,11.592,False,,bridge,1.6229,0.001118,0.014269,0.0001937,50.0,06,
B0325,50314,50312,66,16.881,False,,bridge,2.3633,0.001628,0.02078,0.00028208,50.0,06,
B0326,50331,50333,66,13.635,False,,bridge,1.9089,0.001315,0.016784,0.00022784,50.0,06,
B0327,50324,50339,66,15.621,False,,bridge,2.1869,0.001506,0.019229,0.00026102,50.0,06,
B0328,50144,50391,66,51.593,False,,provisional,7.223,0.004975,0.063508,0.0008621,50.0,06,
B0329,50120,50004,66,37.94,False,,provisional,5.3116,0.003658,0.046702,0.00063396,50.0,06,
B0330,50185,50036,66,24.945,False,,provisional,3.4923,0.002405,0.030706,0.00041682,50.0,06,
B0331,50146,50045,66,24.722,False,,provisional,3.4611,0.002384,0.030431,0.0004131,50.0,06,
B0332,50160,50074,66,14.22,False,,bridge,1.9908,0.001371,0.017504,0.00023761,50.0,06,
B0333,50134,50089,66,27.32,False,,provisional,3.8248,0.002634,0.033629,0.00045651,50.0,06,
B0334,50004,50118,66,18.614,False,,bridge,2.606,0.001795,0.022913,0.00031103,50.0,06,
B0335,50142,50127,66,46.423,False,,provisional,6.4992,0.004476,0.057144,0.00077571,50.0,06,
B0336,50159,50143,66,33.552,False,,provisional,4.6973,0.003235,0.041301,0.00056064,50.0,06,
B0337,50038,50145,66,36.979,False,,provisional,5.1771,0.003565,0.045519,0.0006179,50.0,06,
B0338,50420,50150,66,22.933,False,,provisional,3.2106,0.002211,0.028229,0.0003832,50.0,06,
B0339,50138,50155,66,15.726,False,,bridge,2.2016,0.001516,0.019358,0.00026278,50.0,06,
B0340,50118,50157,66,33.318,False,,provisional,4.6645,0.003212,0.041013,0.00055673,50.0,06,
B0341,50069,50162,66,10.621,False,,bridge,1.4869,0.001024,0.013074,0.00017747,50.0,06,
B0342,50169,50170,66,27.069,False,,provisional,3.7897,0.00261,0.03332,0.00045231,50.0,06,
B0343,50154,50172,66,31.252,False,,provisional,4.3753,0.003013,0.03847,0.00052221,50.0,06,
B0344,50189,50176,66,46.421,False,,provisional,6.4989,0.004476,0.057142,0.00077568,50.0,06,
B0345,50177,50182,66,23.74,False,,provisional,3.3236,0.002289,0.029223,0.00039669,50.0,06,
B0346,50297,50298,66,14.446,False,,bridge,2.0224,0.001393,0.017782,0.00024139,50.0,06,
B0347,50306,50329,66,22.455,False,,provisional,3.1437,0.002165,0.027641,0.00037521,50.0,06,
B0348,50326,50332,66,46.26,False,,provisional,6.4764,0.00446,0.056944,0.00077299,50.0,06,
B0349,50342,50334,66,33.683,False,,provisional,4.7156,0.003248,0.041462,0.00056283,50.0,06,
B0350,50340,50341,66,14.179,False,,bridge,1.9851,0.001367,0.017454,0.00023693,50.0,06,
B0351,50315,50343,66,18.577,False,,bridge,2.6008,0.001791,0.022867,0.00031041,50.0,06,
B0352,50125,50349,66,47.902,False,,provisional,6.7063,0.004619,0.058965,0.00080042,50.0,06,
B0353,50349,50359,66,39.331,False,,provisional,5.5063,0.003792,0.048414,0.00065721,50.0,06,
B0354,50359,50350,66,28.265,False,,provisional,3.9571,0.002725,0.034793,0.0004723,50.0,06,
B0355,50350,50360,66,11.63,False,,bridge,1.6282,0.001121,0.014316,0.00019433,50.0,06,
