bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,lat,lon,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
44,438.9,547.56,2,generator,発電所,(320201),False,,39.682429060343544,141.31376853368005,PQ,0.0,0.0,5.0,2.4216,1.0
45,481.02,541.2,2,substation_or_sw,変電所,(320201),False,,39.720014419944995,141.39129525373238,PQ,4.0,1.9373,0.0,0.0,1.0
46,501.36,508.8,1,generator,発電所,(320203),False,,39.79068455339345,141.41670965335106,PQ,0.0,0.0,5.0,2.4216,1.0
47,617.28,325.92,1,substation_or_sw,開閉所,久慈,False,,40.1902697974844,141.56227542096607,PQ,0.0,0.0,0.0,0.0,1.0
48,595.92,536.88,1,generator,発電所,(320812),False,,39.79921178125192,141.6081236167581,PQ,0.0,0.0,5.0,2.4216,1.0
49,622.02,525.0,4,generator,発電所,岩泉,False,,39.83671844744854,141.6529089849685,PQ,0.0,0.0,5.0,2.4216,1.0
50,635.08,638.92,3,substation_or_sw,開閉所,宮古,False,,39.64084059814628,141.72445897441597,PQ,0.0,0.0,0.0,0.0,1.0
51,591.12,906.72,2,junction,,(320905),False,,39.13394131057787,141.75061259732004,PQ,0.0,0.0,0.0,0.0,1.0
52,580.663,957.532,5,junction,,大船渡,False,,39.036446853553336,141.7515490471793,PQ,0.0,0.0,0.0,0.0,1.0
53,277.867,830.533,5,substation_or_sw,開閉所,(320401),False,,39.07554608837374,141.12340895910842,PQ,0.0,0.0,0.0,0.0,1.0
54,304.48,810.8,1,substation_or_sw,開閉所,飯豊,False,,39.12743444766317,141.16595087247885,PQ,0.0,0.0,0.0,0.0,1.0
55,298.11,932.13,2,generator,発電所,日高,False,,38.90620288193155,141.20357275505214,PQ,0.0,0.0,5.0,2.4216,1.0
56,417.3,1050.691,4,substation_or_sw,開閉所,千厩,False,,38.76802117401558,141.47893970490105,PQ,0.0,0.0,0.0,0.0,1.0
57,423.24,1074.961,1,substation_or_sw,開閉所,藤沢,False,,38.72825440345152,141.50019049171956,PQ,0.0,0.0,0.0,0.0,1.0
58,397.44,1068.001,1,substation_or_sw,変電所,藤沢,False,,38.72467175294454,141.4482521581498,PQ,4.0,1.9373,0.0,0.0,1.0
59,557.76,995.521,2,substation_or_sw,開閉所,岩手高田,False,,38.95417426362566,141.7235497805067,PQ,0.0,0.0,0.0,0.0,1.0
60,541.56,1037.161,1,junction,,岩手高田,True,S,38.869532595143184,141.70979987560287,PQ,0.0,0.0,0.0,0.0,1.0
61,444.48,263.4,1,junction,,二戸,False,,40.1947545407933,141.20788922979085,PQ,0.0,0.0,0.0,0.0,1.0
62,495.12,267.3,2,substation_or_sw,開閉所,軽米,False,,40.219265932103966,141.30583164003409,PQ,0.0,0.0,0.0,0.0,1.0
63,135.36,614.88,1,junction,,,False,,39.373091888640715,140.76387675823563,PQ,0.0,0.0,0.0,0.0,1.0
64,278.647,618.473,7,substation_or_sw,開閉所,岩手滝沢,False,,39.455774300424025,141.037955966557,PQ,0.0,0.0,0.0,0.0,1.0
65,389.448,622.368,3,substation_or_sw,変電所,盛岡,False,,39.51771143092468,141.25035375904625,PQ,4.0,1.9373,0.0,0.0,1.0
66,390.12,608.52,1,substation_or_sw,開閉所,盛岡,False,,39.542927464707155,141.24595507075597,PQ,0.0,0.0,0.0,0.0,1.0
67,381.06,603.6,2,substation_or_sw,開閉所,盛岡,False,,39.54610306246933,141.22670122796853,PQ,0.0,0.0,0.0,0.0,1.0
68,380.64,592.86,2,substation_or_sw,開閉所,北盛,False,,39.565074331266324,141.22149915716048,PQ,0.0,0.0,0.0,0.0,1.0
69,400.8,570.6,1,generator,発電所,(320202),False,,39.61747446991592,141.2507281379462,PQ,0.0,0.0,5.0,2.4216,1.0
70,410.37,325.62,2,generator,発電所,(320102),False,,40.06212054159487,141.16850227189514,PQ,0.0,0.0,5.0,2.4216,1.0
71,424.68,327.0,1,substation_or_sw,開閉所,(320102),False,,40.0685493500132,141.19629306583937,PQ,0.0,0.0,0.0,0.0,1.0
72,480.72,425.52,1,substation_or_sw,開閉所,葛巻,False,,39.92697996954714,141.34329986729477,PQ,0.0,0.0,0.0,0.0,1.0
73,351.96,519.96,2,substation_or_sw,開閉所,渋民,False,,39.67778149493422,141.13704854604438,PQ,0.0,0.0,0.0,0.0,1.0
74,350.96,581.84,3,substation_or_sw,開閉所,北盛,False,,39.56634891810428,141.16051459706645,PQ,0.0,0.0,0.0,0.0,1.0
75,353.928,638.448,5,substation_or_sw,開閉所,盛岡,False,,39.466824966623236,141.18936851259744,PQ,0.0,0.0,0.0,0.0,1.0
76,417.48,639.84,2,junction,,都南,False,,39.503858062939,141.31084805566292,PQ,0.0,0.0,0.0,0.0,1.0
77,364.32,657.42,2,substation_or_sw,開閉所,都南,False,,39.43931440149426,141.21691732394936,PQ,0.0,0.0,0.0,0.0,1.0
78,333.78,771.36,2,substation_or_sw,開閉所,宮野目,False,,39.21628397002354,141.20552569405484,PQ,0.0,0.0,0.0,0.0,1.0
79,370.28,705.4,3,substation_or_sw,1次変電所,日詰,False,,39.35710176180761,141.24792640661695,PQ,0.0,0.0,0.0,0.0,1.0
80,459.24,203.16,1,junction,,,False,,40.3118082658336,141.21127417801577,PQ,0.0,0.0,0.0,0.0,1.0
81,421.2,286.62,2,substation_or_sw,開閉所,二戸,False,,40.138694831376576,141.17311795582577,PQ,0.0,0.0,0.0,0.0,1.0
82,437.58,366.6,2,substation_or_sw,開閉所,北岩手,False,,40.00565935577264,141.23707013083202,PQ,0.0,0.0,0.0,0.0,1.0
83,300.84,823.8,2,substation_or_sw,開閉所,飯豊,False,,39.10189102607635,141.16435523560537,PQ,0.0,0.0,0.0,0.0,1.0
84,319.704,837.48,4,substation_or_sw,1次変電所,柳原,False,,39.08912613769481,141.20585265675285,PQ,0.0,0.0,0.0,0.0,1.0
85,367.32,1062.241,1,substation_or_sw,変電所,(320701),False,,38.716253422411135,141.38858690022005,PQ,4.0,1.9373,0.0,0.0,1.0
86,358.32,1074.241,2,substation_or_sw,開閉所,(320701),False,,38.68916711407279,141.37638379874952,PQ,0.0,0.0,0.0,0.0,1.0
87,330.56,1086.541,4,junction,,(320701),False,,38.64987591212409,141.32861243423432,PQ,0.0,0.0,0.0,0.0,1.0
88,346.84,1053.561,1,substation_or_sw,開閉所,山目,False,,38.71905957792566,141.3460648285272,PQ,0.0,0.0,0.0,0.0,1.0
89,327.96,1020.409,1,substation_or_sw,変電所,山目,False,,38.766683691644715,141.296554148865,PQ,4.0,1.9373,0.0,0.0,1.0
90,307.68,627.12,2,junction,,岩手滝沢,False,,39.45834672795235,141.0967367525279,PQ,0.0,0.0,0.0,0.0,1.0
91,325.656,1052.209,3,substation_or_sw,開閉所,山目,False,,38.70830538446135,141.30520759950957,PQ,0.0,0.0,0.0,0.0,1.0
92,333.42,1106.221,2,substation_or_sw,開閉所,花泉,False,,38.61641302340044,141.3421217286507,PQ,0.0,0.0,0.0,0.0,1.0
93,320.1,882.6,2,substation_or_sw,開閉所,相去,False,,39.008574500259925,141.22510362802896,PQ,0.0,0.0,0.0,0.0,1.0
94,269.52,557.64,2,junction,,(320307),False,,39.55903354954303,140.9956523401586,PQ,0.0,0.0,0.0,0.0,1.0
95,211.44,545.84,1,generator,発電所,(320305),False,,39.544041693543754,140.88031647494606,PQ,0.0,0.0,5.0,2.4216,1.0
