line_id,bus0_id,bus1_id,voltage_kv,length_pdf,in_csv,geometry,connection_type,length_km,r_pu,x_pu,b_pu,rating_mva,is_transformer
261J,55,133,66,70.361,False,"[[231.6, 937.56], [243.48, 941.64], [301.08, 936.84]]",actual,15.4794,0.010661,0.136102,0.00184754,50.0,
272E,56,57,66,25.815,False,"[[417.72, 1051.801], [423.84, 1057.561], [423.24, 1074.961]]",actual,5.6793,0.003911,0.049935,0.00067785,50.0,
L0048,56,58,66,30.167,False,"[[423.72, 1058.281], [415.68, 1062.481], [411.96, 1061.041], [405.48, 1065.241], [403.32, 1068.001], [397.44, 1068.001]]",actual,6.6367,0.004571,0.058353,0.00079212,50.0,
L0049,56,117,66,11.433,False,"[[410.4, 1049.161], [400.08, 1054.081]]",actual,2.5153,0.001732,0.022115,0.00030021,50.0,
294A,59,60,66,57.287,False,"[[557.16, 996.241], [553.92, 990.361], [547.32, 995.161], [544.2, 1013.281], [541.56, 1037.161]]",actual,12.6031,0.00868,0.110813,0.00150424,50.0,
L0050,61,62,66,60.507,False,"[[444.48, 263.4], [455.16, 265.32], [461.76, 256.08], [484.44, 260.04], [497.04, 268.68]]",actual,13.3115,0.009168,0.117041,0.00158879,50.0,
L0051,62,194,66,52.694,False,"[[493.2, 265.92], [491.64, 267.6], [494.52, 275.28], [502.08, 279.24], [503.88, 285.96], [515.28, 288.0], [522.12, 291.96], [526.08, 293.4], [526.32, 296.4]]",actual,11.5927,0.007984,0.101928,0.00138364,50.0,
232C,63,64,66,137.2,False,"[[135.36, 614.88], [160.2, 608.28], [186.96, 612.24], [215.04, 612.24], [231.48, 616.8], [244.56, 612.24], [261.12, 613.32], [261.22, 613.672], [261.34, 614.044], [261.477, 614.433], [261.629, 614.838], [261.793, 615.255], [261.968, 615.683], [262.151, 616.12], [262.339, 616.563], [262.531, 617.01], [262.725, 617.46], [262.918, 617.91], [263.107, 618.357], [263.291, 618.8], [263.468, 619.237], [263.634, 619.665], [263.789, 620.082], [263.929, 620.487], [264.052, 620.876], [264.157, 621.248], [264.24, 621.6]]",actual,30.184,0.020788,0.265392,0.00360259,50.0,
232A,64,90,66,23.346,False,"[[284.76, 622.68], [307.68, 627.12]]",actual,5.1361,0.003537,0.045159,0.00061302,50.0,
L0052,64,94,66,55.246,False,"[[269.52, 557.64], [272.76, 563.4], [274.08, 570.48], [273.48, 579.48], [274.8, 584.04], [275.4, 589.2], [275.382, 589.902], [275.364, 590.604], [275.346, 591.306], [275.328, 592.008], [275.31, 592.71], [275.292, 593.412], [275.274, 594.114], [275.256, 594.816], [275.238, 595.518], [275.22, 596.22], [275.202, 596.922], [275.184, 597.624], [275.166, 598.326], [275.148, 599.028], [275.13, 599.73], [275.112, 600.432], [275.094, 601.134], [275.076, 601.836], [275.058, 602.538], [275.04, 603.24], [278.4, 608.16], [277.2, 610.32]]",actual,12.1541,0.008371,0.106865,0.00145065,50.0,
234A,64,75,66,72.333,False,"[[286.92, 627.72], [289.92, 628.68], [290.043, 628.903], [290.159, 629.139], [290.269, 629.386], [290.374, 629.643], [290.475, 629.908], [290.572, 630.18], [290.667, 630.457], [290.759, 630.738], [290.85, 631.021], [290.94, 631.305], [291.03, 631.588], [291.121, 631.868], [291.213, 632.145], [291.308, 632.415], [291.405, 632.679], [291.506, 632.935], [291.611, 633.18], [291.721, 633.414], [291.837, 633.634], [291.96, 633.84], [298.44, 635.16], [304.92, 632.52], [320.16, 636.48], [345.84, 641.64], [353.76, 640.08]]",actual,15.9133,0.01096,0.139917,0.00189932,50.0,
L0053,64,98,66,36.483,False,"[[261.72, 577.2], [261.702, 578.85], [261.684, 580.554], [261.666, 582.308], [261.647, 584.104], [261.628, 585.938], [261.609, 587.801], [261.589, 589.69], [261.568, 591.596], [261.547, 593.515], [261.525, 595.44], [261.502, 597.365], [261.478, 599.284], [261.453, 601.19], [261.427, 603.079], [261.399, 604.942], [261.371, 606.776], [261.34, 608.572], [261.309, 610.326], [261.275, 612.03], [261.24, 613.68]]",actual,8.0263,0.005528,0.070571,0.00095797,50.0,
L0054,64,99,66,18.529,False,"[[286.32, 623.04], [283.8, 630.0], [281.04, 630.0], [280.895, 630.156], [280.714, 630.366], [280.501, 630.625], [280.26, 630.927], [279.996, 631.266], [279.711, 631.634], [279.409, 632.026], [279.095, 632.436], [278.772, 632.858], [278.445, 633.285], [278.117, 633.711], [277.791, 634.13], [277.473, 634.536], [277.165, 634.922], [276.872, 635.282], [276.597, 635.61], [276.345, 635.9], [276.118, 636.146], [275.922, 636.342], [275.76, 636.48]]",actual,4.0764,0.002807,0.035841,0.00048653,50.0,
232G,64,162,66,17.775,False,"[[279.24, 613.44], [287.76, 597.84]]",actual,3.9105,0.002693,0.034383,0.00046674,50.0,
L0055,65,66,66,11.582,False,"[[380.52, 615.0], [390.12, 608.52]]",actual,2.548,0.001755,0.022404,0.00030412,50.0,
L0056,65,110,66,32.026,False,"[[366.0, 621.6], [381.36, 624.36], [389.28, 629.28], [396.0, 627.0]]",actual,7.0457,0.004852,0.061949,0.00084094,50.0,
L0057,67,68,66,11.17,False,"[[380.52, 592.92], [381.0, 604.08]]",actual,2.4574,0.001692,0.021607,0.0002933,50.0,
L0058,68,74,66,34.429,False,"[[349.68, 580.56], [357.6, 584.76], [362.16, 585.12], [366.12, 588.84], [374.88, 589.68], [380.76, 592.8]]",actual,7.5744,0.005217,0.066598,0.00090404,50.0,
2102,70,71,66,17.894,False,"[[407.52, 323.64], [414.84, 327.0], [424.68, 327.0]]",actual,3.9367,0.002711,0.034613,0.00046986,50.0,
L0059,70,227,33,19.487,False,"[[414.84, 324.72], [416.28, 321.24], [422.64, 320.52], [425.16, 313.44], [425.281, 313.439], [425.392, 313.437], [425.494, 313.433], [425.589, 313.428], [425.678, 313.421], [425.76, 313.414], [425.839, 313.406], [425.915, 313.398], [425.988, 313.389], [426.06, 313.38], [426.132, 313.371], [426.205, 313.362], [426.281, 313.354], [426.36, 313.346], [426.442, 313.339], [426.531, 313.332], [426.626, 313.327], [426.728, 313.323], [426.839, 313.321], [426.96, 313.32]]",actual,4.2871,0.022321,0.153534,0.00014006,20.0,
223A,73,74,66,81.248,False,"[[352.44, 521.88], [364.08, 523.44], [361.56, 545.52], [364.08, 566.64], [367.92, 576.84], [353.16, 580.08]]",actual,17.8746,0.01231,0.157162,0.00213341,50.0,
L0060,74,75,66,53.233,False,"[[350.04, 584.88], [352.8, 589.32], [353.28, 623.4], [353.52, 637.32]]",actual,11.7113,0.008066,0.102971,0.00139779,50.0,
234D,75,76,66,62.04,False,"[[355.44, 639.84], [417.48, 639.84]]",actual,13.6488,0.0094,0.120007,0.00162904,50.0,
L0061,75,77,66,29.831,False,"[[354.12, 638.28], [352.8, 650.52], [359.76, 650.52], [359.76, 656.16], [364.68, 656.16]]",actual,6.5628,0.00452,0.057703,0.0007833,50.0,
L0062,75,90,66,46.13,False,"[[307.68, 627.12], [352.8, 636.72]]",actual,10.1486,0.006989,0.089231,0.00121128,50.0,
L0063,77,79,66,84.511,False,"[[369.96, 703.68], [357.36, 703.8], [354.0, 682.32], [348.24, 680.16], [351.96, 672.48], [351.888, 672.138], [351.816, 671.796], [351.744, 671.454], [351.672, 671.112], [351.6, 670.77], [351.528, 670.428], [351.456, 670.086], [351.384, 669.744], [351.312, 669.402], [351.24, 669.06], [351.168, 668.718], [351.096, 668.376], [351.024, 668.034], [350.952, 667.692], [350.88, 667.35], [350.808, 667.008], [350.736, 666.666], [350.664, 666.324], [350.592, 665.982], [350.52, 665.64], [350.611, 665.046], [350.703, 664.452], [350.798, 663.858], [350.893, 663.263], [350.991, 662.668], [351.089, 662.073], [351.189, 661.477], [351.29, 660.88], [351.392, 660.283], [351.495, 659.685], [351.599, 659.086], [351.704, 658.486], [351.809, 657.885], [351.915, 657.283], [352.022, 656.679], [352.129, 656.075], [352.236, 655.468], [352.344, 654.861], [352.452, 654.251], [352.56, 653.64], [356.4, 653.76], [356.4, 658.68], [363.96, 658.68]]",actual,18.5924,0.012805,0.163473,0.00221909,50.0,
L0064,78,79,66,88.138,False,"[[334.44, 771.12], [328.2, 763.08], [335.16, 752.16], [343.32, 739.08], [350.64, 725.88], [351.6, 724.08], [356.76, 720.12], [358.92, 714.24], [358.08, 706.92], [370.32, 705.48]]",actual,19.3904,0.013354,0.170489,0.00231432,50.0,
L0065,79,222,33,21.524,False,"[[370.56, 707.04], [370.56, 711.72], [375.0, 713.04], [375.72, 715.8], [375.72, 725.16]]",actual,4.7353,0.024655,0.169583,0.0001547,20.0,
L0066,80,81,66,120.313,False,"[[459.24, 203.16], [444.96, 263.16], [438.72, 288.12], [427.8, 277.32], [419.28, 277.2], [419.315, 277.681], [419.349, 278.152], [419.381, 278.614], [419.412, 279.069], [419.443, 279.518], [419.473, 279.96], [419.503, 280.399], [419.533, 280.835], [419.564, 281.268], [419.595, 281.7], [419.627, 282.132], [419.66, 282.565], [419.695, 283.001], [419.731, 283.44], [419.769, 283.883], [419.81, 284.331], [419.853, 284.786], [419.899, 285.248], [419.948, 285.719], [420.0, 286.2]]",actual,26.4689,0.018229,0.232727,0.00315917,50.0,
L0067,81,82,66,111.484,False,"[[422.4, 287.04], [424.32, 280.68], [426.72, 280.56], [436.68, 294.12], [425.88, 322.8], [425.825, 323.16], [425.769, 323.52], [425.711, 323.88], [425.652, 324.24], [425.591, 324.6], [425.53, 324.96], [425.468, 325.32], [425.406, 325.68], [425.343, 326.04], [425.28, 326.4], [425.217, 326.76], [425.154, 327.12], [425.092, 327.48], [425.03, 327.84], [424.969, 328.2], [424.908, 328.56], [424.849, 328.92], [424.791, 329.28], [424.735, 329.64], [424.68, 330.0], [428.76, 334.92], [428.52, 342.24], [425.76, 345.84], [425.779, 346.617], [425.799, 347.367], [425.821, 348.092], [425.844, 348.796], [425.869, 349.481], [425.894, 350.151], [425.92, 350.809], [425.946, 351.458], [425.973, 352.101], [426.0, 352.74], [426.027, 353.38], [426.054, 354.022], [426.08, 354.671], [426.106, 355.329], [426.131, 355.999], [426.156, 356.684], [426.179, 357.388], [426.201, 358.113], [426.221, 358.863], [426.24, 359.64], [427.44, 365.28], [437.28, 365.28]]",actual,24.5265,0.016892,0.215648,0.00292734,50.0,
L0068,83,84,66,18.363,False,"[[300.48, 823.8], [317.16, 831.48]]",actual,4.0399,0.002782,0.03552,0.00048218,50.0,
L0069,84,93,66,50.604,False,"[[319.8, 880.8], [311.4, 880.8], [314.52, 861.6], [314.566, 861.334], [314.698, 860.807], [314.906, 860.048], [315.181, 859.087], [315.514, 857.951], [315.894, 856.671], [316.312, 855.275], [316.759, 853.791], [317.225, 852.25], [317.7, 850.68], [318.175, 849.11], [318.641, 847.569], [319.088, 846.085], [319.506, 844.689], [319.886, 843.409], [320.219, 842.273], [320.494, 841.312], [320.702, 840.553], [320.834, 840.026], [320.88, 839.76]]",actual,11.1329,0.007667,0.097886,0.00132876,50.0,
L0070,84,241,66,82.462,False,"[[321.72, 838.68], [321.738, 838.248], [321.756, 837.816], [321.774, 837.384], [321.792, 836.951], [321.81, 836.518], [321.828, 836.085], [321.846, 835.651], [321.864, 835.216], [321.882, 834.781], [321.9, 834.345], [321.918, 833.908], [321.936, 833.47], [321.954, 833.031], [321.972, 832.591], [321.99, 832.149], [322.008, 831.707], [322.026, 831.262], [322.044, 830.817], [322.062, 830.369], [322.08, 829.92], [333.36, 817.56], [390.321, 817.464]]",actual,18.1416,0.012494,0.15951,0.00216528,50.0,
273D,85,86,66,19.993,False,"[[367.32, 1062.241], [370.56, 1066.681], [364.08, 1071.721], [358.32, 1074.241]]",actual,4.3985,0.003029,0.038673,0.00052498,50.0,
L0071,86,87,66,30.912,False,"[[358.32, 1074.241], [347.52, 1079.281], [341.76, 1086.361], [341.366, 1086.45], [340.944, 1086.538], [340.495, 1086.624], [340.023, 1086.708], [339.532, 1086.792], [339.025, 1086.875], [338.505, 1086.957], [337.976, 1087.039], [337.439, 1087.12], [336.9, 1087.201], [336.361, 1087.282], [335.824, 1087.363], [335.295, 1087.445], [334.775, 1087.527], [334.267, 1087.61], [333.777, 1087.693], [333.305, 1087.778], [332.856, 1087.864], [332.434, 1087.952], [332.04, 1088.041]]",actual,6.8006,0.004684,0.059794,0.00081169,50.0,
L0072,87,88,66,39.679,False,"[[340.44, 1052.761], [345.96, 1054.201], [345.997, 1054.652], [346.035, 1055.104], [346.075, 1055.558], [346.116, 1056.013], [346.159, 1056.47], [346.202, 1056.927], [346.246, 1057.385], [346.29, 1057.843], [346.335, 1058.302], [346.38, 1058.761], [346.425, 1059.22], [346.47, 1059.679], [346.514, 1060.137], [346.558, 1060.595], [346.601, 1061.052], [346.644, 1061.508], [346.685, 1061.964], [346.725, 1062.418], [346.763, 1062.87], [346.8, 1063.321], [337.44, 1077.241], [329.4, 1077.361]]",actual,8.7294,0.006012,0.076753,0.00104189,50.0,
273C,87,91,66,29.653,False,"[[324.48, 1053.001], [330.48, 1082.041]]",actual,6.5237,0.004493,0.057359,0.00077863,50.0,
L0073,87,92,66,10.32,False,"[[330.48, 1094.881], [330.48, 1105.201]]",actual,2.2704,0.001564,0.019962,0.00027098,50.0,
271C,89,118,66,15.96,False,"[[338.52, 997.801], [338.52, 1013.761]]",actual,3.5112,0.002418,0.030872,0.00041908,50.0,
273F,91,92,66,59.279,False,"[[324.48, 1053.001], [330.48, 1081.921], [331.92, 1088.401], [330.48, 1094.761], [330.48, 1105.081], [336.36, 1107.241]]",actual,13.0414,0.008982,0.114666,0.00155655,50.0,
L0074,94,95,66,61.437,False,"[[211.44, 548.64], [218.4, 549.96], [226.92, 549.96], [230.88, 548.64], [237.48, 548.64], [246.0, 551.88], [249.84, 549.36], [269.52, 557.64]]",actual,13.5161,0.009309,0.11884,0.00161321,50.0,
2307,96,97,66,18.01,False,"[[222.6, 561.72], [236.64, 573.0]]",actual,3.9622,0.002729,0.034838,0.00047291,50.0,
L0075,97,98,66,18.711,False,"[[244.68, 571.2], [262.32, 577.44]]",actual,4.1164,0.002835,0.036193,0.00049131,50.0,
281N,100,101,66,19.638,False,"[[637.8, 305.88], [627.24, 305.04], [623.16, 306.84], [618.6, 306.36]]",actual,4.3204,0.002975,0.037987,0.00051565,50.0,
L0076,102,103,66,21.12,False,"[[648.36, 439.08], [669.48, 439.08]]",actual,4.6464,0.0032,0.040853,0.00055457,50.0,
282G,104,212,33,77.657,False,"[[678.6, 790.8], [681.0, 792.96], [668.88, 801.96], [665.4, 802.56], [658.2, 802.44], [652.08, 804.84], [648.72, 802.92], [645.48, 798.6], [639.6, 800.88], [638.16, 804.96], [633.12, 806.4], [628.08, 802.92], [626.04, 800.16], [618.72, 800.4]]",actual,17.0845,0.088953,0.611843,0.00055815,20.0,
L0077,105,106,66,45.988,False,"[[536.88, 934.2], [546.24, 937.68], [557.76, 937.32], [563.88, 935.04], [568.08, 931.2], [575.64, 933.96], [579.84, 933.72]]",actual,10.1174,0.006968,0.088957,0.00120755,50.0,
L0078,109,110,66,13.534,False,"[[353.4, 618.84], [366.72, 621.24]]",actual,2.9775,0.002051,0.026179,0.00035538,50.0,
234M,111,112,66,19.392,False,"[[362.64, 671.16], [369.36, 666.84], [369.78, 666.838], [370.246, 666.833], [370.753, 666.825], [371.294, 666.815], [371.867, 666.803], [372.465, 666.788], [373.084, 666.772], [373.718, 666.756], [374.364, 666.738], [375.015, 666.72], [375.667, 666.702], [376.315, 666.685], [376.954, 666.668], [377.579, 666.652], [378.186, 666.638], [378.768, 666.625], [379.322, 666.615], [379.841, 666.607], [380.323, 666.602], [380.76, 666.6]]",actual,4.2662,0.002938,0.037511,0.00050919,50.0,
L0079,111,195,66,11.52,False,"[[351.12, 672.6], [351.541, 672.6], [352.01, 672.6], [352.52, 672.6], [353.067, 672.6], [353.646, 672.6], [354.251, 672.6], [354.878, 672.6], [355.521, 672.6], [356.175, 672.6], [356.835, 672.6], [357.496, 672.6], [358.153, 672.6], [358.8, 672.6], [359.433, 672.6], [360.047, 672.6], [360.636, 672.6], [361.194, 672.6], [361.718, 672.6], [362.202, 672.6], [362.64, 672.6]]",actual,2.5344,0.001745,0.022284,0.00030249,50.0,
L0080,112,180,66,14.045,False,"[[374.64, 680.76], [374.28, 666.72]]",actual,3.0899,0.002128,0.027168,0.00036879,50.0,
L0081,114,115,66,22.236,False,"[[326.88, 977.281], [331.32, 978.601], [334.44, 981.241], [340.8, 979.321], [338.88, 985.921]]",actual,4.8919,0.003369,0.043012,0.00058387,50.0,
L0082,120,145,66,21.476,False,"[[332.88, 728.28], [337.92, 721.32], [349.56, 726.84]]",actual,4.7247,0.003254,0.041542,0.00056392,50.0,
234C,120,163,66,17.962,False,"[[337.2, 722.76], [323.52, 711.12]]",actual,3.9516,0.002722,0.034745,0.00047165,50.0,
L0083,123,241,66,43.798,False,"[[390.321, 817.464], [404.88, 817.44], [411.72, 813.0], [423.36, 816.12], [423.365, 815.716], [423.38, 815.298], [423.404, 814.866], [423.435, 814.424], [423.472, 813.971], [423.516, 813.511], [423.563, 813.044], [423.613, 812.572], [423.666, 812.097], [423.72, 811.62], [423.774, 811.143], [423.827, 810.668], [423.877, 810.196], [423.924, 809.729], [423.967, 809.269], [424.005, 808.816], [424.036, 808.374], [424.06, 807.942], [424.075, 807.524], [424.08, 807.12]]",actual,9.6356,0.006636,0.08472,0.00115005,50.0,
L0084,124,125,66,11.89,False,"[[595.92, 849.72], [595.44, 861.6]]",actual,2.6158,0.001802,0.022999,0.00031221,50.0,
263A,126,204,66,13.815,False,"[[288.6, 903.6], [282.0, 900.6], [275.76, 902.64]]",actual,3.0393,0.002093,0.026723,0.00036275,50.0,
261E,127,134,66,45.362,False,"[[381.12, 931.08], [401.28, 931.08], [410.52, 932.64], [419.16, 933.72], [425.16, 929.88]]",actual,9.9796,0.006873,0.087746,0.00119111,50.0,
261K,133,181,66,17.532,False,"[[221.16, 950.64], [234.48, 939.24]]",actual,3.857,0.002656,0.033913,0.00046035,50.0,
261R,134,184,66,39.41,False,"[[447.24, 958.081], [446.4, 953.881], [431.64, 944.88], [426.72, 939.24], [417.96, 933.72]]",actual,8.6702,0.005971,0.076232,0.00103483,50.0,
243G,135,136,66,36.6,False,"[[227.88, 833.76], [264.48, 833.76]]",actual,8.052,0.005545,0.070797,0.00096104,50.0,
264A,135,232,33,79.349,False,"[[227.04, 833.04], [222.0, 835.68], [210.12, 836.04], [207.0, 838.44], [207.6, 843.36], [203.76, 846.72], [206.28, 849.96], [205.68, 857.88], [202.44, 861.24], [204.36, 864.48], [204.36, 866.4], [205.08, 867.72], [203.76, 871.08], [195.24, 870.36], [190.68, 871.68], [185.52, 876.36]]",actual,17.4568,0.090891,0.625174,0.00057031,20.0,
L0085,138,139,66,10.795,False,"[[229.08, 815.04], [238.92, 819.48]]",actual,2.3749,0.001636,0.020881,0.00028345,50.0,
L0086,138,196,66,23.141,False,"[[239.4, 825.84], [262.2, 821.88]]",actual,5.091,0.003506,0.044763,0.00060764,50.0,
2813,140,141,66,13.52,False,"[[601.2, 651.0], [597.24, 654.96], [589.32, 654.96]]",actual,2.9744,0.002048,0.026152,0.00035501,50.0,
2814,141,142,66,55.461,False,"[[589.44, 653.16], [579.84, 652.8], [566.52, 657.48], [558.72, 656.76], [553.08, 648.24], [545.76, 648.24], [545.743, 648.563], [545.727, 648.885], [545.713, 649.205], [545.7, 649.524], [545.689, 649.841], [545.678, 650.158], [545.668, 650.474], [545.658, 650.79], [545.649, 651.105], [545.64, 651.42], [545.631, 651.735], [545.622, 652.05], [545.612, 652.366], [545.602, 652.682], [545.591, 652.999], [545.58, 653.317], [545.567, 653.635], [545.553, 653.955], [545.537, 654.277], [545.52, 654.6]]",actual,12.2014,0.008403,0.107281,0.00145629,50.0,
2303,147,148,66,50.711,False,"[[210.6, 685.08], [223.56, 681.0], [227.88, 700.08], [227.935, 700.945], [227.991, 701.811], [228.049, 702.68], [228.108, 703.549], [228.169, 704.421], [228.23, 705.293], [228.292, 706.167], [228.354, 707.042], [228.417, 707.918], [228.48, 708.795], [228.543, 709.673], [228.606, 710.552], [228.668, 711.431], [228.73, 712.311], [228.791, 713.192], [228.852, 714.073], [228.911, 714.954], [228.969, 715.836], [229.025, 716.718], [229.08, 717.6]]",actual,11.1564,0.007683,0.098092,0.00133157,50.0,
231F,149,150,66,56.491,False,"[[180.84, 646.56], [188.4, 646.56], [193.56, 652.56], [206.04, 662.52], [206.871, 663.392], [207.706, 664.278], [208.546, 665.178], [209.39, 666.088], [210.238, 667.009], [211.089, 667.937], [211.943, 668.872], [212.798, 669.812], [213.656, 670.755], [214.515, 671.7], [215.375, 672.645], [216.235, 673.588], [217.096, 674.528], [217.955, 675.463], [218.814, 676.391], [219.672, 677.312], [220.528, 678.222], [221.381, 679.122], [222.232, 680.008], [223.08, 680.88]]",actual,12.428,0.008559,0.109273,0.00148334,50.0,
221A,153,154,66,12.48,False,"[[80.64, 728.88], [93.12, 728.88]]",actual,2.7456,0.001891,0.024141,0.0003277,50.0,
281K,155,156,66,13.514,False,"[[643.8, 377.76], [630.48, 380.04]]",actual,2.9731,0.002048,0.026141,0.00035485,50.0,
L0087,158,159,66,11.212,False,"[[478.92, 259.68], [477.84, 248.52]]",actual,2.4666,0.001699,0.021688,0.0002944,50.0,
L0088,160,161,66,11.819,False,"[[414.6, 359.16], [426.12, 356.52]]",actual,2.6002,0.001791,0.022862,0.00031034,50.0,
L0089,166,167,66,12.158,False,"[[350.52, 1094.641], [342.48, 1085.521]]",actual,2.6748,0.001842,0.023518,0.00031924,50.0,
L0090,168,169,66,12.12,False,"[[417.36, 410.4], [429.48, 410.4]]",actual,2.6664,0.001836,0.023444,0.00031825,50.0,
L0091,170,187,66,11.367,False,"[[608.16, 260.04], [597.0, 262.2]]",actual,2.5007,0.001722,0.021988,0.00029847,50.0,
L0092,171,172,66,11.031,False,"[[227.16, 700.2], [216.48, 702.96]]",actual,2.4268,0.001671,0.021338,0.00028965,50.0,
L0093,173,174,66,10.88,False,"[[562.32, 657.24], [561.0, 668.04]]",actual,2.3936,0.001648,0.021046,0.00028569,50.0,
243M,175,176,66,13.783,False,"[[500.76, 839.52], [499.08, 853.2]]",actual,3.0323,0.002088,0.026661,0.00036191,50.0,
L0094,182,183,66,13.682,False,"[[366.36, 588.84], [366.6, 602.52]]",actual,3.01,0.002073,0.026466,0.00035926,50.0,
L0095,185,186,66,30.051,False,"[[423.96, 970.321], [422.88, 954.121], [430.56, 949.68], [431.04, 944.76]]",actual,6.6112,0.004553,0.058129,0.00078908,50.0,
223I,188,189,66,11.64,False,"[[294.48, 482.64], [294.48, 494.28]]",actual,2.5608,0.001764,0.022516,0.00030564,50.0,
223N,197,198,66,10.099,False,"[[388.32, 467.4], [397.8, 470.88]]",actual,2.2218,0.00153,0.019535,0.00026518,50.0,
L0096,201,202,66,13.737,False,"[[160.56, 737.04], [171.24, 728.4]]",actual,3.0221,0.002081,0.026572,0.00036071,50.0,
281Q,205,206,66,29.849,False,"[[605.4, 358.08], [610.2, 359.04], [619.56, 357.48], [634.92, 355.68]]",actual,6.5668,0.004523,0.057738,0.00078377,50.0,
243J,208,209,66,15.836,False,"[[178.2, 786.6], [178.92, 789.6], [183.24, 789.6], [183.96, 798.0]]",actual,3.4839,0.002399,0.030632,0.00041582,50.0,
2812,211,212,33,20.571,False,"[[603.0, 809.4], [603.0, 809.041], [603.0, 808.683], [603.0, 808.328], [603.0, 807.973], [603.0, 807.621], [603.0, 807.269], [603.0, 806.919], [603.0, 806.57], [603.0, 806.222], [603.0, 805.875], [603.0, 805.529], [603.0, 805.184], [603.0, 804.839], [603.0, 804.495], [603.0, 804.152], [603.0, 803.809], [603.0, 803.466], [603.0, 803.124], [603.0, 802.782], [603.0, 802.44], [609.36, 802.32], [615.96, 799.32]]",actual,4.5256,0.023563,0.162075,0.00014785,20.0,
L0097,211,219,33,21.42,False,"[[599.52, 808.8], [599.503, 808.476], [599.487, 808.152], [599.474, 807.828], [599.461, 807.504], [599.451, 807.18], [599.441, 806.856], [599.433, 806.532], [599.426, 806.208], [599.42, 805.884], [599.415, 805.56], [599.411, 805.236], [599.408, 804.912], [599.405, 804.588], [599.403, 804.264], [599.402, 803.94], [599.401, 803.616], [599.4, 803.292], [599.4, 802.968], [599.4, 802.644], [599.4, 802.32], [594.48, 800.28], [584.88, 799.8]]",actual,4.7124,0.024536,0.168764,0.00015395,20.0,
L0098,213,216,33,49.067,False,"[[308.28, 375.12], [308.88, 385.2], [304.32, 387.84], [300.96, 401.88], [303.0, 405.84], [301.32, 413.16], [301.416, 413.486], [301.523, 413.815], [301.641, 414.147], [301.766, 414.482], [301.899, 414.819], [302.038, 415.159], [302.182, 415.501], [302.328, 415.844], [302.476, 416.189], [302.625, 416.535], [302.773, 416.882], [302.918, 417.229], [303.06, 417.577], [303.197, 417.925], [303.328, 418.273], [303.451, 418.62], [303.565, 418.967], [303.669, 419.313], [303.761, 419.657], [303.84, 420.0]]",actual,10.7947,0.056204,0.386588,0.00035266,20.0,
223S,213,239,33,59.855,False,"[[243.12, 428.88], [249.12, 428.04], [258.0, 429.24], [268.8, 422.16], [279.84, 421.32], [286.08, 418.2], [295.2, 424.92], [297.72, 424.56]]",actual,13.1681,0.068561,0.471585,0.0004302,20.0,
L0099,214,215,33,30.555,False,"[[287.4, 437.88], [286.08, 428.16], [302.28, 441.12]]",actual,6.7221,0.034999,0.240736,0.00021961,20.0,
234G,222,223,33,57.002,False,"[[375.72, 725.16], [405.6, 733.92], [407.52, 741.24], [425.76, 742.68]]",actual,12.5404,0.065293,0.449107,0.0004097,20.0,
251A,224,225,33,82.78,False,"[[102.48, 828.48], [117.12, 828.6], [119.4, 826.56], [129.72, 826.44], [137.52, 835.2], [152.04, 835.44], [152.28, 827.28], [152.352, 827.1], [152.424, 826.92], [152.496, 826.74], [152.568, 826.56], [152.64, 826.38], [152.712, 826.2], [152.784, 826.02], [152.856, 825.84], [152.928, 825.66], [153.0, 825.48], [153.072, 825.3], [153.144, 825.12], [153.216, 824.94], [153.288, 824.76], [153.36, 824.58], [153.432, 824.4], [153.504, 824.22], [153.576, 824.04], [153.648, 823.86], [153.72, 823.68], [158.64, 822.72], [164.04, 825.24], [163.896, 825.474], [163.752, 825.708], [163.608, 825.942], [163.464, 826.176], [163.32, 826.41], [163.176, 826.644], [163.032, 826.878], [162.888, 827.112], [162.744, 827.346], [162.6, 827.58], [162.456, 827.814], [162.312, 828.048], [162.168, 828.282], [162.024, 828.516], [161.88, 828.75], [161.736, 828.984], [161.592, 829.218], [161.448, 829.452], [161.304, 829.686], [161.16, 829.92]]",actual,18.2116,0.094821,0.652206,0.00059497,20.0,
211C,227,228,33,84.843,False,"[[434.88, 305.4], [438.96, 307.44], [445.08, 317.88], [455.04, 319.32], [462.84, 316.8], [470.64, 320.04], [483.12, 320.04], [487.68, 313.68], [491.52, 315.6], [491.611, 315.745], [491.703, 315.892], [491.797, 316.04], [491.892, 316.189], [491.989, 316.341], [492.086, 316.493], [492.184, 316.647], [492.282, 316.802], [492.381, 316.958], [492.48, 317.115], [492.579, 317.273], [492.678, 317.432], [492.776, 317.591], [492.874, 317.751], [492.971, 317.912], [493.068, 318.073], [493.163, 318.234], [493.257, 318.396], [493.349, 318.558], [493.44, 318.72], [491.52, 320.04], [491.591, 320.58], [491.661, 321.12], [491.729, 321.66], [491.796, 322.2], [491.861, 322.74], [491.926, 323.28], [491.99, 323.82], [492.054, 324.36], [492.117, 324.9], [492.18, 325.44], [492.243, 325.98], [492.306, 326.52], [492.37, 327.06], [492.434, 327.6], [492.499, 328.14], [492.564, 328.68], [492.631, 329.22], [492.699, 329.76], [492.769, 330.3], [492.84, 330.84]]",actual,18.6655,0.097184,0.66846,0.0006098,20.0,
