line_id,bus0_id,bus1_id,voltage_kv,length_pdf,in_csv,geometry,connection_type,length_km,r_pu,x_pu,b_pu,rating_mva,is_transformer
L0061,46,50,66,101.778,False,"[[260.16, 938.4], [263.04, 960.241], [252.6, 980.161], [246.12, 984.841], [239.04, 994.081], [237.72, 1012.681], [241.56, 1017.121], [247.44, 1021.321], [247.439, 1021.61], [247.437, 1021.9], [247.433, 1022.192], [247.428, 1022.485], [247.421, 1022.78], [247.414, 1023.075], [247.406, 1023.371], [247.398, 1023.667], [247.389, 1023.964], [247.38, 1024.261], [247.371, 1024.558], [247.362, 1024.855], [247.354, 1025.151], [247.346, 1025.447], [247.339, 1025.742], [247.332, 1026.036], [247.327, 1026.33], [247.323, 1026.622], [247.321, 1026.912], [247.32, 1027.201]]",actual,23.4089,0.016122,0.205822,0.00279396,50.0,
L0062,46,50,66,64.379,False,"[[258.6, 943.08], [260.64, 960.601], [251.76, 974.521], [243.12, 979.921], [236.76, 978.121], [234.84, 972.961], [239.04, 966.241]]",actual,14.8072,0.010198,0.130192,0.0017673,50.0,
L0063,46,50,66,91.941,False,"[[262.32, 940.44], [265.44, 960.481], [250.08, 991.201], [249.0, 1004.281], [250.92, 1015.561], [249.0, 1028.161]]",actual,21.1464,0.014564,0.185929,0.00252392,50.0,
L0064,46,49,66,24.321,False,"[[237.12, 965.641], [224.28, 963.361], [224.28, 952.081]]",actual,5.5938,0.003853,0.049184,0.00066765,50.0,
L0065,47,256,33,11.88,False,"[[192.96, 1096.441], [204.84, 1096.441]]",actual,2.7324,0.014227,0.097855,8.927e-05,20.0,
L0066,48,79,66,10.946,False,"[[224.88, 1090.921], [233.52, 1097.641]]",actual,2.5176,0.001734,0.022136,0.00030048,50.0,
L0067,48,80,66,16.958,False,"[[237.72, 1073.401], [238.142, 1073.57], [238.679, 1073.786], [239.318, 1074.044], [240.046, 1074.339], [240.851, 1074.665], [241.72, 1075.017], [242.641, 1075.389], [243.599, 1075.778], [244.583, 1076.177], [245.58, 1076.581], [246.577, 1076.985], [247.561, 1077.384], [248.519, 1077.773], [249.44, 1078.145], [250.309, 1078.497], [251.114, 1078.823], [251.842, 1079.118], [252.481, 1079.376], [253.018, 1079.592], [253.44, 1079.761]]",actual,3.9003,0.002686,0.034294,0.00046552,50.0,
L0068,48,81,66,16.946,False,"[[237.72, 1056.841], [238.92, 1056.841], [244.56, 1049.641], [251.16, 1049.641]]",actual,3.8976,0.002684,0.034269,0.00046519,50.0,
L0069,48,81,66,11.046,False,"[[240.6, 1054.921], [251.16, 1058.161]]",actual,2.5406,0.00175,0.022338,0.00030323,50.0,
L0070,49,50,66,36.333,False,"[[225.36, 951.361], [241.32, 942.0], [252.24, 942.72], [258.6, 940.08]]",actual,8.3566,0.005755,0.073475,0.0009974,50.0,
L0071,49,51,66,35.85,False,"[[194.64, 969.841], [225.36, 951.361]]",actual,8.2455,0.005679,0.072498,0.00098414,50.0,
L0072,50,62,66,35.134,False,"[[262.44, 936.12], [270.48, 927.36], [270.692, 926.923], [270.898, 926.476], [271.098, 926.02], [271.293, 925.556], [271.483, 925.086], [271.669, 924.609], [271.852, 924.128], [272.031, 923.643], [272.209, 923.155], [272.385, 922.665], [272.56, 922.174], [272.735, 921.684], [272.91, 921.194], [273.087, 920.706], [273.264, 920.222], [273.444, 919.741], [273.627, 919.266], [273.814, 918.797], [274.005, 918.334], [274.2, 917.88], [274.218, 917.645], [274.236, 917.409], [274.254, 917.17], [274.272, 916.931], [274.29, 916.689], [274.308, 916.447], [274.326, 916.203], [274.344, 915.958], [274.362, 915.712], [274.38, 915.465], [274.398, 915.217], [274.416, 914.968], [274.434, 914.719], [274.452, 914.469], [274.47, 914.218], [274.488, 913.967], [274.506, 913.716], [274.524, 913.464], [274.542, 913.212], [274.56, 912.96], [277.56, 909.36], [276.84, 906.0]]",actual,8.0808,0.005565,0.07105,0.00096448,50.0,
L0073,50,76,66,16.8,False,"[[236.28, 940.08], [253.08, 940.08]]",actual,3.864,0.002661,0.033974,0.00046119,50.0,
L0074,50,77,66,17.268,False,"[[258.72, 943.08], [260.64, 960.241]]",actual,3.9716,0.002735,0.034921,0.00047403,50.0,
L0075,50,73,66,47.034,False,"[[273.12, 924.6], [275.4, 926.16], [275.472, 926.303], [275.544, 926.445], [275.616, 926.585], [275.688, 926.724], [275.76, 926.861], [275.832, 926.998], [275.904, 927.134], [275.976, 927.27], [276.048, 927.405], [276.12, 927.54], [276.192, 927.675], [276.264, 927.81], [276.336, 927.946], [276.408, 928.082], [276.48, 928.219], [276.552, 928.356], [276.624, 928.495], [276.696, 928.635], [276.768, 928.777], [276.84, 928.92], [282.6, 938.52], [301.68, 942.72], [311.88, 940.56]]",actual,10.8178,0.00745,0.095115,0.00129115,50.0,
L0076,51,52,66,32.308,False,"[[163.92, 967.921], [168.36, 971.881], [194.64, 969.841]]",actual,7.4308,0.005118,0.065335,0.0008869,50.0,
L0077,51,112,66,27.601,False,"[[192.36, 969.601], [192.36, 942.0]]",actual,6.3482,0.004372,0.055817,0.00075769,50.0,
L0078,52,63,66,45.657,False,"[[131.28, 996.721], [135.96, 997.441], [162.72, 974.641], [163.92, 969.001]]",actual,10.5011,0.007232,0.092331,0.00125335,50.0,
761D,55,106,66,49.793,False,"[[574.56, 553.32], [578.64, 550.08], [582.84, 555.96], [583.56, 559.92], [577.08, 585.36], [577.08, 585.719], [577.08, 586.077], [577.08, 586.433], [577.08, 586.788], [577.08, 587.141], [577.08, 587.494], [577.08, 587.846], [577.08, 588.198], [577.08, 588.549], [577.08, 588.9], [577.08, 589.251], [577.08, 589.602], [577.08, 589.954], [577.08, 590.306], [577.08, 590.659], [577.08, 591.012], [577.08, 591.367], [577.08, 591.723], [577.08, 592.081], [577.08, 592.44]]",actual,11.4524,0.007887,0.100695,0.00136689,50.0,
L0079,56,57,66,21.536,False,"[[435.6, 645.0], [442.92, 645.0], [448.44, 646.56], [452.28, 639.0]]",actual,4.9533,0.003411,0.043552,0.0005912,50.0,
L0080,59,60,66,22.557,False,"[[432.36, 1073.161], [441.24, 1077.961], [449.04, 1087.681]]",actual,5.1881,0.003573,0.045616,0.00061922,50.0,
L0081,59,82,66,26.537,False,"[[425.04, 1071.481], [449.28, 1060.681]]",actual,6.1035,0.004204,0.053665,0.00072848,50.0,
L0082,61,75,66,13.927,False,"[[448.44, 999.361], [452.88, 986.161]]",actual,3.2032,0.002206,0.028164,0.00038232,50.0,
L0083,61,252,33,44.679,False,"[[451.32, 997.801], [457.2, 995.881], [460.68, 996.241], [464.28, 1004.161], [467.76, 1020.121], [467.76, 1020.625], [467.76, 1021.129], [467.76, 1021.633], [467.76, 1022.136], [467.76, 1022.639], [467.76, 1023.142], [467.76, 1023.644], [467.76, 1024.145], [467.76, 1024.646], [467.76, 1025.146], [467.76, 1025.645], [467.76, 1026.143], [467.76, 1026.64], [467.76, 1027.136], [467.76, 1027.63], [467.76, 1028.123], [467.76, 1028.615], [467.76, 1029.105], [467.76, 1029.594], [467.76, 1030.081]]",actual,10.2762,0.053504,0.368017,0.00033572,20.0,
L0084,62,65,66,32.683,False,"[[277.08, 904.2], [279.48, 899.76], [285.84, 896.4], [290.88, 880.44], [289.08, 877.2]]",actual,7.5171,0.005177,0.066094,0.0008972,50.0,
L0085,63,275,66,18.471,False,"[[127.08, 1011.121], [127.08, 1011.121], [131.28, 1008.601], [130.68, 995.041]]",actual,4.2483,0.002926,0.037353,0.00050706,50.0,
L0086,64,98,66,28.446,False,"[[372.48, 823.68], [371.16, 815.76], [377.76, 796.44]]",actual,6.5426,0.004506,0.057525,0.00078089,50.0,
L0087,64,102,66,28.475,False,"[[337.68, 839.76], [351.84, 838.08], [357.72, 832.2], [357.702, 831.911], [357.684, 831.621], [357.666, 831.329], [357.647, 831.036], [357.628, 830.741], [357.609, 830.446], [357.589, 830.15], [357.568, 829.854], [357.547, 829.557], [357.525, 829.26], [357.502, 828.963], [357.478, 828.666], [357.453, 828.37], [357.427, 828.074], [357.399, 827.779], [357.371, 827.484], [357.34, 827.191], [357.309, 826.899], [357.275, 826.609], [357.24, 826.32]]",actual,6.5493,0.004511,0.057584,0.00078168,50.0,
L0088,65,66,66,28.215,False,"[[292.08, 875.04], [295.8, 874.08], [302.88, 872.4], [306.72, 866.04], [304.92, 862.92], [306.36, 860.64], [306.12, 857.28]]",actual,6.4895,0.004469,0.057058,0.00077454,50.0,
L0089,68,69,66,25.331,False,"[[486.12, 902.88], [489.12, 898.68], [485.52, 895.68], [490.56, 881.04]]",actual,5.8261,0.004012,0.051226,0.00069537,50.0,
L0090,69,89,66,34.41,False,"[[494.88, 914.88], [496.68, 894.96], [492.96, 881.04]]",actual,7.9143,0.005451,0.069586,0.00094461,50.0,
L0091,69,243,33,51.399,False,"[[493.2, 881.76], [499.68, 860.4], [499.717, 859.482], [499.755, 858.564], [499.795, 857.646], [499.836, 856.728], [499.879, 855.81], [499.922, 854.892], [499.966, 853.974], [500.01, 853.056], [500.055, 852.138], [500.1, 851.22], [500.145, 850.302], [500.19, 849.384], [500.234, 848.466], [500.278, 847.548], [500.321, 846.63], [500.364, 845.712], [500.405, 844.794], [500.445, 843.876], [500.483, 842.958], [500.52, 842.04], [505.32, 841.32], [507.24, 846.84]]",actual,11.8218,0.061551,0.423369,0.00038622,20.0,
L0092,70,71,66,17.908,False,"[[450.24, 808.32], [459.72, 799.92], [464.76, 798.48]]",actual,4.1188,0.002837,0.036215,0.0004916,50.0,
L0093,71,96,66,11.782,False,"[[441.12, 781.92], [452.88, 782.64]]",actual,2.7099,0.001866,0.023826,0.00032343,50.0,
L0094,72,73,66,56.413,False,"[[315.48, 938.4], [315.66, 938.239], [315.84, 938.079], [316.02, 937.921], [316.2, 937.764], [316.38, 937.609], [316.56, 937.454], [316.74, 937.3], [316.92, 937.146], [317.1, 936.993], [317.28, 936.84], [317.46, 936.687], [317.64, 936.534], [317.82, 936.38], [318.0, 936.226], [318.18, 936.071], [318.36, 935.916], [318.54, 935.759], [318.72, 935.601], [318.9, 935.441], [319.08, 935.28], [326.04, 935.28], [330.24, 940.44], [338.88, 941.76], [348.0, 946.08], [362.28, 958.921]]",actual,12.975,0.008936,0.114082,0.00154862,50.0,
L0095,75,84,66,41.903,False,"[[460.08, 980.401], [473.88, 952.921], [473.88, 947.76], [477.12, 942.72]]",actual,9.6377,0.006638,0.084739,0.0011503,50.0,
L0096,75,87,66,14.818,False,"[[460.2, 979.681], [464.88, 983.281], [471.0, 989.761]]",actual,3.4081,0.002347,0.029966,0.00040678,50.0,
L0097,77,78,66,17.185,False,"[[260.64, 960.241], [251.64, 974.881]]",actual,3.9526,0.002722,0.034753,0.00047175,50.0,
L0098,82,83,66,10.763,False,"[[444.12, 1050.961], [449.64, 1060.201]]",actual,2.4755,0.001705,0.021766,0.00029546,50.0,
L0099,84,89,66,35.414,False,"[[477.12, 940.08], [478.32, 937.44], [482.64, 939.36], [485.04, 930.72], [488.04, 923.52], [494.88, 914.88]]",actual,8.1452,0.00561,0.071617,0.00097217,50.0,
L0100,85,86,66,10.68,False,"[[487.44, 992.521], [498.12, 992.521]]",actual,2.4564,0.001692,0.021598,0.00029318,50.0,
L0101,85,87,66,16.894,False,"[[471.0, 989.761], [479.16, 992.521], [487.44, 992.521]]",actual,3.8856,0.002676,0.034164,0.00046377,50.0,
L0102,85,253,33,34.625,False,"[[486.12, 998.041], [477.6, 1001.761], [477.6, 1002.192], [477.6, 1002.622], [477.6, 1003.05], [477.6, 1003.477], [477.6, 1003.902], [477.6, 1004.327], [477.6, 1004.751], [477.6, 1005.175], [477.6, 1005.598], [477.6, 1006.021], [477.6, 1006.444], [477.6, 1006.867], [477.6, 1007.291], [477.6, 1007.715], [477.6, 1008.14], [477.6, 1008.565], [477.6, 1008.992], [477.6, 1009.42], [477.6, 1009.85], [477.6, 1010.281], [481.44, 1021.081], [486.72, 1021.921]]",actual,7.9638,0.041464,0.285203,0.00026018,20.0,
L0103,86,88,66,11.119,False,"[[503.16, 992.521], [514.2, 993.841]]",actual,2.5574,0.001761,0.022486,0.00030523,50.0,
L0104,90,101,66,23.318,False,"[[416.04, 881.76], [427.08, 881.76], [431.64, 870.36]]",actual,5.3631,0.003694,0.047155,0.00064011,50.0,
L0105,95,96,66,20.696,False,"[[421.56, 786.6], [441.72, 781.92]]",actual,4.7601,0.003278,0.041853,0.00056814,50.0,
L0106,95,97,66,28.033,False,"[[422.88, 789.24], [425.28, 790.92], [422.16, 798.48], [422.28, 804.6], [432.84, 802.32]]",actual,6.4476,0.00444,0.05669,0.00076955,50.0,
L0107,95,98,66,39.427,False,"[[382.92, 790.44], [422.16, 786.6]]",actual,9.0682,0.006245,0.079732,0.00108233,50.0,
7109,113,114,66,14.64,False,"[[703.44, 478.56], [703.44, 463.92]]",actual,3.3672,0.002319,0.029606,0.00040189,50.0,
L0108,118,242,33,26.604,False,"[[145.8, 991.561], [148.56, 996.961], [151.44, 996.961], [152.76, 1001.041], [159.24, 1001.041], [164.88, 1005.001]]",actual,6.1189,0.031859,0.219135,0.00019991,20.0,
L0109,121,122,66,33.173,False,"[[728.4, 517.08], [735.12, 516.96], [738.36, 503.52], [740.28, 491.04]]",actual,7.6298,0.005255,0.067085,0.00091065,50.0,
712D,121,191,66,31.579,False,"[[725.64, 544.8], [726.12, 533.76], [733.08, 526.8], [735.36, 516.36]]",actual,7.2632,0.005002,0.063861,0.00086689,50.0,
L0110,124,125,66,103.372,False,"[[240.84, 506.88], [257.4, 512.28], [258.72, 531.36], [242.28, 542.28], [238.08, 566.76], [221.64, 581.76]]",actual,23.7756,0.016374,0.209046,0.00283772,50.0,
L0111,124,132,66,16.209,False,"[[244.08, 502.56], [259.32, 508.08]]",actual,3.7281,0.002568,0.032779,0.00044496,50.0,
L0112,124,147,66,11.899,False,"[[244.08, 522.96], [248.52, 511.92]]",actual,2.7368,0.001885,0.024063,0.00032665,50.0,
L0113,125,149,66,21.479,False,"[[205.8, 595.08], [215.04, 594.84], [220.56, 583.92]]",actual,4.9402,0.003402,0.043436,0.00058963,50.0,
L0114,126,127,66,11.283,False,"[[276.6, 564.48], [282.12, 554.64]]",actual,2.5951,0.001787,0.022817,0.00030974,50.0,
L0115,127,130,66,17.163,False,"[[289.92, 553.2], [292.8, 536.28]]",actual,3.9475,0.002719,0.034708,0.00047115,50.0,
L0116,127,131,66,15.12,False,"[[267.0, 553.32], [282.12, 553.32]]",actual,3.4776,0.002395,0.030577,0.00041507,50.0,
L0117,127,129,66,50.713,False,"[[284.52, 553.32], [318.84, 553.32], [319.521, 553.806], [320.195, 554.292], [320.863, 554.778], [321.526, 555.264], [322.185, 555.75], [322.84, 556.236], [323.493, 556.722], [324.143, 557.208], [324.792, 557.694], [325.44, 558.18], [326.088, 558.666], [326.737, 559.152], [327.387, 559.638], [328.04, 560.124], [328.695, 560.61], [329.354, 561.096], [330.017, 561.582], [330.685, 562.068], [331.359, 562.554], [332.04, 563.04]]",actual,11.664,0.008033,0.102555,0.00139215,50.0,
L0118,127,146,66,12.075,False,"[[293.76, 553.2], [295.92, 565.08]]",actual,2.7772,0.001913,0.024419,0.00033148,50.0,
L0119,128,129,66,23.04,False,"[[360.72, 556.44], [337.68, 556.44]]",actual,5.2992,0.00365,0.046593,0.00063248,50.0,
L0120,129,135,66,14.856,False,"[[335.76, 565.56], [340.68, 569.16], [342.12, 577.8]]",actual,3.4169,0.002353,0.030043,0.00040782,50.0,
L0121,129,136,66,31.091,False,"[[309.12, 606.96], [313.08, 591.84], [325.2, 582.24]]",actual,7.1509,0.004925,0.062874,0.00085349,50.0,
762B,129,137,66,15.08,False,"[[341.4, 542.4], [354.84, 535.56]]",actual,3.4684,0.002389,0.030496,0.00041397,50.0,
L0122,129,138,66,25.761,False,"[[336.24, 543.36], [353.28, 524.04]]",actual,5.925,0.004081,0.052096,0.00070718,50.0,
L0123,131,132,66,45.403,False,"[[259.32, 508.08], [263.16, 553.32]]",actual,10.4427,0.007192,0.091817,0.00124638,50.0,
L0124,131,136,66,84.845,False,"[[304.32, 609.6], [268.68, 592.92], [263.04, 591.6], [258.72, 581.88], [258.944, 580.673], [259.182, 579.399], [259.434, 578.063], [259.696, 576.675], [259.969, 575.241], [260.249, 573.768], [260.536, 572.265], [260.828, 570.738], [261.123, 569.196], [261.42, 567.645], [261.717, 566.093], [262.012, 564.548], [262.304, 563.017], [262.591, 561.507], [262.871, 560.027], [263.144, 558.583], [263.406, 557.182], [263.658, 555.834], [263.896, 554.544], [264.12, 553.32]]",actual,19.5144,0.01344,0.171579,0.00232912,50.0,
L0125,133,134,66,11.613,False,"[[237.24, 567.24], [248.52, 564.48]]",actual,2.671,0.00184,0.023485,0.00031879,50.0,
L0126,135,136,66,48.454,False,"[[342.12, 577.8], [324.24, 600.84], [323.595, 601.201], [322.888, 601.598], [322.127, 602.026], [321.318, 602.483], [320.467, 602.963], [319.583, 603.462], [318.671, 603.978], [317.739, 604.505], [316.793, 605.041], [315.84, 605.58], [314.887, 606.119], [313.941, 606.655], [313.009, 607.182], [312.097, 607.698], [311.212, 608.198], [310.362, 608.677], [309.553, 609.134], [308.792, 609.562], [308.085, 609.959], [307.44, 610.32]]",actual,11.1444,0.007675,0.097987,0.00133014,50.0,
L0127,136,139,66,33.199,False,"[[302.88, 577.8], [311.4, 590.76], [311.224, 591.344], [311.022, 592.011], [310.797, 592.752], [310.552, 593.556], [310.29, 594.416], [310.013, 595.322], [309.725, 596.264], [309.428, 597.234], [309.126, 598.223], [308.82, 599.22], [308.514, 600.217], [308.212, 601.206], [307.915, 602.176], [307.627, 603.118], [307.35, 604.024], [307.088, 604.884], [306.843, 605.688], [306.618, 606.429], [306.416, 607.096], [306.24, 607.68]]",actual,7.6358,0.005259,0.067137,0.00091136,50.0,
L0128,136,150,66,44.472,False,"[[285.0, 647.16], [301.44, 626.64], [307.44, 609.48]]",actual,10.2286,0.007044,0.089934,0.00122082,50.0,
L0129,141,142,66,13.92,False,"[[265.8, 591.96], [265.8, 605.88]]",actual,3.2016,0.002205,0.02815,0.00038213,50.0,
L0130,143,144,66,11.642,False,"[[287.76, 602.4], [289.44, 590.88]]",actual,2.6777,0.001844,0.023543,0.00031959,50.0,
L0131,143,145,66,16.647,False,"[[282.12, 606.24], [290.64, 610.32], [290.64, 617.52]]",actual,3.8288,0.002637,0.033665,0.00045699,50.0,
L0132,147,148,66,15.048,False,"[[237.24, 534.36], [245.28, 521.64]]",actual,3.461,0.002384,0.030431,0.00041309,50.0,
741B,152,153,66,12.65,False,"[[649.44, 975.841], [640.8, 966.601]]",actual,2.9095,0.002004,0.025582,0.00034726,50.0,
742A,152,155,66,23.207,False,"[[663.96, 984.721], [652.32, 978.241], [649.56, 975.841], [646.92, 981.481]]",actual,5.3376,0.003676,0.046931,0.00063707,50.0,
L0133,155,156,66,30.153,False,"[[663.96, 983.641], [670.44, 983.281], [675.6, 983.641], [684.0, 989.161], [688.2, 996.481]]",actual,6.9352,0.004776,0.060977,0.00082775,50.0,
732C,156,157,66,31.667,False,"[[697.32, 992.041], [700.68, 993.601], [709.08, 993.841], [713.4, 987.361], [718.8, 983.761], [716.88, 978.841]]",actual,7.2834,0.005016,0.064039,0.00086931,50.0,
L0134,156,158,66,21.277,False,"[[695.88, 995.401], [696.6, 991.921], [707.64, 986.521], [707.04, 981.121]]",actual,4.8937,0.00337,0.043028,0.00058409,50.0,
L0135,156,159,66,27.976,False,"[[690.36, 995.761], [694.92, 994.561], [698.28, 998.401], [698.88, 1002.361], [698.82, 1002.817], [698.747, 1003.285], [698.663, 1003.768], [698.567, 1004.268], [698.46, 1004.787], [698.342, 1005.327], [698.214, 1005.889], [698.076, 1006.476], [697.927, 1007.089], [697.77, 1007.731], [697.604, 1008.404], [697.428, 1009.109], [697.245, 1009.849], [697.054, 1010.625], [696.855, 1011.44], [696.649, 1012.295], [696.436, 1013.193], [696.217, 1014.135], [695.991, 1015.124], [695.76, 1016.161]]",actual,6.4345,0.004431,0.056575,0.00076798,50.0,
742B,156,161,66,34.623,False,"[[687.6, 997.201], [676.68, 1000.441], [657.48, 1013.521]]",actual,7.9633,0.005484,0.070017,0.00095045,50.0,
L0136,165,166,66,19.636,False,"[[716.52, 784.92], [732.84, 795.84]]",actual,4.5163,0.00311,0.039709,0.00053904,50.0,
L0137,166,167,66,14.231,False,"[[740.28, 783.36], [733.44, 795.84]]",actual,3.2731,0.002254,0.028779,0.00039066,50.0,
L0138,168,169,66,10.777,False,"[[176.16, 788.64], [168.48, 781.08]]",actual,2.4787,0.001707,0.021794,0.00029584,50.0,
L0139,168,169,66,14.522,False,"[[180.12, 785.4], [171.6, 773.64]]",actual,3.3401,0.0023,0.029367,0.00039865,50.0,
L0140,168,174,66,22.336,False,"[[170.04, 792.72], [154.92, 776.28]]",actual,5.1373,0.003538,0.045169,0.00061316,50.0,
L0141,169,188,66,46.423,False,"[[181.56, 771.72], [186.96, 770.76], [186.977, 770.903], [186.993, 771.045], [187.006, 771.185], [187.019, 771.324], [187.029, 771.461], [187.039, 771.598], [187.047, 771.734], [187.054, 771.87], [187.06, 772.005], [187.065, 772.14], [187.069, 772.275], [187.072, 772.41], [187.075, 772.546], [187.077, 772.682], [187.078, 772.819], [187.079, 772.956], [187.08, 773.095], [187.08, 773.235], [187.08, 773.377], [187.08, 773.52], [190.2, 773.16], [196.8, 770.28], [214.44, 766.44], [219.24, 757.92]]",actual,10.6773,0.007354,0.09388,0.00127438,50.0,
742C,176,177,66,20.46,False,"[[579.12, 579.36], [581.76, 579.48], [582.071, 579.545], [582.423, 579.632], [582.814, 579.738], [583.237, 579.86], [583.689, 579.998], [584.165, 580.147], [584.66, 580.308], [585.17, 580.477], [585.69, 580.651], [586.215, 580.83], [586.741, 581.011], [587.264, 581.191], [587.778, 581.368], [588.279, 581.541], [588.763, 581.708], [589.225, 581.865], [589.66, 582.011], [590.064, 582.143], [590.432, 582.26], [590.76, 582.36], [593.88, 583.08], [599.04, 582.96]]",actual,4.7058,0.003241,0.041376,0.00056166,50.0,
L0142,176,178,66,30.148,False,"[[577.68, 581.64], [580.56, 581.64], [580.907, 581.743], [581.299, 581.871], [581.729, 582.02], [582.193, 582.189], [582.686, 582.375], [583.204, 582.575], [583.741, 582.787], [584.292, 583.009], [584.854, 583.237], [585.42, 583.47], [585.986, 583.704], [586.548, 583.938], [587.099, 584.169], [587.636, 584.394], [588.154, 584.61], [588.647, 584.816], [589.111, 585.008], [589.541, 585.185], [589.932, 585.343], [590.28, 585.48], [593.88, 590.4], [595.8, 594.84], [601.68, 594.84]]",actual,6.934,0.004776,0.060967,0.00082761,50.0,
L0143,183,184,66,34.967,False,"[[69.12, 826.92], [67.08, 832.32], [70.08, 861.36]]",actual,8.0424,0.005539,0.070713,0.0009599,50.0,
L0144,186,187,66,40.314,False,"[[172.56, 844.92], [172.56, 851.64], [160.2, 851.76], [160.182, 851.616], [160.164, 851.472], [160.146, 851.328], [160.128, 851.184], [160.11, 851.04], [160.092, 850.896], [160.074, 850.752], [160.056, 850.608], [160.038, 850.464], [160.02, 850.32], [160.002, 850.176], [159.984, 850.032], [159.966, 849.888], [159.948, 849.744], [159.93, 849.6], [159.912, 849.456], [159.894, 849.312], [159.876, 849.168], [159.858, 849.024], [159.84, 848.88], [154.32, 848.88], [152.76, 845.28], [145.44, 840.24]]",actual,9.2722,0.006386,0.081526,0.00110668,50.0,
L0145,189,190,66,16.834,False,"[[195.12, 760.92], [199.68, 758.16], [202.32, 762.0], [202.56, 768.84]]",actual,3.8718,0.002667,0.034043,0.00046212,50.0,
774D,193,194,66,119.77,False,"[[489.36, 342.72], [500.16, 351.36], [520.2, 343.8], [551.16, 320.88], [552.36, 312.96], [537.96, 303.12], [517.44, 302.04]]",actual,27.5471,0.018972,0.242207,0.00328787,50.0,
L0146,193,194,66,52.667,False,"[[515.52, 304.08], [489.96, 320.88], [489.96, 342.96]]",actual,12.1134,0.008343,0.106507,0.00144579,50.0,
L0147,193,202,66,81.807,False,"[[490.32, 342.72], [490.337, 343.243], [490.353, 343.767], [490.366, 344.293], [490.379, 344.821], [490.389, 345.349], [490.399, 345.878], [490.407, 346.408], [490.414, 346.938], [490.42, 347.469], [490.425, 348.0], [490.429, 348.531], [490.432, 349.062], [490.435, 349.592], [490.437, 350.122], [490.438, 350.651], [490.439, 351.18], [490.44, 351.707], [490.44, 352.233], [490.44, 352.757], [490.44, 353.28], [501.84, 362.88], [514.92, 395.76], [520.2, 416.04]]",actual,18.8156,0.012958,0.165436,0.00224573,50.0,
L0148,193,205,66,77.926,False,"[[413.88, 344.88], [433.56, 350.88], [450.36, 350.76], [490.2, 343.2]]",actual,17.923,0.012344,0.157587,0.00213919,50.0,
L0149,193,220,66,10.905,False,"[[496.68, 329.52], [501.12, 339.48]]",actual,2.5082,0.001727,0.022053,0.00029936,50.0,
L0150,194,198,66,51.746,False,"[[475.08, 300.96], [478.68, 310.8], [479.938, 310.596], [481.361, 310.347], [482.936, 310.057], [484.647, 309.728], [486.482, 309.364], [488.425, 308.968], [490.462, 308.545], [492.579, 308.097], [494.761, 307.627], [496.995, 307.14], [499.266, 306.638], [501.559, 306.126], [503.86, 305.606], [506.156, 305.081], [508.431, 304.556], [510.671, 304.034], [512.862, 303.518], [514.991, 303.011], [517.041, 302.517], [519.0, 302.04]]",actual,11.9016,0.008197,0.104644,0.00142051,50.0,
L0151,194,203,66,27.542,False,"[[525.0, 275.16], [519.0, 302.04]]",actual,6.3347,0.004363,0.055697,0.00075607,50.0,
L0152,194,203,66,21.23,False,"[[516.48, 276.84], [518.64, 297.96]]",actual,4.8829,0.003363,0.042933,0.0005828,50.0,
L0153,194,215,66,49.403,False,"[[484.2, 273.24], [490.32, 277.68], [493.68, 289.2], [505.68, 289.68], [517.8, 302.76]]",actual,11.3627,0.007826,0.099906,0.00135619,50.0,
791C,195,196,66,20.024,False,"[[441.72, 383.88], [461.64, 385.92]]",actual,4.6055,0.003172,0.040494,0.00054969,50.0,
794B,195,205,66,47.946,False,"[[415.56, 346.44], [434.16, 365.64], [441.12, 385.68]]",actual,11.0276,0.007595,0.09696,0.00131619,50.0,
L0154,197,198,66,61.845,False,"[[462.72, 279.0], [453.6, 290.52], [455.64, 306.24], [461.64, 307.2], [462.72, 311.4], [473.52, 311.04], [473.52, 310.536], [473.52, 310.032], [473.52, 309.528], [473.521, 309.024], [473.522, 308.52], [473.523, 308.016], [473.525, 307.512], [473.528, 307.008], [473.531, 306.504], [473.535, 306.0], [473.54, 305.496], [473.546, 304.992], [473.553, 304.488], [473.561, 303.984], [473.571, 303.48], [473.581, 302.976], [473.594, 302.472], [473.607, 301.968], [473.623, 301.464], [473.64, 300.96]]",actual,14.2244,0.009796,0.125067,0.00169774,50.0,
L0155,197,211,66,11.832,False,"[[452.52, 287.64], [459.6, 278.16]]",actual,2.7214,0.001874,0.023927,0.00032481,50.0,
L0156,199,200,66,15.878,False,"[[400.44, 358.8], [403.44, 362.64], [398.76, 372.6]]",actual,3.6519,0.002515,0.03211,0.00043588,50.0,
L0157,200,205,66,33.912,False,"[[390.12, 368.76], [415.44, 346.2]]",actual,7.7998,0.005372,0.068579,0.00093094,50.0,
794A,200,230,66,39.977,False,"[[374.4, 405.0], [390.48, 368.4]]",actual,9.1947,0.006332,0.080844,0.00109743,50.0,
796A,200,231,66,25.864,False,"[[362.52, 375.6], [373.92, 374.52], [385.8, 366.36]]",actual,5.9487,0.004097,0.052304,0.00071001,50.0,
764D,202,236,66,12.732,False,"[[525.72, 428.28], [520.56, 416.64]]",actual,2.9284,0.002017,0.025748,0.00034951,50.0,
