bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,lat,lon,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
213,556.8,291.12,1,substation_or_sw,変電所,大形,False,,38.30915295243021,139.33602229841668,PQ,4.0,1.9373,0.0,0.0,1.0
214,567.12,308.04,1,junction,,大形,False,,38.28906123804252,139.35272346606607,PQ,0.0,0.0,0.0,0.0,1.0
215,483.36,272.04,3,substation_or_sw,開閉所,山の下,False,,38.29411884255519,139.17574079438677,PQ,0.0,0.0,0.0,0.0,1.0
216,484.44,284.52,1,substation_or_sw,変電所,沼垂,False,,38.27531588753923,139.17310971124226,PQ,4.0,1.9373,0.0,0.0,1.0
217,433.98,374.34,0,substation_or_sw,変電所,女池,False,,38.104475114362444,139.0208951747227,PQ,4.0,1.9373,0.0,0.0,1.0
218,554.0,305.84,1,substation_or_sw,開閉所,大形,False,,38.28449064417577,139.3235951072012,PQ,0.0,0.0,0.0,0.0,1.0
219,611.52,305.64,1,junction,,新崎,False,,38.319881507434374,139.45532362397913,PQ,0.0,0.0,0.0,0.0,1.0
220,496.68,329.52,1,substation_or_sw,変電所,紫竹,False,,38.212606497260225,139.18272369847116,PQ,4.0,1.9373,0.0,0.0,1.0
221,567.18,292.62,0,generator,発電所,(370401),False,,38.31314413411712,139.35916580512742,PQ,0.0,0.0,5.0,2.4216,1.0
222,498.96,269.52,1,junction,,山の下,True,N,38.30756235912337,139.21247510025037,PQ,0.0,0.0,0.0,0.0,1.0
223,501.0,281.28,1,generator,発電所,(370705),False,,38.290467651546976,139.21233557869897,PQ,0.0,0.0,5.0,2.4216,1.0
224,413.76,328.08,1,substation_or_sw,変電所,西新潟,False,,38.16428271837016,138.99353245809377,PQ,4.0,1.9373,0.0,0.0,1.0
225,432.84,325.56,1,junction,,鳥屋野,False,,38.17984853753989,139.0382314832549,PQ,0.0,0.0,0.0,0.0,1.0
226,462.18,317.76,2,substation_or_sw,変電所,笹口,False,,38.20990524436338,139.1085716141613,PQ,4.0,1.9373,0.0,0.0,1.0
227,462.12,335.04,1,substation_or_sw,変電所,笹口,False,,38.18292182126869,139.10136874784016,PQ,4.0,1.9373,0.0,0.0,1.0
228,450.84,331.08,1,substation_or_sw,開閉所,鳥屋野,False,,38.18221794911685,139.07717125856567,PQ,0.0,0.0,0.0,0.0,1.0
229,453.6,349.92,1,junction,,鳥屋野,False,,38.154521622876544,139.07578469975775,PQ,0.0,0.0,0.0,0.0,1.0
230,374.4,405.0,1,substation_or_sw,変電所,大野,False,,38.02032791702903,138.8719972542219,PQ,4.0,1.9373,0.0,0.0,1.0
231,362.52,375.6,1,substation_or_sw,開閉所,亀貝,False,,38.05892985503936,138.85682858774496,PQ,0.0,0.0,0.0,0.0,1.0
