bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,lat,lon,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
44,671.64,371.16,1,generator,発電所,(330110),False,,39.932839229866616,140.75321978621804,PQ,0.0,0.0,5.0,2.4216,1.0
45,476.88,392.4,1,junction,,小又川,False,,39.92321332805341,140.4175576525206,PQ,0.0,0.0,0.0,0.0,1.0
46,519.84,378.96,1,generator,発電所,(330108),False,,39.94097697147535,140.49184478381704,PQ,0.0,0.0,5.0,2.4216,1.0
47,569.662,475.789,3,generator,発電所,(330802,False,,39.76075051276122,140.57482553011846,PQ,0.0,0.0,5.0,2.4216,1.0
48,607.26,501.12,2,generator,発電所,(330807),False,,39.7100305503048,140.6387938600484,PQ,0.0,0.0,5.0,2.4216,1.0
49,595.08,439.2,1,generator,発電所,(330803),False,,39.8224198318116,140.61958685861578,PQ,0.0,0.0,5.0,2.4216,1.0
50,566.04,504.12,1,generator,発電所,(330809),False,,39.71066466003419,140.567794810778,PQ,0.0,0.0,5.0,2.4216,1.0
51,578.28,492.72,1,substation_or_sw,開閉所,鎧畑(開),False,,39.72925069098022,140.58917405677772,PQ,0.0,0.0,0.0,0.0,1.0
52,644.04,491.28,1,generator,発電所,(330808),False,,39.722261491059854,140.70234740508738,PQ,0.0,0.0,5.0,2.4216,1.0
53,609.0,511.44,1,junction,,(330807),False,,39.69134117032996,140.64149611444273,PQ,0.0,0.0,0.0,0.0,1.0
54,622.2,893.64,1,generator,発電所,(330709),False,,39.006632720201566,140.6534199118984,PQ,0.0,0.0,5.0,2.4216,1.0
55,607.68,904.32,1,substation_or_sw,開閉所,(330709),False,,38.98966446762154,140.62813849904978,PQ,0.0,0.0,0.0,0.0,1.0
56,654.24,239.6,3,substation_or_sw,1次変電所,毛馬内,False,,40.170397340571554,140.72699753474288,PQ,0.0,0.0,0.0,0.0,1.0
57,331.14,711.96,2,substation_or_sw,開閉所,岩谷,False,,39.37351979958867,140.1578106278775,PQ,0.0,0.0,0.0,0.0,1.0
58,256.32,267.48,1,substation_or_sw,1次変電所,能代東,False,,40.17844939745905,140.04163400664325,PQ,0.0,0.0,0.0,0.0,1.0
59,554.28,739.44,1,substation_or_sw,変電所,美入野,False,,39.29198230134566,140.5409225396694,PQ,4.0,1.9373,0.0,0.0,1.0
60,235.32,772.48,3,generator,発電所,由利,False,,39.279335128328455,139.99125523529648,PQ,0.0,0.0,5.0,2.4216,1.0
61,281.04,351.4,1,generator,発電所,(330302),False,,40.024934402299756,140.0817938539491,PQ,0.0,0.0,5.0,2.4216,1.0
62,217.89,422.61,4,substation_or_sw,開閉所,船越,False,,39.90690203430893,139.9711418746044,PQ,0.0,0.0,0.0,0.0,1.0
63,258.12,827.22,2,generator,発電所,(330610),False,,39.178228524397866,140.0289353697962,PQ,0.0,0.0,5.0,2.4216,1.0
64,174.36,890.04,1,junction,,(330612),False,,39.078181407158915,139.883062952294,PQ,0.0,0.0,0.0,0.0,1.0
65,355.8,855.68,3,generator,発電所,(330617,False,,39.11318257674851,140.19617975227234,PQ,0.0,0.0,5.0,2.4216,1.0
66,469.86,813.36,2,substation_or_sw,開閉所,西馬音内,False,,39.17220132473733,140.3936014345702,PQ,0.0,0.0,0.0,0.0,1.0
67,607.68,932.52,1,generator,発電所,(330707),False,,38.93928599198772,140.62734272163095,PQ,0.0,0.0,5.0,2.4216,1.0
68,627.18,917.1,2,generator,発電所,(330706),False,,38.963998007811114,140.66132542489922,PQ,0.0,0.0,5.0,2.4216,1.0
69,248.04,194.94,2,substation_or_sw,開閉所,八森,False,,40.30924392583182,140.0294362046809,PQ,0.0,0.0,0.0,0.0,1.0
70,440.28,219.24,1,substation_or_sw,変電所,鷹巣,False,,40.23788036510275,140.35947786482123,PQ,4.0,1.9373,0.0,0.0,1.0
71,444.48,229.08,1,substation_or_sw,変電所,鷹巣,False,,40.219690799097215,140.3664258187678,PQ,4.0,1.9373,0.0,0.0,1.0
72,330.24,504.12,1,substation_or_sw,開閉所,飯島,False,,39.74495074676096,140.16212732759612,PQ,0.0,0.0,0.0,0.0,1.0
73,362.7,505.56,2,junction,,秋田,False,,39.73765843930939,140.2179304856398,PQ,0.0,0.0,0.0,0.0,1.0
74,471.68,370.96,4,substation_or_sw,1次変電所,小又川,False,,39.962271358209556,140.40921665167053,PQ,0.0,0.0,0.0,0.0,1.0
75,416.76,226.92,1,junction,,鷹巣,False,,40.227580154088564,140.31879761742036,PQ,0.0,0.0,0.0,0.0,1.0
76,298.08,545.84,3,substation_or_sw,開閉所,八橋,False,,39.67509535492657,140.10562235142564,PQ,0.0,0.0,0.0,0.0,1.0
77,280.02,495.36,2,generator,発電所,飯島,False,,39.7679023819765,140.07597664271628,PQ,0.0,0.0,5.0,2.4216,1.0
78,375.84,859.56,1,generator,発電所,(330619),False,,39.10333718900991,140.23054683723615,PQ,0.0,0.0,5.0,2.4216,1.0
79,373.72,841.92,3,substation_or_sw,変電所,(330619),False,,39.13515878823595,140.22739739891367,PQ,4.0,1.9373,0.0,0.0,1.0
80,359.4,836.28,1,junction,,(330617,True,S,39.14731665792559,140.2029205986758,PQ,0.0,0.0,0.0,0.0,1.0
81,361.32,188.16,1,generator,発電所,(330211),False,,40.30488491729214,140.22451307906246,PQ,0.0,0.0,5.0,2.4216,1.0
82,353.64,242.64,1,junction,,能代,False,,40.20867468686971,140.20976312521012,PQ,0.0,0.0,0.0,0.0,1.0
83,521.664,266.76,1,substation_or_sw,変電所,大館,False,,40.141153776019415,140.49814894971408,PQ,4.0,1.9373,0.0,0.0,1.0
84,544.68,252.48,1,junction,,大館,False,,40.16331797733564,140.53814836735728,PQ,0.0,0.0,0.0,0.0,1.0
85,657.6,188.76,1,generator,発電所,(330103),False,,40.26073295944844,140.73421269519852,PQ,0.0,0.0,5.0,2.4216,1.0
86,298.8,354.84,1,junction,,(330301),False,,40.01620658111236,140.112250870728,PQ,0.0,0.0,0.0,0.0,1.0
87,303.24,417.84,1,substation_or_sw,変電所,八郎潟,False,,39.903013332344386,140.11811159269553,PQ,4.0,1.9373,0.0,0.0,1.0
88,319.08,417.84,1,junction,,八郎潟,True,unknown,39.90071014483908,140.14536253813066,PQ,0.0,0.0,0.0,0.0,1.0
89,212.4,396.48,1,substation_or_sw,変電所,(330311）,False,,39.95438077930601,139.96243430862245,PQ,4.0,1.9373,0.0,0.0,1.0
90,302.52,703.68,1,substation_or_sw,変電所,(330501),False,,39.39247321860146,140.1088067779889,PQ,4.0,1.9373,0.0,0.0,1.0
91,322.2,701.64,1,substation_or_sw,開閉所,岩谷,False,,39.393256082975014,140.14272158010357,PQ,0.0,0.0,0.0,0.0,1.0
92,242.4,849.96,3,junction,,(330606),False,,39.13988991826784,140.001249169552,PQ,0.0,0.0,0.0,0.0,1.0
93,205.84,848.04,3,generator,発電所,(330611),False,,39.148635885019196,139.9384059659814,PQ,0.0,0.0,5.0,2.4216,1.0
94,390.36,847.68,1,generator,発電所,(330619),False,,39.12244920651054,140.25586211295365,PQ,0.0,0.0,5.0,2.4216,1.0
95,341.52,870.96,1,generator,発電所,(330618),False,,39.08796166185917,140.17118142487232,PQ,0.0,0.0,5.0,2.4216,1.0
96,624.12,590.88,1,generator,発電所,(330801),False,,39.547225435422874,140.6652666586196,PQ,0.0,0.0,5.0,2.4216,1.0
97,679.2,533.04,1,junction,,(330808),True,E,39.64254609349721,140.76165781825387,PQ,0.0,0.0,0.0,0.0,1.0
98,606.576,546.528,3,generator,発電所,（330806),False,,39.62900994153384,140.6363357437187,PQ,0.0,0.0,5.0,2.4216,1.0
99,427.92,605.88,1,junction,,(330506),False,,39.54895649187902,140.32730325316447,PQ,0.0,0.0,0.0,0.0,1.0
100,468.96,532.8,1,generator,発電所,(330507),False,,39.67354442609726,140.39997022414335,PQ,0.0,0.0,5.0,2.4216,1.0
101,319.56,608.22,0,substation_or_sw,変電所,牛島,False,,39.56053204662702,140.14081598020718,PQ,4.0,1.9373,0.0,0.0,1.0
102,560.16,820.2,1,substation_or_sw,1次変電所,羽後増田,False,,39.14685195107069,140.54875944985335,PQ,0.0,0.0,0.0,0.0,1.0
