bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side
153,640.8,966.601,1,substation_or_sw,変電所,(370303),False,
154,696.24,938.16,1,substation_or_sw,変電所,太郎代,False,
155,663.96,984.181,2,substation_or_sw,開閉所,豊栄,False,
156,691.872,995.377,5,substation_or_sw,開閉所,葛塚,False,
157,716.88,978.841,1,substation_or_sw,変電所,笹山(開),False,
158,707.04,981.121,1,substation_or_sw,変電所,笹山(開),False,
159,695.76,1016.161,1,junction,,葛塚,True,E/S
160,702.24,956.461,0,substation_or_sw,開閉所,東港,False,
161,657.48,1013.521,1,junction,,豊栄,True,E/S
162,745.44,832.88,1,substation_or_sw,変電所,亀塚浜,False,
163,711.06,853.32,2,generator,発電所,(370201),False,
164,712.8,807.84,1,substation_or_sw,変電所,亀塚浜,False,
165,716.52,784.92,1,generator,発電所,,False,
166,733.04,795.52,3,substation_or_sw,変電所,亀塚浜,False,
167,740.82,783.36,2,generator,発電所,亀塚浜,False,
168,175.44,788.92,3,substation_or_sw,開閉所,(371705,False,
169,175.5,774.48,4,substation_or_sw,開閉所,潟町,False,
170,129.48,828.36,0,substation_or_sw,変電所,(371714),False,
171,106.72,799.16,1,substation_or_sw,変電所,東直江津,False,
172,96.96,857.88,0,substation_or_sw,変電所,春日山,False,
173,158.64,793.68,1,generator,発電所,(371705,False,
174,154.92,776.28,1,substation_or_sw,変電所,(371705,False,
175,128.24,814.24,1,generator,発電所,東直江津,False,
176,578.4,580.5,2,substation_or_sw,変電所,水原,False,
177,599.04,582.96,1,generator,発電所,(370405),False,
178,601.272,601.344,1,generator,発電所,(370405),False,
179,539.1,667.92,0,generator,発電所,(370601),False,
180,144.0,904.84,3,junction,,上越,True,W
181,61.68,873.24,1,junction,,春日山,True,W
182,92.88,821.16,1,substation_or_sw,開閉所,直江津,False,
183,66.9,860.22,2,substation_or_sw,開閉所,春日山,False,
184,69.12,826.92,1,substation_or_sw,変電所,直江津,False,
185,132.72,775.08,1,substation_or_sw,変電所,(371705,False,
186,172.56,844.92,1,generator,発電所,(371701),False,
187,145.44,840.24,1,junction,,(371714),False,
188,219.24,757.92,1,junction,,潟町,False,
189,195.12,760.92,1,substation_or_sw,変電所,潟町,False,
190,202.56,768.84,1,substation_or_sw,変電所,潟町,False,
191,725.64,544.8,1,generator,発電所,(370102),False,
192,664.56,959.881,1,generator,発電所,(370303),False,
193,496.454,339.833,5,substation_or_sw,開閉所,紫竹,False,
194,517.9,301.82,6,substation_or_sw,開閉所,中新潟,False,
195,441.42,384.78,2,substation_or_sw,開閉所,女池,False,
196,461.64,385.92,1,substation_or_sw,変電所,女池,False,
197,461.16,278.58,2,substation_or_sw,開閉所,万代,False,
198,473.235,301.125,2,substation_or_sw,開閉所,沼垂,False,
199,400.44,358.8,1,junction,,西新潟,True,N
200,391.29,369.03,4,substation_or_sw,変電所,大野,False,
201,381.39,387.51,0,substation_or_sw,開閉所,大野,False,
202,520.38,416.34,2,substation_or_sw,開閉所,亀田,False,
203,518.19,273.24,4,substation_or_sw,開閉所,藤見,False,
204,528.84,249.48,1,generator,発電所,(370706),False,
205,415.08,345.0,7,substation_or_sw,開閉所,西新潟,False,
206,423.57,304.83,2,substation_or_sw,開閉所,白山,False,
207,440.52,316.8,1,substation_or_sw,開閉所,幸町,False,
208,428.52,270.36,1,substation_or_sw,変電所,本町,False,
209,438.32,259.6,3,substation_or_sw,開閉所,寄居浜,False,
210,373.32,351.96,1,substation_or_sw,開閉所,関屋,False,
211,449.7,290.46,4,substation_or_sw,開閉所,本町,False,
212,446.52,275.04,2,junction,,万代,False,
213,556.8,291.12,1,substation_or_sw,変電所,大形,False,
214,567.12,308.04,1,junction,,大形,False,
215,483.36,272.04,3,substation_or_sw,開閉所,山の下,False,
216,484.44,284.52,1,substation_or_sw,変電所,沼垂,False,
217,433.98,374.34,0,substation_or_sw,変電所,女池,False,
218,554.0,305.84,1,substation_or_sw,開閉所,大形,False,
219,611.52,305.64,1,junction,,新崎,False,
220,496.68,329.52,1,substation_or_sw,変電所,紫竹,False,
221,567.18,292.62,0,generator,発電所,(370401),False,
222,498.96,269.52,1,junction,,山の下,True,N
223,501.0,281.28,1,generator,発電所,(370705),False,
224,413.76,328.08,1,substation_or_sw,変電所,西新潟,False,
225,432.84,325.56,1,junction,,鳥屋野,False,
226,462.18,317.76,2,substation_or_sw,変電所,笹口,False,
227,462.12,335.04,1,substation_or_sw,変電所,笹口,False,
228,450.84,331.08,1,substation_or_sw,開閉所,鳥屋野,False,
229,453.6,349.92,1,junction,,鳥屋野,False,
230,374.4,405.0,1,substation_or_sw,変電所,大野,False,
231,362.52,375.6,1,substation_or_sw,開閉所,亀貝,False,
232,493.8,392.64,1,substation_or_sw,開閉所,川根,False,
233,507.96,381.84,3,generator,発電所,(370603),False,
234,504.84,393.6,1,substation_or_sw,変電所,川根,False,
235,494.28,372.12,1,substation_or_sw,変電所,川根,False,
236,525.72,428.28,1,junction,,亀田,False,
237,584.94,304.26,0,substation_or_sw,開閉所,新崎,False,
238,596.28,302.34,0,substation_or_sw,変電所,新崎,False,
239,490.92,304.8,0,generator,発電所,(370705),False,
240,101.04,1007.581,2,substation_or_sw,1次変電所,田海,False,
241,70.56,1022.521,1,substation_or_sw,開閉所,親不知,False,
242,164.88,1005.001,1,generator,発電所,(371716),False,
243,508.8,846.8,3,generator,発電所,(371509,False,
244,521.78,850.56,2,generator,発電所,(371509,False,
245,513.48,824.88,1,generator,発電所,(371507),False,
246,583.26,684.84,2,generator,発電所,(370605),False,
247,580.2,705.36,1,generator,発電所,(370604),False,
248,684.36,307.68,2,junction,,勝木,False,
249,678.9,279.6,2,substation_or_sw,開閉所,勝木,False,
250,678.36,367.2,2,junction,,村上,False,
251,696.12,224.64,1,junction,,,True,E/N
252,467.76,1030.081,1,generator,発電所,(371601),False,
253,484.64,1016.401,1,generator,発電所,(371504)(371506),False,
254,543.12,843.48,1,substation_or_sw,開閉所,(371507),False,
255,552.96,835.44,1,generator,発電所,(371512),False,
256,192.96,1096.441,1,generator,発電所,(371702),False,
257,434.82,1117.441,0,substation_or_sw,開閉所,浅貝,False,
258,90.54,1031.401,0,substation_or_sw,開閉所,(371706),False,
259,498.36,865.08,1,junction,,(371509,False,
260,510.24,868.56,1,generator,発電所,(371510),False,
261,551.64,854.04,1,generator,発電所,(371511),False,
262,79.44,550.16,3,substation_or_sw,開閉所,佐渡,False,
263,72.84,610.44,1,substation_or_sw,開閉所,羽茂,False,
264,111.44,494.84,3,generator,発電所,両津,False,
265,109.2,474.48,1,generator,発電所,高千,False,
266,94.02,539.52,2,substation_or_sw,開閉所,金沢,False,
267,58.6,528.6,3,substation_or_sw,開閉所,相川,False,
268,72.36,481.2,1,substation_or_sw,開閉所,高千,False,
269,107.52,505.44,1,substation_or_sw,開閉所,両津,False,
270,90.48,560.64,1,junction,,佐渡,False,
271,104.04,558.36,1,generator,発電所,佐渡,False,
272,55.8,550.32,1,junction,,相川,False,
273,494.03,520.38,0,substation_or_sw,開閉所,寄居浜,False,
274,232.37,887.1,0,substation_or_sw,開閉所,柿崎,False,
275,127.08,1011.121,3,substation_or_sw,変電所,糸魚川,False,
276,130.86,1020.781,1,substation_or_sw,変電所,糸魚川,False,
277,419.569,898.748,3,junction,,東小千谷,False,
278,407.46,904.98,1,substation_or_sw,変電所,魚沼,False,
279,399.35,640.74,0,substation_or_sw,開閉所,岩室,False,
280,249.3,1027.921,1,generator,発電所,,False,
281,224.1,1089.541,1,generator,発電所,,False,
282,487.44,1013.101,1,generator,発電所,,False,
283,261.3,1008.661,1,generator,発電所,,False,
284,554.94,524.58,1,generator,発電所,,False,
285,680.94,512.76,1,generator,発電所,,False,
286,588.6,505.62,1,generator,発電所,,False,
287,252.42,1057.321,1,generator,発電所,,False,
288,193.14,429.54,0,generator,発電所,,False,
289,740.16,380.52,1,generator,発電所,,False,
290,481.44,601.62,1,generator,発電所,,False,
291,608.34,603.48,1,generator,発電所,,False,
292,604.08,611.1,1,generator,発電所,,False,
293,622.08,476.1,1,generator,発電所,,False,
294,561.42,529.62,1,generator,発電所,,False,
