line_id,bus0_id,bus1_id,voltage_kv,length_pdf,in_csv,geometry,connection_type
L0083,61,252,33,44.679,False,"[[451.32, 997.801], [457.2, 995.881], [460.68, 996.241], [464.28, 1004.161], [467.76, 1020.121], [467.76, 1020.625], [467.76, 1021.129], [467.76, 1021.633], [467.76, 1022.136], [467.76, 1022.639], [467.76, 1023.142], [467.76, 1023.644], [467.76, 1024.145], [467.76, 1024.646], [467.76, 1025.146], [467.76, 1025.645], [467.76, 1026.143], [467.76, 1026.64], [467.76, 1027.136], [467.76, 1027.63], [467.76, 1028.123], [467.76, 1028.615], [467.76, 1029.105], [467.76, 1029.594], [467.76, 1030.081]]",actual
L0084,62,65,66,32.683,False,"[[277.08, 904.2], [279.48, 899.76], [285.84, 896.4], [290.88, 880.44], [289.08, 877.2]]",actual
L0085,63,275,66,18.471,False,"[[127.08, 1011.121], [127.08, 1011.121], [131.28, 1008.601], [130.68, 995.041]]",actual
L0086,64,98,66,28.446,False,"[[372.48, 823.68], [371.16, 815.76], [377.76, 796.44]]",actual
L0087,64,102,66,28.475,False,"[[337.68, 839.76], [351.84, 838.08], [357.72, 832.2], [357.702, 831.911], [357.684, 831.621], [357.666, 831.329], [357.647, 831.036], [357.628, 830.741], [357.609, 830.446], [357.589, 830.15], [357.568, 829.854], [357.547, 829.557], [357.525, 829.26], [357.502, 828.963], [357.478, 828.666], [357.453, 828.37], [357.427, 828.074], [357.399, 827.779], [357.371, 827.484], [357.34, 827.191], [357.309, 826.899], [357.275, 826.609], [357.24, 826.32]]",actual
L0088,65,66,66,28.215,False,"[[292.08, 875.04], [295.8, 874.08], [302.88, 872.4], [306.72, 866.04], [304.92, 862.92], [306.36, 860.64], [306.12, 857.28]]",actual
L0089,68,69,66,25.331,False,"[[486.12, 902.88], [489.12, 898.68], [485.52, 895.68], [490.56, 881.04]]",actual
L0090,69,89,66,34.41,False,"[[494.88, 914.88], [496.68, 894.96], [492.96, 881.04]]",actual
L0091,69,243,33,51.399,False,"[[493.2, 881.76], [499.68, 860.4], [499.717, 859.482], [499.755, 858.564], [499.795, 857.646], [499.836, 856.728], [499.879, 855.81], [499.922, 854.892], [499.966, 853.974], [500.01, 853.056], [500.055, 852.138], [500.1, 851.22], [500.145, 850.302], [500.19, 849.384], [500.234, 848.466], [500.278, 847.548], [500.321, 846.63], [500.364, 845.712], [500.405, 844.794], [500.445, 843.876], [500.483, 842.958], [500.52, 842.04], [505.32, 841.32], [507.24, 846.84]]",actual
L0092,70,71,66,17.908,False,"[[450.24, 808.32], [459.72, 799.92], [464.76, 798.48]]",actual
L0093,71,96,66,11.782,False,"[[441.12, 781.92], [452.88, 782.64]]",actual
L0094,72,73,66,56.413,False,"[[315.48, 938.4], [315.66, 938.239], [315.84, 938.079], [316.02, 937.921], [316.2, 937.764], [316.38, 937.609], [316.56, 937.454], [316.74, 937.3], [316.92, 937.146], [317.1, 936.993], [317.28, 936.84], [317.46, 936.687], [317.64, 936.534], [317.82, 936.38], [318.0, 936.226], [318.18, 936.071], [318.36, 935.916], [318.54, 935.759], [318.72, 935.601], [318.9, 935.441], [319.08, 935.28], [326.04, 935.28], [330.24, 940.44], [338.88, 941.76], [348.0, 946.08], [362.28, 958.921]]",actual
L0095,75,84,66,41.903,False,"[[460.08, 980.401], [473.88, 952.921], [473.88, 947.76], [477.12, 942.72]]",actual
L0096,75,87,66,14.818,False,"[[460.2, 979.681], [464.88, 983.281], [471.0, 989.761]]",actual
L0097,77,78,66,17.185,False,"[[260.64, 960.241], [251.64, 974.881]]",actual
L0098,82,83,66,10.763,False,"[[444.12, 1050.961], [449.64, 1060.201]]",actual
L0099,84,89,66,35.414,False,"[[477.12, 940.08], [478.32, 937.44], [482.64, 939.36], [485.04, 930.72], [488.04, 923.52], [494.88, 914.88]]",actual
L0100,85,86,66,10.68,False,"[[487.44, 992.521], [498.12, 992.521]]",actual
L0101,85,87,66,16.894,False,"[[471.0, 989.761], [479.16, 992.521], [487.44, 992.521]]",actual
L0102,85,253,33,34.625,False,"[[486.12, 998.041], [477.6, 1001.761], [477.6, 1002.192], [477.6, 1002.622], [477.6, 1003.05], [477.6, 1003.477], [477.6, 1003.902], [477.6, 1004.327], [477.6, 1004.751], [477.6, 1005.175], [477.6, 1005.598], [477.6, 1006.021], [477.6, 1006.444], [477.6, 1006.867], [477.6, 1007.291], [477.6, 1007.715], [477.6, 1008.14], [477.6, 1008.565], [477.6, 1008.992], [477.6, 1009.42], [477.6, 1009.85], [477.6, 1010.281], [481.44, 1021.081], [486.72, 1021.921]]",actual
L0103,86,88,66,11.119,False,"[[503.16, 992.521], [514.2, 993.841]]",actual
L0104,90,101,66,23.318,False,"[[416.04, 881.76], [427.08, 881.76], [431.64, 870.36]]",actual
L0105,95,96,66,20.696,False,"[[421.56, 786.6], [441.72, 781.92]]",actual
L0106,95,97,66,28.033,False,"[[422.88, 789.24], [425.28, 790.92], [422.16, 798.48], [422.28, 804.6], [432.84, 802.32]]",actual
L0107,95,98,66,39.427,False,"[[382.92, 790.44], [422.16, 786.6]]",actual
7109,113,114,66,14.64,False,"[[703.44, 478.56], [703.44, 463.92]]",actual
L0108,118,242,33,26.604,False,"[[145.8, 991.561], [148.56, 996.961], [151.44, 996.961], [152.76, 1001.041], [159.24, 1001.041], [164.88, 1005.001]]",actual
L0109,121,122,66,33.173,False,"[[728.4, 517.08], [735.12, 516.96], [738.36, 503.52], [740.28, 491.04]]",actual
712D,121,191,66,31.579,False,"[[725.64, 544.8], [726.12, 533.76], [733.08, 526.8], [735.36, 516.36]]",actual
L0110,124,125,66,103.372,False,"[[240.84, 506.88], [257.4, 512.28], [258.72, 531.36], [242.28, 542.28], [238.08, 566.76], [221.64, 581.76]]",actual
L0111,124,132,66,16.209,False,"[[244.08, 502.56], [259.32, 508.08]]",actual
L0112,124,147,66,11.899,False,"[[244.08, 522.96], [248.52, 511.92]]",actual
L0113,125,149,66,21.479,False,"[[205.8, 595.08], [215.04, 594.84], [220.56, 583.92]]",actual
L0114,126,127,66,11.283,False,"[[276.6, 564.48], [282.12, 554.64]]",actual
L0115,127,130,66,17.163,False,"[[289.92, 553.2], [292.8, 536.28]]",actual
L0116,127,131,66,15.12,False,"[[267.0, 553.32], [282.12, 553.32]]",actual
L0117,127,129,66,50.713,False,"[[284.52, 553.32], [318.84, 553.32], [319.521, 553.806], [320.195, 554.292], [320.863, 554.778], [321.526, 555.264], [322.185, 555.75], [322.84, 556.236], [323.493, 556.722], [324.143, 557.208], [324.792, 557.694], [325.44, 558.18], [326.088, 558.666], [326.737, 559.152], [327.387, 559.638], [328.04, 560.124], [328.695, 560.61], [329.354, 561.096], [330.017, 561.582], [330.685, 562.068], [331.359, 562.554], [332.04, 563.04]]",actual
L0118,127,146,66,12.075,False,"[[293.76, 553.2], [295.92, 565.08]]",actual
L0119,128,129,66,23.04,False,"[[360.72, 556.44], [337.68, 556.44]]",actual
L0120,129,135,66,14.856,False,"[[335.76, 565.56], [340.68, 569.16], [342.12, 577.8]]",actual
L0121,129,136,66,31.091,False,"[[309.12, 606.96], [313.08, 591.84], [325.2, 582.24]]",actual
762B,129,137,66,15.08,False,"[[341.4, 542.4], [354.84, 535.56]]",actual
L0122,129,138,66,25.761,False,"[[336.24, 543.36], [353.28, 524.04]]",actual
L0123,131,132,66,45.403,False,"[[259.32, 508.08], [263.16, 553.32]]",actual
L0124,131,136,66,84.845,False,"[[304.32, 609.6], [268.68, 592.92], [263.04, 591.6], [258.72, 581.88], [258.944, 580.673], [259.182, 579.399], [259.434, 578.063], [259.696, 576.675], [259.969, 575.241], [260.249, 573.768], [260.536, 572.265], [260.828, 570.738], [261.123, 569.196], [261.42, 567.645], [261.717, 566.093], [262.012, 564.548], [262.304, 563.017], [262.591, 561.507], [262.871, 560.027], [263.144, 558.583], [263.406, 557.182], [263.658, 555.834], [263.896, 554.544], [264.12, 553.32]]",actual
L0125,133,134,66,11.613,False,"[[237.24, 567.24], [248.52, 564.48]]",actual
L0126,135,136,66,48.454,False,"[[342.12, 577.8], [324.24, 600.84], [323.595, 601.201], [322.888, 601.598], [322.127, 602.026], [321.318, 602.483], [320.467, 602.963], [319.583, 603.462], [318.671, 603.978], [317.739, 604.505], [316.793, 605.041], [315.84, 605.58], [314.887, 606.119], [313.941, 606.655], [313.009, 607.182], [312.097, 607.698], [311.212, 608.198], [310.362, 608.677], [309.553, 609.134], [308.792, 609.562], [308.085, 609.959], [307.44, 610.32]]",actual
L0127,136,139,66,33.199,False,"[[302.88, 577.8], [311.4, 590.76], [311.224, 591.344], [311.022, 592.011], [310.797, 592.752], [310.552, 593.556], [310.29, 594.416], [310.013, 595.322], [309.725, 596.264], [309.428, 597.234], [309.126, 598.223], [308.82, 599.22], [308.514, 600.217], [308.212, 601.206], [307.915, 602.176], [307.627, 603.118], [307.35, 604.024], [307.088, 604.884], [306.843, 605.688], [306.618, 606.429], [306.416, 607.096], [306.24, 607.68]]",actual
L0128,136,150,66,44.472,False,"[[285.0, 647.16], [301.44, 626.64], [307.44, 609.48]]",actual
L0129,141,142,66,13.92,False,"[[265.8, 591.96], [265.8, 605.88]]",actual
L0130,143,144,66,11.642,False,"[[287.76, 602.4], [289.44, 590.88]]",actual
L0131,143,145,66,16.647,False,"[[282.12, 606.24], [290.64, 610.32], [290.64, 617.52]]",actual
L0132,147,148,66,15.048,False,"[[237.24, 534.36], [245.28, 521.64]]",actual
741B,152,153,66,12.65,False,"[[649.44, 975.841], [640.8, 966.601]]",actual
742A,152,155,66,23.207,False,"[[663.96, 984.721], [652.32, 978.241], [649.56, 975.841], [646.92, 981.481]]",actual
L0133,155,156,66,30.153,False,"[[663.96, 983.641], [670.44, 983.281], [675.6, 983.641], [684.0, 989.161], [688.2, 996.481]]",actual
732C,156,157,66,31.667,False,"[[697.32, 992.041], [700.68, 993.601], [709.08, 993.841], [713.4, 987.361], [718.8, 983.761], [716.88, 978.841]]",actual
L0134,156,158,66,21.277,False,"[[695.88, 995.401], [696.6, 991.921], [707.64, 986.521], [707.04, 981.121]]",actual
L0135,156,159,66,27.976,False,"[[690.36, 995.761], [694.92, 994.561], [698.28, 998.401], [698.88, 1002.361], [698.82, 1002.817], [698.747, 1003.285], [698.663, 1003.768], [698.567, 1004.268], [698.46, 1004.787], [698.342, 1005.327], [698.214, 1005.889], [698.076, 1006.476], [697.927, 1007.089], [697.77, 1007.731], [697.604, 1008.404], [697.428, 1009.109], [697.245, 1009.849], [697.054, 1010.625], [696.855, 1011.44], [696.649, 1012.295], [696.436, 1013.193], [696.217, 1014.135], [695.991, 1015.124], [695.76, 1016.161]]",actual
742B,156,161,66,34.623,False,"[[687.6, 997.201], [676.68, 1000.441], [657.48, 1013.521]]",actual
L0136,165,166,66,19.636,False,"[[716.52, 784.92], [732.84, 795.84]]",actual
L0137,166,167,66,14.231,False,"[[740.28, 783.36], [733.44, 795.84]]",actual
L0138,168,169,66,10.777,False,"[[176.16, 788.64], [168.48, 781.08]]",actual
L0139,168,169,66,14.522,False,"[[180.12, 785.4], [171.6, 773.64]]",actual
L0140,168,174,66,22.336,False,"[[170.04, 792.72], [154.92, 776.28]]",actual
L0141,169,188,66,46.423,False,"[[181.56, 771.72], [186.96, 770.76], [186.977, 770.903], [186.993, 771.045], [187.006, 771.185], [187.019, 771.324], [187.029, 771.461], [187.039, 771.598], [187.047, 771.734], [187.054, 771.87], [187.06, 772.005], [187.065, 772.14], [187.069, 772.275], [187.072, 772.41], [187.075, 772.546], [187.077, 772.682], [187.078, 772.819], [187.079, 772.956], [187.08, 773.095], [187.08, 773.235], [187.08, 773.377], [187.08, 773.52], [190.2, 773.16], [196.8, 770.28], [214.44, 766.44], [219.24, 757.92]]",actual
742C,176,177,66,20.46,False,"[[579.12, 579.36], [581.76, 579.48], [582.071, 579.545], [582.423, 579.632], [582.814, 579.738], [583.237, 579.86], [583.689, 579.998], [584.165, 580.147], [584.66, 580.308], [585.17, 580.477], [585.69, 580.651], [586.215, 580.83], [586.741, 581.011], [587.264, 581.191], [587.778, 581.368], [588.279, 581.541], [588.763, 581.708], [589.225, 581.865], [589.66, 582.011], [590.064, 582.143], [590.432, 582.26], [590.76, 582.36], [593.88, 583.08], [599.04, 582.96]]",actual
L0142,176,178,66,30.148,False,"[[577.68, 581.64], [580.56, 581.64], [580.907, 581.743], [581.299, 581.871], [581.729, 582.02], [582.193, 582.189], [582.686, 582.375], [583.204, 582.575], [583.741, 582.787], [584.292, 583.009], [584.854, 583.237], [585.42, 583.47], [585.986, 583.704], [586.548, 583.938], [587.099, 584.169], [587.636, 584.394], [588.154, 584.61], [588.647, 584.816], [589.111, 585.008], [589.541, 585.185], [589.932, 585.343], [590.28, 585.48], [593.88, 590.4], [595.8, 594.84], [601.68, 594.84]]",actual
L0143,183,184,66,34.967,False,"[[69.12, 826.92], [67.08, 832.32], [70.08, 861.36]]",actual
L0144,186,187,66,40.314,False,"[[172.56, 844.92], [172.56, 851.64], [160.2, 851.76], [160.182, 851.616], [160.164, 851.472], [160.146, 851.328], [160.128, 851.184], [160.11, 851.04], [160.092, 850.896], [160.074, 850.752], [160.056, 850.608], [160.038, 850.464], [160.02, 850.32], [160.002, 850.176], [159.984, 850.032], [159.966, 849.888], [159.948, 849.744], [159.93, 849.6], [159.912, 849.456], [159.894, 849.312], [159.876, 849.168], [159.858, 849.024], [159.84, 848.88], [154.32, 848.88], [152.76, 845.28], [145.44, 840.24]]",actual
L0145,189,190,66,16.834,False,"[[195.12, 760.92], [199.68, 758.16], [202.32, 762.0], [202.56, 768.84]]",actual
774D,193,194,66,119.77,False,"[[489.36, 342.72], [500.16, 351.36], [520.2, 343.8], [551.16, 320.88], [552.36, 312.96], [537.96, 303.12], [517.44, 302.04]]",actual
L0146,193,194,66,52.667,False,"[[515.52, 304.08], [489.96, 320.88], [489.96, 342.96]]",actual
L0147,193,202,66,81.807,False,"[[490.32, 342.72], [490.337, 343.243], [490.353, 343.767], [490.366, 344.293], [490.379, 344.821], [490.389, 345.349], [490.399, 345.878], [490.407, 346.408], [490.414, 346.938], [490.42, 347.469], [490.425, 348.0], [490.429, 348.531], [490.432, 349.062], [490.435, 349.592], [490.437, 350.122], [490.438, 350.651], [490.439, 351.18], [490.44, 351.707], [490.44, 352.233], [490.44, 352.757], [490.44, 353.28], [501.84, 362.88], [514.92, 395.76], [520.2, 416.04]]",actual
L0148,193,205,66,77.926,False,"[[413.88, 344.88], [433.56, 350.88], [450.36, 350.76], [490.2, 343.2]]",actual
L0149,193,220,66,10.905,False,"[[496.68, 329.52], [501.12, 339.48]]",actual
L0150,194,198,66,51.746,False,"[[475.08, 300.96], [478.68, 310.8], [479.938, 310.596], [481.361, 310.347], [482.936, 310.057], [484.647, 309.728], [486.482, 309.364], [488.425, 308.968], [490.462, 308.545], [492.579, 308.097], [494.761, 307.627], [496.995, 307.14], [499.266, 306.638], [501.559, 306.126], [503.86, 305.606], [506.156, 305.081], [508.431, 304.556], [510.671, 304.034], [512.862, 303.518], [514.991, 303.011], [517.041, 302.517], [519.0, 302.04]]",actual
L0151,194,203,66,27.542,False,"[[525.0, 275.16], [519.0, 302.04]]",actual
L0152,194,203,66,21.23,False,"[[516.48, 276.84], [518.64, 297.96]]",actual
L0153,194,215,66,49.403,False,"[[484.2, 273.24], [490.32, 277.68], [493.68, 289.2], [505.68, 289.68], [517.8, 302.76]]",actual
791C,195,196,66,20.024,False,"[[441.72, 383.88], [461.64, 385.92]]",actual
794B,195,205,66,47.946,False,"[[415.56, 346.44], [434.16, 365.64], [441.12, 385.68]]",actual
L0154,197,198,66,61.845,False,"[[462.72, 279.0], [453.6, 290.52], [455.64, 306.24], [461.64, 307.2], [462.72, 311.4], [473.52, 311.04], [473.52, 310.536], [473.52, 310.032], [473.52, 309.528], [473.521, 309.024], [473.522, 308.52], [473.523, 308.016], [473.525, 307.512], [473.528, 307.008], [473.531, 306.504], [473.535, 306.0], [473.54, 305.496], [473.546, 304.992], [473.553, 304.488], [473.561, 303.984], [473.571, 303.48], [473.581, 302.976], [473.594, 302.472], [473.607, 301.968], [473.623, 301.464], [473.64, 300.96]]",actual
L0155,197,211,66,11.832,False,"[[452.52, 287.64], [459.6, 278.16]]",actual
L0156,199,200,66,15.878,False,"[[400.44, 358.8], [403.44, 362.64], [398.76, 372.6]]",actual
L0157,200,205,66,33.912,False,"[[390.12, 368.76], [415.44, 346.2]]",actual
794A,200,230,66,39.977,False,"[[374.4, 405.0], [390.48, 368.4]]",actual
796A,200,231,66,25.864,False,"[[362.52, 375.6], [373.92, 374.52], [385.8, 366.36]]",actual
764D,202,236,66,12.732,False,"[[525.72, 428.28], [520.56, 416.64]]",actual
775A,203,204,66,40.407,False,"[[522.84, 273.24], [510.72, 264.84], [522.12, 249.72], [528.84, 249.48]]",actual
L0158,203,215,66,27.214,False,"[[483.12, 271.56], [500.4, 269.52], [510.0, 271.56]]",actual
L0159,205,206,66,40.048,False,"[[416.4, 343.8], [426.0, 304.92]]",actual
L0160,205,207,66,36.354,False,"[[417.0, 344.52], [440.52, 316.8]]",actual
L0161,205,210,66,53.49,False,"[[413.52, 345.36], [385.92, 366.12], [373.32, 351.96]]",actual
L0162,205,224,66,15.72,False,"[[413.76, 328.08], [413.76, 343.8]]",actual
L0163,206,211,66,22.981,False,"[[426.6, 302.88], [447.48, 293.28]]",actual
L0164,208,209,66,13.587,False,"[[428.52, 270.36], [436.44, 259.32]]",actual
L0165,209,211,66,34.955,False,"[[438.0, 259.32], [446.28, 293.28]]",actual
L0166,209,212,66,16.044,False,"[[440.52, 260.16], [446.52, 275.04]]",actual
L0167,211,212,66,13.956,False,"[[446.52, 275.04], [452.52, 287.64]]",actual
742K,213,214,66,22.29,False,"[[556.8, 291.12], [560.16, 295.08], [565.92, 297.12], [567.12, 308.04]]",actual
L0168,215,216,66,13.306,False,"[[482.76, 271.32], [484.44, 284.52]]",actual
742J,218,219,66,59.127,False,"[[556.08, 304.08], [560.76, 310.56], [566.76, 308.76], [568.146, 308.645], [569.802, 308.517], [571.696, 308.378], [573.8, 308.228], [576.082, 308.07], [578.515, 307.905], [581.066, 307.734], [583.708, 307.558], [586.409, 307.38], [589.14, 307.2], [591.871, 307.02], [594.572, 306.842], [597.214, 306.667], [599.765, 306.495], [602.197, 306.33], [604.48, 306.172], [606.584, 306.022], [608.478, 305.883], [610.134, 305.755], [611.52, 305.64]]",actual
L0169,222,223,66,11.936,False,"[[498.96, 269.52], [501.0, 281.28]]",actual
L0170,225,226,66,39.017,False,"[[432.84, 325.56], [435.36, 327.24], [437.044, 326.724], [438.745, 326.22], [440.462, 325.725], [442.192, 325.239], [443.934, 324.761], [445.686, 324.289], [447.445, 323.823], [449.209, 323.36], [450.976, 322.899], [452.745, 322.44], [454.513, 321.981], [456.277, 321.52], [458.037, 321.057], [459.79, 320.591], [461.533, 320.119], [463.265, 319.641], [464.984, 319.155], [466.688, 318.66], [468.374, 318.156], [470.04, 317.64]]",actual
L0171,226,227,66,14.556,False,"[[458.28, 321.0], [462.12, 335.04]]",actual
L0172,228,229,66,19.041,False,"[[450.84, 331.08], [453.6, 349.92]]",actual
L0173,232,233,66,20.794,False,"[[493.8, 392.64], [496.44, 386.4], [503.04, 381.24], [508.2, 378.96]]",actual
778A,233,234,66,10.874,False,"[[500.76, 383.52], [504.84, 393.6]]",actual
L0174,233,235,66,13.132,False,"[[502.68, 381.6], [499.68, 375.6], [494.28, 372.12]]",actual
L0175,240,241,33,47.926,False,"[[100.56, 1007.161], [94.92, 1026.601], [87.96, 1026.601], [79.56, 1029.961], [70.56, 1022.521]]",actual
L0176,240,275,66,30.837,False,"[[101.52, 1008.001], [108.24, 1016.881], [127.08, 1011.121]]",actual
L0177,243,244,33,12.072,False,"[[510.0, 845.88], [522.0, 847.2]]",actual
L0178,243,245,33,23.799,False,"[[509.16, 847.68], [510.0, 837.24], [513.6, 831.0], [513.599, 830.694], [513.597, 830.388], [513.593, 830.082], [513.587, 829.776], [513.581, 829.47], [513.574, 829.164], [513.566, 828.858], [513.558, 828.552], [513.549, 828.246], [513.54, 827.94], [513.531, 827.634], [513.522, 827.328], [513.514, 827.022], [513.506, 826.716], [513.499, 826.41], [513.492, 826.104], [513.487, 825.798], [513.483, 825.492], [513.481, 825.186], [513.48, 824.88]]",actual
L0179,244,261,33,46.227,False,"[[521.04, 856.08], [521.111, 855.576], [521.181, 855.072], [521.249, 854.568], [521.315, 854.065], [521.381, 853.562], [521.446, 853.059], [521.51, 852.557], [521.574, 852.056], [521.637, 851.555], [521.7, 851.055], [521.763, 850.556], [521.826, 850.058], [521.89, 849.561], [521.954, 849.065], [522.019, 848.571], [522.084, 848.077], [522.151, 847.586], [522.219, 847.095], [522.289, 846.607], [522.36, 846.12], [531.84, 843.84], [543.0, 843.36], [551.52, 849.0], [551.64, 854.04]]",actual
7606,246,247,33,20.11,False,"[[582.96, 685.44], [580.2, 705.36]]",actual
711J,248,249,33,28.714,False,"[[684.36, 307.68], [678.36, 279.6]]",actual
L0180,248,250,33,59.822,False,"[[678.36, 367.2], [684.36, 307.68]]",actual
L0181,249,251,33,57.435,False,"[[679.44, 279.6], [696.12, 224.64]]",actual
L0182,254,255,33,14.699,False,"[[543.12, 843.48], [546.96, 835.68], [552.96, 835.44]]",actual
L0183,259,260,33,12.38,False,"[[498.36, 865.08], [499.016, 865.259], [499.652, 865.437], [500.271, 865.613], [500.874, 865.788], [501.465, 865.961], [502.045, 866.134], [502.616, 866.306], [503.181, 866.478], [503.742, 866.649], [504.3, 866.82], [504.858, 866.991], [505.419, 867.162], [505.984, 867.334], [506.555, 867.506], [507.135, 867.679], [507.726, 867.852], [508.329, 868.027], [508.948, 868.203], [509.584, 868.381], [510.24, 868.56]]",actual
L0184,262,263,33,73.987,False,"[[79.68, 550.32], [82.92, 556.32], [89.76, 557.64], [91.08, 563.52], [87.96, 568.8], [74.04, 580.8], [72.84, 610.44]]",actual
L0185,262,267,33,35.693,False,"[[56.64, 526.44], [61.2, 533.76], [74.04, 539.88], [80.4, 551.04]]",actual
L0186,262,266,33,18.193,False,"[[78.24, 549.12], [93.84, 539.76]]",actual
L0187,264,265,33,20.77,False,"[[110.76, 493.56], [109.68, 488.28], [112.56, 478.8], [109.2, 474.48]]",actual
L0188,264,266,33,51.349,False,"[[94.2, 539.28], [95.64, 518.04], [104.04, 496.8], [111.0, 494.88]]",actual
L0189,264,269,33,11.116,False,"[[112.56, 496.08], [107.76, 501.84], [107.757, 502.112], [107.75, 502.352], [107.739, 502.566], [107.724, 502.756], [107.706, 502.926], [107.685, 503.079], [107.664, 503.219], [107.641, 503.349], [107.618, 503.473], [107.595, 503.595], [107.573, 503.718], [107.553, 503.844], [107.534, 503.979], [107.519, 504.126], [107.507, 504.287], [107.499, 504.467], [107.496, 504.668], [107.498, 504.895], [107.505, 505.151], [107.52, 505.44]]",actual
L0190,267,268,33,48.441,False,"[[58.44, 526.08], [57.0, 513.36], [72.36, 481.2]]",actual
L0191,267,272,33,18.373,False,"[[55.8, 550.32], [55.2, 544.32], [60.72, 533.28]]",actual
L0192,270,271,33,13.75,False,"[[90.48, 560.64], [104.04, 558.36]]",actual
L0193,275,276,66,10.373,False,"[[127.08, 1011.121], [130.86, 1020.781]]",actual
L0194,277,278,66,13.619,False,"[[419.569, 898.748], [407.46, 904.98]]",actual
G0195,280,46,66,17.89,False,,provisional
G0196,281,79,66,12.42,False,,provisional
G0197,282,253,66,4.33,False,,provisional
G0198,283,46,66,21.38,False,,provisional
G0199,284,0,66,31.92,False,,provisional
G0200,285,30,66,9.14,False,,provisional
G0201,286,25,66,31.97,False,,provisional
G0202,287,81,66,3.64,False,,provisional
G0203,289,53,66,3.2,False,,provisional
G0204,290,7,66,9.16,False,,provisional
G0205,291,178,66,7.38,False,,provisional
G0206,292,178,66,10.15,False,,provisional
G0207,293,25,66,12.69,False,,provisional
G0208,294,106,66,27.12,False,,provisional
B0209,55,119,66,33.259,False,,provisional
B0210,28,291,66,59.731,False,,provisional
B0211,294,286,66,36.26,False,,provisional
B0212,120,191,66,34.006,False,,provisional
B0213,247,39,66,24.771,False,,provisional
B0214,93,57,66,40.566,False,,provisional
B0215,122,113,66,38.896,False,,provisional
B0216,276,118,66,36.352,False,,provisional
B0217,261,254,66,13.568,False,,bridge
B0218,245,259,66,42.949,False,,provisional
B0219,293,31,66,54.705,False,,provisional
B0220,99,58,66,12.527,False,,bridge
B0221,177,104,66,28.398,False,,provisional
B0222,104,105,66,32.6,False,,provisional
B0223,290,107,66,28.736,False,,provisional
B0224,282,109,66,48.055,False,,provisional
B0225,109,110,66,13.8,False,,bridge
B0226,27,115,66,17.082,False,,bridge
B0227,115,116,66,16.426,False,,bridge
B0228,284,123,66,28.987,False,,provisional
B0229,58,179,66,17.171,False,,bridge
B0230,18,257,66,31.222,False,,provisional
B0231,241,258,66,21.864,False,,bridge
B0232,76,274,66,53.124,False,,provisional
B0233,274,21,66,34.179,False,,provisional
B0234,173,174,66,17.793,False,,bridge
B0235,175,187,66,31.174,False,,provisional
B0236,188,190,66,19.937,False,,bridge
B0237,171,170,66,37.022,False,,provisional
B0238,182,172,66,36.946,False,,provisional
B0239,56,279,66,36.499,False,,provisional
I0240,123,236,66,98.274,False,,inset_provisional
I0241,279,128,66,92.73,False,,inset_provisional
I0242,148,269,66,132.905,False,,inset_provisional
I0243,116,165,66,139.241,False,,inset_provisional
I0244,88,153,66,129.497,False,,inset_provisional
I0245,157,151,66,32.462,False,,inset_provisional
I0246,196,232,66,32.855,False,,inset_provisional
I0247,139,144,66,18.754,False,,inset_provisional
I0248,207,225,66,11.65,False,,inset_provisional
I0249,126,134,66,28.08,False,,inset_provisional
I0250,145,142,66,27.432,False,,inset_provisional
I0251,204,213,66,50.156,False,,inset_provisional
I0252,214,218,66,13.303,False,,inset_provisional
I0253,216,223,66,16.874,False,,inset_provisional
I0254,227,228,66,11.955,False,,inset_provisional
I0255,272,270,66,36.183,False,,inset_provisional
I0256,150,140,66,24.114,False,,inset_provisional
I0257,154,160,66,19.259,False,,inset_provisional
I0258,230,201,66,18.835,False,,inset_provisional
I0259,229,217,66,31.325,False,,inset_provisional
I0260,219,221,66,46.212,False,,inset_provisional
I0261,221,237,66,21.235,False,,inset_provisional
I0262,237,238,66,11.501,False,,inset_provisional
I0263,220,239,66,25.382,False,,inset_provisional
I0264,92,273,66,90.695,False,,inset_provisional
I0265,265,288,66,95.213,False,,inset_provisional
