line_id,bus0_id,bus1_id,voltage_kv,length_pdf,in_csv,geometry,connection_type,length_km,r_pu,x_pu,b_pu,rating_mva,is_transformer
L0060,35,208,66,33.16,False,"[[423.48, 658.08], [430.44, 673.32], [446.76, 675.0]]",actual,3.316,0.002284,0.029156,0.00039578,50.0,
L0061,37,38,66,76.42,False,"[[202.2, 828.6], [217.32, 830.16], [233.28, 821.16], [259.92, 812.88], [259.92, 797.88]]",actual,7.642,0.005263,0.067192,0.00091211,50.0,
454F,38,310,33,72.436,False,"[[219.12, 788.16], [224.88, 788.28], [239.16, 809.52], [267.12, 809.76], [265.08, 796.8]]",actual,7.2436,0.037715,0.259413,0.00023665,20.0,
4507,38,330,66,43.121,False,"[[262.68, 798.84], [262.712, 799.541], [262.735, 800.241], [262.751, 800.939], [262.761, 801.636], [262.764, 802.331], [262.763, 803.026], [262.758, 803.72], [262.749, 804.414], [262.738, 805.107], [262.725, 805.8], [262.711, 806.493], [262.697, 807.186], [262.684, 807.88], [262.672, 808.574], [262.663, 809.269], [262.657, 809.964], [262.655, 810.661], [262.657, 811.359], [262.665, 812.059], [262.68, 812.76], [291.732, 815.678]]",actual,4.3121,0.00297,0.037914,0.00051467,50.0,
L0062,39,40,66,59.976,False,"[[384.72, 455.88], [436.44, 459.84], [440.16, 452.64]]",actual,5.9976,0.004131,0.052734,0.00071584,50.0,
L0063,39,94,66,30.761,False,"[[374.76, 437.52], [369.12, 443.52], [371.76, 454.68], [372.209, 454.684], [372.691, 454.697], [373.202, 454.716], [373.738, 454.742], [374.295, 454.774], [374.87, 454.81], [375.46, 454.849], [376.061, 454.891], [376.669, 454.935], [377.28, 454.98], [377.891, 455.025], [378.499, 455.069], [379.1, 455.111], [379.69, 455.15], [380.265, 455.186], [380.822, 455.218], [381.358, 455.244], [381.869, 455.263], [382.351, 455.276], [382.8, 455.28]]",actual,3.0761,0.002119,0.027047,0.00036715,50.0,
L0064,40,80,66,43.807,False,"[[441.0, 452.52], [444.84, 461.28], [455.52, 461.52], [463.44, 472.08], [473.28, 468.84]]",actual,4.3807,0.003017,0.038517,0.00052286,50.0,
L0065,40,142,66,42.531,False,"[[451.68, 426.24], [451.68, 442.44], [441.6, 442.44], [441.6, 446.04], [437.52, 447.0], [441.6, 449.64], [441.6, 453.24]]",actual,4.2531,0.002929,0.037395,0.00050763,50.0,
L0066,41,143,66,43.863,False,"[[393.48, 424.44], [393.682, 424.511], [394.059, 424.646], [394.591, 424.84], [395.26, 425.083], [396.045, 425.37], [396.927, 425.693], [397.887, 426.044], [398.906, 426.418], [399.963, 426.805], [401.04, 427.2], [402.117, 427.595], [403.174, 427.982], [404.193, 428.356], [405.153, 428.707], [406.035, 429.03], [406.82, 429.317], [407.489, 429.56], [408.021, 429.754], [408.398, 429.889], [408.6, 429.96], [408.276, 431.295], [407.952, 432.634], [407.628, 433.978], [407.304, 435.325], [406.98, 436.676], [406.656, 438.03], [406.332, 439.385], [406.008, 440.743], [405.684, 442.101], [405.36, 443.46], [405.036, 444.819], [404.712, 446.177], [404.388, 447.535], [404.064, 448.89], [403.74, 450.244], [403.416, 451.595], [403.092, 452.942], [402.768, 454.286], [402.444, 455.625], [402.12, 456.96]]",actual,4.3863,0.003021,0.038566,0.00052352,50.0,
482D,42,139,66,124.421,False,"[[297.48, 630.6], [312.24, 632.64], [328.8, 635.16], [340.32, 639.12], [367.8, 658.68], [386.4, 676.8], [393.0, 678.12], [401.4, 689.52]]",actual,12.4421,0.008569,0.109397,0.00148502,50.0,
L0067,42,206,66,51.688,False,"[[294.6, 630.72], [277.68, 679.56]]",actual,5.1688,0.00356,0.045447,0.00061692,50.0,
L0068,42,212,66,25.393,False,"[[295.68, 631.92], [293.76, 657.24]]",actual,2.5393,0.001749,0.022327,0.00030308,50.0,
L0069,42,225,66,28.25,False,"[[295.32, 631.2], [312.0, 654.0]]",actual,2.825,0.001946,0.024839,0.00033718,50.0,
L0070,43,44,66,122.02,False,"[[703.2, 199.44], [708.96, 206.88], [686.52, 221.76], [656.04, 234.12], [650.28, 244.8], [631.44, 247.32], [631.243, 247.986], [631.047, 248.652], [630.854, 249.318], [630.661, 249.984], [630.471, 250.65], [630.281, 251.316], [630.093, 251.982], [629.906, 252.648], [629.72, 253.314], [629.535, 253.98], [629.351, 254.646], [629.168, 255.312], [628.985, 255.978], [628.803, 256.644], [628.622, 257.31], [628.441, 257.976], [628.26, 258.642], [628.08, 259.308], [627.9, 259.974], [627.72, 260.64], [622.56, 266.52]]",actual,12.202,0.008404,0.107286,0.00145636,50.0,
L0071,43,65,66,56.743,False,"[[729.72, 173.64], [735.84, 181.68], [721.56, 189.72], [715.68, 202.08], [711.12, 205.44], [710.75, 204.899], [710.394, 204.391], [710.052, 203.912], [709.72, 203.458], [709.399, 203.025], [709.085, 202.61], [708.778, 202.21], [708.476, 201.821], [708.177, 201.439], [707.88, 201.06], [707.583, 200.681], [707.284, 200.299], [706.982, 199.91], [706.675, 199.51], [706.361, 199.095], [706.04, 198.662], [705.708, 198.208], [705.366, 197.729], [705.01, 197.221], [704.64, 196.68]]",actual,5.6743,0.003908,0.049891,0.00067725,50.0,
L0072,44,45,66,38.485,False,"[[622.56, 266.52], [633.12, 267.84], [637.44, 265.8], [660.0, 270.6]]",actual,3.8485,0.00265,0.033838,0.00045934,50.0,
L0073,45,46,66,58.338,False,"[[660.0, 270.6], [667.08, 282.12], [670.68, 297.0], [680.64, 308.64], [682.68, 322.68]]",actual,5.8338,0.004018,0.051294,0.00069629,50.0,
L0074,48,49,66,46.83,False,"[[280.56, 364.8], [289.8, 364.8], [304.8, 369.48], [309.84, 357.24], [301.2, 357.24]]",actual,4.683,0.003225,0.041175,0.00055894,50.0,
L0075,50,51,66,13.576,False,"[[478.56, 285.72], [476.64, 299.16]]",actual,1.3576,0.000935,0.011937,0.00016204,50.0,
L0076,53,54,66,35.283,False,"[[537.96, 367.92], [573.24, 368.4]]",actual,3.5283,0.00243,0.031022,0.00042112,50.0,
L0077,55,56,66,21.36,False,"[[723.84, 139.56], [724.182, 139.56], [724.525, 139.56], [724.87, 139.56], [725.217, 139.56], [725.567, 139.56], [725.921, 139.56], [726.28, 139.56], [726.645, 139.56], [727.016, 139.56], [727.395, 139.56], [727.782, 139.56], [728.177, 139.56], [728.583, 139.56], [728.998, 139.56], [729.426, 139.56], [729.865, 139.56], [730.317, 139.56], [730.783, 139.56], [731.264, 139.56], [731.76, 139.56], [732.296, 139.56], [732.891, 139.56], [733.538, 139.56], [734.229, 139.56], [734.957, 139.56], [735.714, 139.56], [736.493, 139.56], [737.286, 139.56], [738.086, 139.56], [738.885, 139.56], [739.676, 139.56], [740.452, 139.56], [741.204, 139.56], [741.927, 139.56], [742.611, 139.56], [743.249, 139.56], [743.835, 139.56], [744.36, 139.56], [744.818, 139.56], [745.2, 139.56]]",actual,2.136,0.001471,0.018781,0.00025494,50.0,
L0078,55,65,66,55.826,False,"[[722.28, 142.32], [736.8, 142.32], [739.56, 159.24], [734.16, 173.28], [725.04, 173.28]]",actual,5.5826,0.003845,0.049085,0.00066631,50.0,
L0079,55,247,66,10.452,False,"[[724.92, 152.76], [727.2, 142.56]]",actual,1.0452,0.00072,0.00919,0.00012475,50.0,
L0080,56,64,66,48.474,False,"[[747.12, 98.04], [751.56, 94.92], [751.92, 119.04], [747.84, 137.52]]",actual,4.8474,0.003338,0.042621,0.00057856,50.0,
433B,57,110,66,25.769,False,"[[305.64, 1067.281], [309.96, 1076.401], [324.96, 1071.841]]",actual,2.5769,0.001775,0.022657,0.00030756,50.0,
424L,57,110,66,11.625,False,"[[309.0, 1065.841], [320.52, 1064.281]]",actual,1.1625,0.000801,0.010221,0.00013875,50.0,
456C,58,149,66,39.419,False,"[[376.8, 826.08], [386.76, 849.0], [391.2, 852.0], [393.96, 860.64]]",actual,3.9419,0.002715,0.034659,0.00047048,50.0,
431B,59,60,66,87.503,False,"[[313.8, 905.76], [322.68, 927.6], [321.96, 933.72], [312.84, 938.88], [310.56, 945.0], [307.92, 958.921], [307.92, 980.161], [313.2, 981.001]]",actual,8.7503,0.006026,0.076937,0.00104439,50.0,
L0081,59,74,66,145.149,False,"[[316.2, 905.76], [327.96, 931.2], [339.84, 932.04], [348.12, 956.161], [360.0, 956.521], [360.039, 957.356], [360.085, 958.238], [360.137, 959.162], [360.194, 960.123], [360.255, 961.115], [360.32, 962.133], [360.387, 963.171], [360.457, 964.226], [360.528, 965.291], [360.6, 966.361], [360.672, 967.431], [360.743, 968.496], [360.813, 969.55], [360.88, 970.589], [360.945, 971.607], [361.006, 972.599], [361.063, 973.56], [361.115, 974.484], [361.161, 975.366], [361.2, 976.201], [367.8, 1000.321], [380.28, 1019.761]]",actual,14.5149,0.009996,0.127622,0.00173242,50.0,
L0082,59,122,66,15.706,False,"[[308.64, 902.16], [312.12, 897.48], [321.6, 894.72]]",actual,1.5706,0.001082,0.013809,0.00018746,50.0,
L0083,61,62,66,11.542,False,"[[147.36, 991.441], [146.64, 1002.961]]",actual,1.1542,0.000795,0.010148,0.00013776,50.0,
L0084,63,64,66,59.269,False,"[[747.12, 37.8], [751.2, 91.32], [746.64, 94.56]]",actual,5.9269,0.004082,0.052112,0.0007074,50.0,
L0085,66,89,66,110.342,False,"[[557.4, 425.88], [549.36, 426.0], [548.76, 439.92], [543.24, 477.12], [545.64, 481.68], [545.587, 483.965], [545.535, 486.249], [545.486, 488.531], [545.437, 490.812], [545.391, 493.091], [545.345, 495.37], [545.301, 497.648], [545.258, 499.926], [545.216, 502.203], [545.175, 504.48], [545.135, 506.757], [545.096, 509.034], [545.057, 511.312], [545.019, 513.59], [544.982, 515.869], [544.945, 518.149], [544.908, 520.429], [544.872, 522.711], [544.836, 524.995], [544.8, 527.28]]",actual,11.0342,0.007599,0.097018,0.00131698,50.0,
L0086,67,68,66,89.928,False,"[[280.56, 311.76], [279.48, 323.04], [281.16, 335.88], [279.48, 343.92], [281.16, 349.56], [279.84, 380.04], [272.4, 399.72]]",actual,8.9928,0.006193,0.079069,0.00107333,50.0,
L0087,67,101,66,67.851,False,"[[223.08, 296.16], [254.76, 294.84], [268.56, 299.64], [278.28, 299.4], [278.334, 299.994], [278.388, 300.588], [278.442, 301.182], [278.496, 301.775], [278.55, 302.368], [278.604, 302.961], [278.658, 303.553], [278.712, 304.144], [278.766, 304.735], [278.82, 305.325], [278.874, 305.914], [278.928, 306.502], [278.982, 307.089], [279.036, 307.675], [279.09, 308.259], [279.144, 308.843], [279.198, 309.424], [279.252, 310.005], [279.306, 310.583], [279.36, 311.16]]",actual,6.7851,0.004673,0.059658,0.00080983,50.0,
L0088,68,94,66,118.697,False,"[[273.24, 399.72], [306.12, 436.2], [317.64, 430.56], [336.6, 437.4], [373.08, 434.4]]",actual,11.8697,0.008175,0.104364,0.0014167,50.0,
L0089,68,95,66,174.517,False,"[[272.4, 400.2], [309.0, 410.04], [345.72, 395.04], [374.52, 386.88], [379.08, 378.72], [397.8, 370.92], [414.96, 359.16], [425.76, 357.6], [424.44, 352.08]]",actual,17.4517,0.012019,0.153444,0.00208294,50.0,
L0090,68,96,66,69.205,False,"[[273.24, 405.36], [303.36, 438.12], [282.48, 451.32]]",actual,6.9205,0.004766,0.060848,0.00082599,50.0,
L0091,68,123,66,65.013,False,"[[274.44, 398.52], [252.48, 433.08], [237.84, 433.08], [229.8, 438.0]]",actual,6.5013,0.004477,0.057162,0.00077596,50.0,
4707,69,151,66,53.602,False,"[[176.76, 680.16], [179.28, 685.2], [195.84, 693.12], [210.84, 694.68], [217.44, 695.04], [217.44, 702.96]]",actual,5.3602,0.003692,0.047129,0.00063976,50.0,
L0092,69,316,33,26.88,False,"[[215.16, 724.2], [219.24, 724.2], [219.24, 701.4]]",actual,2.688,0.013995,0.096264,8.782e-05,20.0,
L0093,70,71,66,59.609,False,"[[352.08, 857.64], [360.24, 861.48], [377.28, 878.88], [381.36, 874.08], [384.84, 879.84], [397.44, 875.88]]",actual,5.9609,0.004105,0.052411,0.00071146,50.0,
L0094,70,72,66,33.421,False,"[[345.84, 865.2], [348.48, 874.68], [361.8, 883.32], [369.12, 880.92]]",actual,3.3421,0.002302,0.029385,0.00039889,50.0,
421F,71,160,66,13.745,False,"[[385.44, 879.48], [389.28, 884.76], [396.48, 885.24]]",actual,1.3745,0.000947,0.012085,0.00016405,50.0,
424F,74,97,66,83.562,False,"[[360.36, 949.92], [367.2, 950.16], [368.76, 955.921], [364.32, 956.161], [365.88, 975.841], [372.0, 999.241], [383.88, 1018.201]]",actual,8.3562,0.005755,0.073472,0.00099735,50.0,
L0095,75,76,66,144.956,False,"[[174.12, 986.281], [174.12, 1000.561], [164.52, 1006.561], [164.52, 1041.001], [170.88, 1051.441], [138.12, 1068.001], [130.68, 1085.161], [130.68, 1102.441]]",actual,14.4956,0.009983,0.127452,0.00173011,50.0,
432G,75,77,66,74.173,False,"[[102.6, 985.561], [126.6, 994.921], [149.88, 991.801], [164.64, 986.161], [173.76, 985.921]]",actual,7.4173,0.005108,0.065216,0.00088529,50.0,
4303,75,84,66,45.51,False,"[[196.68, 949.08], [174.48, 973.201], [174.466, 973.923], [174.461, 974.617], [174.463, 975.284], [174.471, 975.929], [174.486, 976.555], [174.505, 977.166], [174.528, 977.764], [174.555, 978.352], [174.584, 978.935], [174.615, 979.516], [174.647, 980.097], [174.679, 980.683], [174.71, 981.277], [174.74, 981.881], [174.767, 982.499], [174.791, 983.135], [174.811, 983.792], [174.827, 984.473], [174.837, 985.182], [174.84, 985.921]]",actual,4.551,0.003134,0.040015,0.00054318,50.0,
4304,77,315,33,32.867,False,"[[98.04, 958.201], [100.32, 976.441], [105.12, 980.881], [100.2, 987.121]]",actual,3.2867,0.017113,0.117706,0.00010738,20.0,
425N,78,79,66,47.056,False,"[[160.8, 830.16], [172.68, 852.96], [186.72, 869.04]]",actual,4.7056,0.003241,0.041374,0.00056163,50.0,
4508,78,82,66,79.75,False,"[[217.68, 829.32], [212.76, 822.48], [205.8, 822.48], [205.08, 819.72], [200.16, 819.72], [198.72, 816.24], [186.12, 814.2], [179.76, 819.72], [177.0, 825.24], [170.64, 825.24], [170.64, 833.4], [160.8, 828.6]]",actual,7.975,0.005492,0.07012,0.00095185,50.0,
L0096,80,81,66,76.297,False,"[[474.48, 471.12], [451.92, 490.32], [455.4, 503.16], [460.8, 511.08], [468.36, 509.04], [471.6, 515.04], [470.04, 524.04]]",actual,7.6297,0.005255,0.067084,0.00091064,50.0,
L0097,81,133,66,80.836,False,"[[473.76, 524.52], [475.56, 515.04], [483.48, 524.76], [485.16, 535.2], [493.68, 533.04], [503.16, 532.8], [513.84, 528.96], [531.72, 533.52]]",actual,8.0836,0.005567,0.071075,0.00096481,50.0,
4305,84,100,66,16.284,False,"[[176.64, 951.481], [186.0, 951.601], [192.24, 954.601]]",actual,1.6284,0.001121,0.014318,0.00019436,50.0,
L0098,84,182,66,17.025,False,"[[210.24, 936.0], [223.2, 947.04]]",actual,1.7025,0.001173,0.014969,0.0002032,50.0,
431D,84,183,66,16.418,False,"[[185.88, 938.88], [191.52, 939.0], [199.2, 946.56]]",actual,1.6418,0.001131,0.014435,0.00019596,50.0,
L0099,85,86,66,46.32,False,"[[334.92, 555.96], [332.16, 564.6], [328.44, 568.92], [328.402, 569.313], [328.361, 569.699], [328.317, 570.079], [328.271, 570.454], [328.222, 570.825], [328.172, 571.192], [328.12, 571.557], [328.068, 571.919], [328.014, 572.28], [327.96, 572.64], [327.906, 573.0], [327.852, 573.361], [327.8, 573.723], [327.748, 574.088], [327.697, 574.455], [327.649, 574.826], [327.603, 575.201], [327.559, 575.581], [327.518, 575.967], [327.48, 576.36], [311.04, 571.68], [304.56, 574.2]]",actual,4.632,0.00319,0.040727,0.00055285,50.0,
L0100,85,88,66,22.18,False,"[[334.92, 555.12], [341.88, 551.4], [356.16, 550.92]]",actual,2.218,0.001528,0.019502,0.00026473,50.0,
493B,86,87,66,44.609,False,"[[305.64, 577.2], [311.04, 575.52], [325.92, 579.6], [323.16, 592.2], [318.36, 601.68]]",actual,4.4609,0.003072,0.039222,0.00053243,50.0,
L0101,88,109,66,41.691,False,"[[372.84, 554.16], [392.64, 553.44], [397.8, 556.8], [397.8, 572.52]]",actual,4.1691,0.002871,0.036657,0.0004976,50.0,
L0102,88,187,66,12.0,False,"[[373.08, 556.44], [376.44, 567.96]]",actual,1.2,0.000826,0.010551,0.00014323,50.0,
L0103,88,296,66,26.474,False,"[[387.36, 553.44], [387.36, 553.313], [387.36, 553.185], [387.36, 553.055], [387.36, 552.924], [387.36, 552.791], [387.36, 552.658], [387.36, 552.524], [387.36, 552.39], [387.36, 552.255], [387.36, 552.12], [387.36, 551.985], [387.36, 551.85], [387.36, 551.716], [387.36, 551.582], [387.36, 551.449], [387.36, 551.316], [387.36, 551.185], [387.36, 551.055], [387.36, 550.927], [387.36, 550.8], [395.52, 550.56], [403.08, 554.64], [410.16, 554.64]]",actual,2.6474,0.001823,0.023277,0.00031598,50.0,
L0104,89,90,66,70.19,False,"[[545.52, 527.28], [560.52, 530.52], [585.0, 543.0], [600.0, 552.96], [600.329, 552.961], [600.703, 552.963], [601.115, 552.967], [601.561, 552.973], [602.036, 552.979], [602.536, 552.986], [603.055, 552.994], [603.588, 553.002], [604.132, 553.011], [604.68, 553.02], [605.228, 553.029], [605.772, 553.038], [606.305, 553.046], [606.824, 553.054], [607.324, 553.061], [607.799, 553.068], [608.245, 553.073], [608.657, 553.077], [609.03, 553.079], [609.36, 553.08]]",actual,7.019,0.004834,0.061714,0.00083775,50.0,
L0105,89,91,66,78.792,False,"[[543.96, 527.28], [582.84, 546.72], [597.72, 555.24], [606.0, 561.48], [611.64, 566.88]]",actual,7.8792,0.005426,0.069278,0.00094042,50.0,
L0106,89,104,66,79.403,False,"[[545.04, 528.12], [576.48, 514.56], [596.16, 517.44], [618.0, 530.16]]",actual,7.9403,0.005469,0.069815,0.00094771,50.0,
L0107,92,93,66,46.641,False,"[[278.28, 299.16], [275.88, 296.04], [278.28, 276.84], [280.2, 272.76], [282.0, 264.12], [285.24, 261.0], [285.257, 260.713], [285.273, 260.427], [285.286, 260.144], [285.299, 259.861], [285.309, 259.581], [285.319, 259.301], [285.327, 259.023], [285.334, 258.746], [285.34, 258.47], [285.345, 258.195], [285.349, 257.921], [285.352, 257.648], [285.355, 257.375], [285.357, 257.103], [285.358, 256.832], [285.359, 256.561], [285.36, 256.29], [285.36, 256.02], [285.36, 255.75], [285.36, 255.48]]",actual,4.6641,0.003212,0.041009,0.00055668,50.0,
L0108,92,131,66,76.856,False,"[[318.0, 246.84], [320.52, 252.0], [312.72, 264.84], [280.68, 277.2], [280.585, 278.28], [280.48, 279.36], [280.366, 280.44], [280.245, 281.52], [280.117, 282.6], [279.984, 283.68], [279.847, 284.76], [279.707, 285.84], [279.564, 286.92], [279.42, 288.0], [279.276, 289.08], [279.133, 290.16], [278.993, 291.24], [278.856, 292.32], [278.722, 293.4], [278.595, 294.48], [278.474, 295.56], [278.36, 296.64], [278.255, 297.72], [278.16, 298.8]]",actual,7.6856,0.005293,0.067575,0.00091731,50.0,
L0109,93,312,33,40.816,False,"[[282.36, 255.0], [276.96, 255.0], [274.56, 247.08], [274.56, 246.361], [274.56, 245.644], [274.56, 244.928], [274.56, 244.213], [274.56, 243.501], [274.56, 242.789], [274.56, 242.079], [274.56, 241.37], [274.56, 240.662], [274.56, 239.955], [274.56, 239.249], [274.56, 238.544], [274.56, 237.839], [274.56, 237.135], [274.56, 236.432], [274.56, 235.729], [274.56, 235.026], [274.56, 234.324], [274.56, 233.622], [274.56, 232.92], [263.76, 225.72]]",actual,4.0816,0.021251,0.146173,0.00013335,20.0,
L0110,95,128,66,15.24,False,"[[425.76, 345.0], [441.0, 345.0]]",actual,1.524,0.00105,0.0134,0.0001819,50.0,
432B,98,99,66,19.374,False,"[[230.16, 957.241], [221.64, 974.641]]",actual,1.9374,0.001334,0.017035,0.00023124,50.0,
L0111,102,103,66,71.78,False,"[[634.08, 544.68], [678.48, 540.84], [694.56, 551.52], [701.88, 548.52]]",actual,7.178,0.004944,0.063112,0.00085673,50.0,
L0112,102,104,66,23.318,False,"[[618.0, 530.16], [634.8, 541.8], [634.8, 544.68]]",actual,2.3318,0.001606,0.020502,0.00027831,50.0,
L0113,102,146,66,18.048,False,"[[634.92, 543.96], [632.88, 550.08], [634.92, 553.92], [632.52, 560.76]]",actual,1.8048,0.001243,0.015869,0.00021541,50.0,
L0114,103,162,66,120.189,False,"[[702.24, 547.8], [709.68, 580.8], [717.84, 588.72], [726.0, 604.44], [726.72, 613.08], [737.64, 624.84], [738.36, 639.0], [744.48, 645.36], [748.56, 654.0]]",actual,12.0189,0.008277,0.105676,0.00143451,50.0,
L0115,104,161,66,13.339,False,"[[615.84, 514.56], [613.92, 527.76]]",actual,1.3339,0.000919,0.011728,0.00015921,50.0,
481C,105,106,66,24.216,False,"[[439.08, 625.44], [448.68, 638.16], [456.96, 638.16]]",actual,2.4216,0.001668,0.021292,0.00028903,50.0,
L0116,107,108,66,38.902,False,"[[437.88, 597.48], [440.28, 586.56], [444.96, 588.48], [443.76, 602.4], [450.84, 607.44]]",actual,3.8902,0.002679,0.034204,0.00046431,50.0,
L0117,112,113,66,19.299,False,"[[297.48, 912.36], [304.44, 912.36], [306.0, 924.6]]",actual,1.9299,0.001329,0.016969,0.00023034,50.0,
L0118,114,115,66,69.123,False,"[[546.36, 481.92], [615.48, 481.32]]",actual,6.9123,0.004761,0.060776,0.00082501,50.0,
L0119,115,132,66,68.259,False,"[[617.76, 485.16], [617.76, 492.6], [631.56, 491.64], [631.596, 491.226], [631.632, 490.812], [631.668, 490.398], [631.704, 489.984], [631.74, 489.57], [631.776, 489.156], [631.812, 488.742], [631.848, 488.328], [631.884, 487.914], [631.92, 487.5], [631.956, 487.086], [631.992, 486.672], [632.028, 486.258], [632.064, 485.844], [632.1, 485.43], [632.136, 485.016], [632.172, 484.602], [632.208, 484.188], [632.244, 483.774], [632.28, 483.36], [642.48, 476.88], [651.12, 479.64], [662.64, 466.44]]",actual,6.8259,0.004701,0.060017,0.0008147,50.0,
L0120,116,117,66,31.872,False,"[[354.24, 358.8], [358.32, 364.32], [364.56, 360.84], [374.04, 363.48], [381.48, 366.48]]",actual,3.1872,0.002195,0.028023,0.00038041,50.0,
L0121,116,243,66,14.758,False,"[[363.84, 348.96], [357.24, 362.16]]",actual,1.4758,0.001016,0.012976,0.00017614,50.0,
L0122,117,118,66,16.093,False,"[[381.48, 366.48], [396.84, 371.28]]",actual,1.6093,0.001108,0.01415,0.00019208,50.0,
L0123,119,120,66,97.43,False,"[[385.8, 217.8], [384.36, 234.36], [388.2, 236.04], [389.64, 247.2], [387.36, 251.52], [387.36, 257.64], [385.92, 262.8], [392.76, 275.64], [402.6, 287.76], [402.875, 288.136], [403.226, 288.644], [403.644, 289.269], [404.122, 289.995], [404.649, 290.809], [405.219, 291.696], [405.822, 292.641], [406.45, 293.629], [407.093, 294.647], [407.745, 295.68], [408.396, 296.713], [409.037, 297.731], [409.66, 298.719], [410.257, 299.665], [410.818, 300.551], [411.336, 301.365], [411.802, 302.092], [412.207, 302.716], [412.542, 303.224], [412.8, 303.6]]",actual,9.743,0.00671,0.085665,0.00116287,50.0,
L0124,119,311,33,114.4,False,"[[308.64, 166.56], [308.64, 177.12], [329.64, 181.68], [349.92, 193.8], [354.24, 213.6], [375.72, 227.04], [385.8, 218.64]]",actual,11.44,0.059564,0.409697,0.00037374,20.0,
L0125,121,131,66,76.44,False,"[[318.84, 247.56], [320.88, 246.0], [323.52, 250.68], [342.12, 243.6], [369.36, 246.72], [387.36, 257.88]]",actual,7.644,0.005264,0.06721,0.00091235,50.0,
L0126,123,124,66,12.36,False,"[[229.8, 438.0], [217.44, 438.0]]",actual,1.236,0.000851,0.010867,0.00014752,50.0,
L0127,124,295,66,13.679,False,"[[219.12, 439.44], [217.32, 453.0]]",actual,1.3679,0.000942,0.012027,0.00016326,50.0,
L0128,124,313,33,38.07,False,"[[183.84, 444.84], [183.966, 444.552], [184.092, 444.264], [184.218, 443.976], [184.345, 443.689], [184.472, 443.402], [184.599, 443.115], [184.727, 442.829], [184.856, 442.544], [184.985, 442.259], [185.115, 441.975], [185.246, 441.692], [185.378, 441.41], [185.511, 441.129], [185.645, 440.849], [185.781, 440.571], [185.917, 440.293], [186.056, 440.018], [186.195, 439.743], [186.337, 439.471], [186.48, 439.2], [190.32, 438.72], [210.72, 444.0], [216.0, 439.56]]",actual,3.807,0.019822,0.136339,0.00012437,20.0,
424J,125,126,66,14.64,False,"[[364.08, 925.8], [357.24, 925.8], [357.24, 933.6]]",actual,1.464,0.001008,0.012872,0.00017473,50.0,
L0129,129,130,66,35.037,False,"[[200.04, 253.2], [202.32, 258.24], [205.2, 255.24], [208.68, 254.88], [211.8, 257.4], [216.0, 255.48], [221.28, 255.96], [221.76, 258.12], [227.04, 260.28]]",actual,3.5037,0.002413,0.030806,0.00041818,50.0,
L0130,134,135,66,13.732,False,"[[479.16, 545.76], [480.24, 536.76], [484.68, 535.32]]",actual,1.3732,0.000946,0.012074,0.0001639,50.0,
L0131,136,137,66,22.461,False,"[[504.72, 564.72], [515.76, 584.28]]",actual,2.2461,0.001547,0.019749,0.00026808,50.0,
495B,140,141,66,21.72,False,"[[387.96, 616.32], [387.96, 628.44], [378.36, 628.44]]",actual,2.172,0.001496,0.019097,0.00025924,50.0,
L0132,144,145,66,33.735,False,"[[348.6, 462.24], [353.52, 460.56], [356.76, 465.36], [365.64, 467.04], [370.44, 479.88]]",actual,3.3735,0.002323,0.029661,0.00040264,50.0,
L0133,147,148,66,13.576,False,"[[647.04, 543.24], [648.96, 556.68]]",actual,1.3576,0.000935,0.011937,0.00016204,50.0,
L0134,149,150,66,15.031,False,"[[362.28, 837.12], [372.48, 848.16]]",actual,1.5031,0.001035,0.013216,0.0001794,50.0,
L0135,155,156,66,22.318,False,"[[491.16, 304.44], [475.56, 320.4]]",actual,2.2318,0.001537,0.019623,0.00026638,50.0,
L0136,158,159,66,70.234,False,"[[421.8, 332.4], [441.6, 332.4], [448.2, 338.16], [456.84, 348.84], [461.88, 355.2], [469.8, 358.92], [474.24, 359.88], [470.4, 365.16]]",actual,7.0234,0.004837,0.061753,0.00083827,50.0,
L0137,163,164,66,29.637,False,"[[711.72, 582.96], [716.52, 576.24], [716.631, 576.166], [716.919, 576.021], [717.369, 575.811], [717.969, 575.542], [718.702, 575.22], [719.557, 574.851], [720.518, 574.442], [721.571, 573.997], [722.704, 573.525], [723.9, 573.03], [725.147, 572.519], [726.43, 571.998], [727.736, 571.473], [729.049, 570.95], [730.357, 570.435], [731.646, 569.935], [732.9, 569.455], [734.107, 569.002], [735.251, 568.581], [736.32, 568.2]]",actual,2.9637,0.002041,0.026058,0.00035373,50.0,
L0138,165,166,66,12.245,False,"[[738.96, 635.64], [751.2, 636.0]]",actual,1.2245,0.000843,0.010766,0.00014615,50.0,
L0139,167,168,66,10.845,False,"[[632.16, 491.28], [642.0, 495.84]]",actual,1.0845,0.000747,0.009535,0.00012944,50.0,
L0140,170,171,66,12.24,False,"[[406.8, 246.84], [406.8, 259.08]]",actual,1.224,0.000843,0.010762,0.00014609,50.0,
L0141,173,174,66,10.003,False,"[[348.48, 493.08], [338.64, 491.28]]",actual,1.0003,0.000689,0.008795,0.00011939,50.0,
L0142,175,176,66,12.96,False,"[[330.96, 565.2], [318.0, 565.2]]",actual,1.296,0.000893,0.011395,0.00015468,50.0,
423D,177,178,66,23.64,False,"[[370.2, 991.921], [393.84, 991.921]]",actual,2.364,0.001628,0.020785,0.00028215,50.0,
